step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.209,0.138,0.169,0.175,0.426,0.002,0.165,0.29
1,0.189,0.111,0.139,0.148,0.406,-0.011,0.155,0.277
2,0.028,-0.116,-0.032,0.121,0.527,0.989,0.286,0.264
3,-0.133,-0.343,-0.203,0.094,0.648,1.0,0.417,0.251
4,-0.012,0.657,-0.092,0.067,0.487,0.787,0.266,0.238
5,0.109,1.0,0.019,0.04,0.326,0.574,0.115,0.225
6,0.089,0.973,-0.011,0.013,0.306,0.561,0.105,0.212
7,0.069,1.0,0.989,0.127,0.286,0.407,-0.105,0.058
8,0.049,1.0,1.0,0.241,0.266,0.253,-0.315,-0.096
9,0.029,0.832,0.77,0.073,0.246,0.381,0.685,0.032
10,0.009,0.664,0.54,-0.095,0.226,0.509,1.0,0.16
11,-0.152,0.637,0.651,0.905,0.347,0.496,0.849,-0.053
12,-0.313,0.61,0.762,1.0,0.468,0.483,0.698,-0.266
13,-0.192,0.583,0.591,0.773,0.307,0.47,0.829,0.734
14,-0.071,0.556,0.42,0.546,0.146,0.457,0.96,1.0
15,0.929,0.67,0.39,0.378,-0.074,0.303,0.95,1.0
16,1.0,0.784,0.36,0.21,-0.294,0.149,0.94,1.0
17,0.78,0.616,0.33,0.324,0.706,0.277,0.93,0.846
18,0.56,0.448,0.3,0.438,1.0,0.405,0.92,0.692
19,0.54,0.421,0.27,0.411,0.98,0.392,0.91,0.679
20,0.52,0.394,0.24,0.384,0.96,0.379,0.9,0.666
21,0.5,0.367,0.21,0.357,0.94,0.366,0.89,0.653
22,0.48,0.34,0.18,0.33,0.92,0.353,0.88,0.64
23,0.46,0.313,0.15,0.303,0.9,0.34,0.87,0.627
24,0.44,0.286,0.12,0.276,0.88,0.327,0.86,0.614
25,0.42,0.259,0.09,0.249,0.86,0.314,0.85,0.601
26,0.4,0.232,0.06,0.222,0.84,0.301,0.84,0.588
27,0.38,0.205,0.03,0.195,0.82,0.288,0.83,0.575
28,0.36,0.178,0.0,0.168,0.8,0.275,0.82,0.562
29,0.34,0.151,-0.03,0.141,0.78,0.262,0.81,0.549
30,0.32,0.265,0.97,0.255,0.76,0.108,0.6,0.395
31,0.3,0.379,1.0,0.369,0.74,-0.046,0.39,0.241
32,0.139,0.152,0.829,0.342,0.861,0.954,0.521,0.228
33,-0.022,-0.075,0.658,0.315,0.982,1.0,0.652,0.215
34,0.099,0.925,0.769,0.288,0.821,0.787,0.501,0.202
35,0.22,1.0,0.88,0.261,0.66,0.574,0.35,0.189
