step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.221,0.454,0.751,0.024,0.431,0.205,-0.395,0.0
1,0.311,0.714,1.0,0.284,0.521,0.125,-0.595,-0.08
2,0.542,0.797,0.903,0.167,0.47,0.222,-0.318,0.92
3,0.773,0.88,0.806,0.05,0.419,0.319,-0.041,1.0
4,0.863,0.786,0.586,-0.044,0.509,0.593,0.959,1.0
5,0.953,0.692,0.366,-0.138,0.599,0.867,1.0,1.0
6,0.902,0.775,0.623,0.862,0.83,0.964,0.923,0.897
7,0.851,0.858,0.88,1.0,1.0,1.0,0.846,0.794
8,0.841,0.841,0.86,0.983,0.99,0.997,0.846,0.791
9,0.831,0.824,0.84,0.966,0.98,0.994,0.846,0.788
10,0.821,0.807,0.82,0.949,0.97,0.991,0.846,0.785
11,0.811,0.79,0.8,0.932,0.96,0.988,0.846,0.782
12,0.801,0.773,0.78,0.915,0.95,0.985,0.846,0.779
13,0.791,0.756,0.76,0.898,0.94,0.982,0.846,0.776
14,0.781,0.739,0.74,0.881,0.93,0.979,0.846,0.773
15,0.771,0.722,0.72,0.864,0.92,0.976,0.846,0.77
16,0.761,0.705,0.7,0.847,0.91,0.973,0.846,0.767
17,0.751,0.688,0.68,0.83,0.9,0.97,0.846,0.764
18,0.741,0.671,0.66,0.813,0.89,0.967,0.846,0.761
19,0.731,0.654,0.64,0.796,0.88,0.964,0.846,0.758
20,0.721,0.637,0.62,0.779,0.87,0.961,0.846,0.755
21,0.711,0.62,0.6,0.762,0.86,0.958,0.846,0.752
22,0.701,0.603,0.58,0.745,0.85,0.955,0.846,0.749
23,0.691,0.586,0.56,0.728,0.84,0.952,0.846,0.746
24,0.681,0.569,0.54,0.711,0.83,0.949,0.846,0.743
25,0.671,0.552,0.52,0.694,0.82,0.946,0.846,0.74
26,0.661,0.535,0.5,0.677,0.81,0.943,0.846,0.737
27,0.651,0.518,0.48,0.66,0.8,0.94,0.846,0.734
28,0.641,0.501,0.46,0.643,0.79,0.937,0.846,0.731
29,0.631,0.484,0.44,0.626,0.78,0.934,0.846,0.728
30,0.621,0.467,0.42,0.609,0.77,0.931,0.846,0.725
31,0.611,0.45,0.4,0.592,0.76,0.928,0.846,0.722
32,0.601,0.433,0.38,0.575,0.75,0.925,0.846,0.719
33,0.591,0.416,0.36,0.558,0.74,0.922,0.846,0.716
34,0.581,0.399,0.34,0.541,0.73,0.919,0.846,0.713
35,0.571,0.382,0.32,0.524,0.72,0.916,0.846,0.71
36,0.561,0.365,0.3,0.507,0.71,0.913,0.846,0.707
37,0.551,0.348,0.28,0.49,0.7,0.91,0.846,0.704
38,0.541,0.331,0.26,0.473,0.69,0.907,0.846,0.701
39,0.531,0.314,0.24,0.456,0.68,0.904,0.846,0.698
40,0.521,0.297,0.22,0.439,0.67,0.901,0.846,0.695
41,0.511,0.28,0.2,0.422,0.66,0.898,0.846,0.692
42,0.501,0.263,0.18,0.405,0.65,0.895,0.846,0.689
43,0.491,0.246,0.16,0.388,0.64,0.892,0.846,0.686
44,0.481,0.229,0.14,0.371,0.63,0.889,0.846,0.683
45,0.471,0.212,0.12,0.354,0.62,0.886,0.846,0.68
46,0.461,0.195,0.1,0.337,0.61,0.883,0.846,0.677
47,0.451,0.178,0.08,0.32,0.6,0.88,0.846,0.674
48,0.441,0.161,0.06,0.303,0.59,0.877,0.846,0.671
49,0.431,0.144,0.04,0.286,0.58,0.874,0.846,0.668
50,0.421,0.127,0.02,0.269,0.57,0.871,0.846,0.665
51,0.411,0.11,0.0,0.252,0.56,0.868,0.846,0.662
52,0.401,0.093,-0.02,0.235,0.55,0.865,0.846,0.659
53,0.491,0.353,0.98,0.495,0.64,0.785,0.646,0.579
54,0.581,0.613,1.0,0.755,0.73,0.705,0.446,0.499
55,0.571,0.596,0.98,0.738,0.72,0.702,0.446,0.496
56,0.561,0.579,0.96,0.721,0.71,0.699,0.446,0.493
57,0.551,0.562,0.94,0.704,0.7,0.696,0.446,0.49
58,0.541,0.545,0.92,0.687,0.69,0.693,0.446,0.487
59,0.531,0.528,0.9,0.67,0.68,0.69,0.446,0.484
60,0.521,0.511,0.88,0.653,0.67,0.687,0.446,0.481
61,0.511,0.494,0.86,0.636,0.66,0.684,0.446,0.478
62,0.501,0.477,0.84,0.619,0.65,0.681,0.446,0.475
63,0.491,0.46,0.82,0.602,0.64,0.678,0.446,0.472
64,0.481,0.443,0.8,0.585,0.63,0.675,0.446,0.469
65,0.471,0.426,0.78,0.568,0.62,0.672,0.446,0.466
66,0.461,0.409,0.76,0.551,0.61,0.669,0.446,0.463
67,0.451,0.392,0.74,0.534,0.6,0.666,0.446,0.46
68,0.441,0.375,0.72,0.517,0.59,0.663,0.446,0.457
69,0.431,0.358,0.7,0.5,0.58,0.66,0.446,0.454
70,0.421,0.341,0.68,0.483,0.57,0.657,0.446,0.451
71,0.411,0.324,0.66,0.466,0.56,0.654,0.446,0.448
72,0.401,0.307,0.64,0.449,0.55,0.651,0.446,0.445
73,0.391,0.29,0.62,0.432,0.54,0.648,0.446,0.442
74,0.381,0.273,0.6,0.415,0.53,0.645,0.446,0.439
75,0.371,0.256,0.58,0.398,0.52,0.642,0.446,0.436
76,0.361,0.239,0.56,0.381,0.51,0.639,0.446,0.433
77,0.351,0.222,0.54,0.364,0.5,0.636,0.446,0.43
78,0.341,0.205,0.52,0.347,0.49,0.633,0.446,0.427
79,0.331,0.188,0.5,0.33,0.48,0.63,0.446,0.424
80,0.321,0.171,0.48,0.313,0.47,0.627,0.446,0.421
81,0.311,0.154,0.46,0.296,0.46,0.624,0.446,0.418
82,0.301,0.137,0.44,0.279,0.45,0.621,0.446,0.415
