step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.351,0.815,0.21,0.194,0.054,-0.14,0.178,-0.085
1,0.482,1.0,0.331,0.177,-0.097,-0.343,0.037,-0.088
2,0.331,0.783,0.17,0.16,0.034,0.657,0.178,-0.091
3,0.18,0.566,0.009,0.143,0.165,1.0,0.319,-0.094
4,0.311,0.549,-0.152,-0.074,0.014,0.997,0.46,0.906
5,0.442,0.532,-0.313,-0.291,-0.137,0.994,0.601,1.0
6,0.732,0.374,-0.333,-0.167,0.863,1.0,0.601,0.856
7,1.0,0.216,-0.353,-0.043,1.0,1.0,0.601,0.712
8,0.99,0.34,0.647,0.081,0.99,0.856,0.301,0.568
9,0.98,0.464,1.0,0.205,0.98,0.712,0.001,0.424
10,0.97,0.447,0.98,0.188,0.97,0.709,0.001,0.421
11,0.96,0.43,0.96,0.171,0.96,0.706,0.001,0.418
12,0.95,0.413,0.94,0.154,0.95,0.703,0.001,0.415
13,0.94,0.396,0.92,0.137,0.94,0.7,0.001,0.412
14,0.93,0.379,0.9,0.12,0.93,0.697,0.001,0.409
15,0.92,0.362,0.88,0.103,0.92,0.694,0.001,0.406
16,0.91,0.345,0.86,0.086,0.91,0.691,0.001,0.403
17,0.9,0.328,0.84,0.069,0.9,0.688,0.001,0.4
18,0.89,0.311,0.82,0.052,0.89,0.685,0.001,0.397
19,0.88,0.294,0.8,0.035,0.88,0.682,0.001,0.394
20,0.87,0.277,0.78,0.018,0.87,0.679,0.001,0.391
21,0.86,0.26,0.76,0.001,0.86,0.676,0.001,0.388
22,0.85,0.243,0.74,-0.016,0.85,0.673,0.001,0.385
23,0.699,0.226,0.861,0.984,0.981,0.67,-0.14,0.182
24,0.548,0.209,0.982,1.0,1.0,0.667,-0.281,-0.021
25,0.538,0.051,0.662,0.842,0.99,0.805,0.719,0.117
26,0.528,-0.107,0.342,0.684,0.98,0.943,1.0,0.255
27,0.659,0.893,0.463,0.667,0.829,0.74,0.859,0.252
28,0.79,1.0,0.584,0.65,0.678,0.537,0.718,0.249
29,0.78,0.983,0.564,0.633,0.668,0.534,0.718,0.246
30,0.77,0.966,0.544,0.616,0.658,0.531,0.718,0.243
31,0.76,0.949,0.524,0.599,0.648,0.528,0.718,0.24
32,0.75,0.932,0.504,0.582,0.638,0.525,0.718,0.237
33,0.74,0.915,0.484,0.565,0.628,0.522,0.718,0.234
34,0.73,0.898,0.464,0.548,0.618,0.519,0.718,0.231
35,0.72,0.881,0.444,0.531,0.608,0.516,0.718,0.228
36,0.71,0.864,0.424,0.514,0.598,0.513,0.718,0.225
37,0.7,0.847,0.404,0.497,0.588,0.51,0.718,0.222
38,0.69,0.83,0.384,0.48,0.578,0.507,0.718,0.219
39,0.68,0.813,0.364,0.463,0.568,0.504,0.718,0.216
40,0.67,0.796,0.344,0.446,0.558,0.501,0.718,0.213
41,0.66,0.779,0.324,0.429,0.548,0.498,0.718,0.21
42,0.65,0.762,0.304,0.412,0.538,0.495,0.718,0.207
43,0.64,0.745,0.284,0.395,0.528,0.492,0.718,0.204
44,0.63,0.728,0.264,0.378,0.518,0.489,0.718,0.201
45,0.62,0.711,0.244,0.361,0.508,0.486,0.718,0.198
46,0.61,0.694,0.224,0.344,0.498,0.483,0.718,0.195
47,0.6,0.677,0.204,0.327,0.488,0.48,0.718,0.192
48,0.59,0.66,0.184,0.31,0.478,0.477,0.718,0.189
49,0.58,0.643,0.164,0.293,0.468,0.474,0.718,0.186
50,0.57,0.626,0.144,0.276,0.458,0.471,0.718,0.183
51,0.56,0.609,0.124,0.259,0.448,0.468,0.718,0.18
52,0.55,0.592,0.104,0.242,0.438,0.465,0.718,0.177
53,0.54,0.575,0.084,0.225,0.428,0.462,0.718,0.174
54,0.53,0.558,0.064,0.208,0.418,0.459,0.718,0.171
55,0.52,0.541,0.044,0.191,0.408,0.456,0.718,0.168
56,0.51,0.524,0.024,0.174,0.398,0.453,0.718,0.165
57,0.5,0.507,0.004,0.157,0.388,0.45,0.718,0.162
58,0.49,0.49,-0.016,0.14,0.378,0.447,0.718,0.159
