,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.5009269558769003,0.03596588802373007,0.11012235817575083,0.15239154616240266,0.11939191694475343,0.06896551724137931,0.0070448646644419724,0.005190952910641453
motive_2,0.014395393474088292,0.5,0.05566218809980806,0.08253358925143954,0.12124120281509917,0.13115802943058222,0.07229686500319897,0.022712731925783748
motive_3,0.06374695863746958,0.03017031630170316,0.5002433090024331,0.02846715328467153,0.06472019464720194,0.0683698296836983,0.16982968369829685,0.07445255474452554
motive_4,0.13788700925630387,0.08617938078518991,0.04979253112033195,0.5001595914458985,0.016278327481646985,0.01978933929141398,0.07756144270667092,0.11235237791254389
motive_5,0.1157855547282204,0.154132539091586,0.11280714817572599,0.03723008190618019,0.5003723008190618,0.0037230081906180195,0.004095309009679821,0.07185405807892778
motive_6,0.09140586189766518,0.12965722801788376,0.16641828117237953,0.06209637357178341,0.012916045702930949,0.5002483854942872,0.01689021361152509,0.02036761053154496
motive_7,0.0351578106272473,0.12025569316819816,0.19017179384738314,0.11026767878545746,0.029165001997602878,0.006392329204954055,0.49980023971234516,0.008789452656811825
motive_8,0.011517275913870806,0.04807210816224337,0.15673510265398097,0.1397095643465198,0.11266900350525788,0.020530796194291438,0.010515773660490736,0.5002503755633451
