step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.089,0.726,0.462,0.16,0.8,0.607,0.441,0.902
1,0.303,0.996,0.712,0.24,1.0,0.897,0.705,1.0
2,0.276,0.966,0.685,0.22,0.987,0.887,0.692,0.98
3,0.249,0.936,0.658,0.2,0.974,0.877,0.679,0.96
4,0.222,0.906,0.631,0.18,0.961,0.867,0.666,0.94
5,0.195,0.876,0.604,0.16,0.948,0.857,0.653,0.92
6,0.168,0.846,0.577,0.14,0.935,0.847,0.64,0.9
7,0.141,0.816,0.55,0.12,0.922,0.837,0.627,0.88
8,0.114,0.786,0.523,0.1,0.909,0.827,0.614,0.86
9,0.087,0.756,0.496,0.08,0.896,0.817,0.601,0.84
10,0.06,0.726,0.469,0.06,0.883,0.807,0.588,0.82
11,0.033,0.696,0.442,0.04,0.87,0.797,0.575,0.8
12,0.006,0.666,0.415,0.02,0.857,0.787,0.562,0.78
13,-0.021,0.636,0.388,0.0,0.844,0.777,0.549,0.76
14,0.979,0.847,0.711,0.221,0.931,1.0,0.886,0.981
15,1.0,1.0,1.0,0.442,1.0,1.0,1.0,1.0
16,0.973,0.97,0.973,0.422,0.987,0.99,0.987,0.98
17,0.946,0.94,0.946,0.402,0.974,0.98,0.974,0.96
18,0.919,0.91,0.919,0.382,0.961,0.97,0.961,0.94
19,0.892,0.88,0.892,0.362,0.948,0.96,0.948,0.92
20,0.865,0.85,0.865,0.342,0.935,0.95,0.935,0.9
21,0.838,0.82,0.838,0.322,0.922,0.94,0.922,0.88
22,0.811,0.79,0.811,0.302,0.909,0.93,0.909,0.86
23,0.784,0.76,0.784,0.282,0.896,0.92,0.896,0.84
24,0.757,0.73,0.757,0.262,0.883,0.91,0.883,0.82
25,0.73,0.7,0.73,0.242,0.87,0.9,0.87,0.8
26,0.703,0.67,0.703,0.222,0.857,0.89,0.857,0.78
27,0.676,0.64,0.676,0.202,0.844,0.88,0.844,0.76
28,0.649,0.61,0.649,0.182,0.831,0.87,0.831,0.74
29,0.622,0.58,0.622,0.162,0.818,0.86,0.818,0.72
30,0.595,0.55,0.595,0.142,0.805,0.85,0.805,0.7
31,0.568,0.52,0.568,0.122,0.792,0.84,0.792,0.68
32,0.541,0.49,0.541,0.102,0.779,0.83,0.779,0.66
33,0.514,0.46,0.514,0.082,0.766,0.82,0.766,0.64
