step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.199,0.286,0.037,0.289,0.772,0.036,0.607,0.097
1,0.289,0.228,-0.133,0.231,1.0,-0.008,0.457,0.053
2,0.129,0.134,0.867,0.137,0.84,-0.088,0.557,-0.027
3,-0.031,0.04,1.0,0.043,0.68,-0.168,0.657,-0.107
4,-0.082,0.123,0.903,-0.074,0.629,0.832,0.58,-0.21
5,-0.133,0.206,0.806,-0.191,0.578,1.0,0.503,-0.313
6,0.867,0.148,0.636,-0.249,0.668,0.956,0.353,-0.357
7,1.0,0.09,0.466,-0.307,0.758,0.912,0.203,-0.401
8,0.949,-0.027,0.369,0.693,0.707,0.809,0.126,-0.304
9,0.898,-0.144,0.272,1.0,0.656,0.706,0.049,-0.207
10,0.847,-0.261,0.175,1.0,0.605,0.603,-0.028,0.793
11,0.796,-0.378,0.078,1.0,0.554,0.5,-0.105,1.0
12,0.745,0.622,-0.019,0.883,0.503,0.597,-0.182,0.897
13,0.694,1.0,-0.116,0.766,0.452,0.694,-0.259,0.794
14,0.534,0.906,-0.036,0.672,0.292,0.614,0.741,0.714
15,0.374,0.812,0.044,0.578,0.132,0.534,1.0,0.634
16,0.364,0.795,0.024,0.561,0.122,0.531,1.0,0.631
17,0.354,0.778,0.004,0.544,0.112,0.528,1.0,0.628
18,0.344,0.761,-0.016,0.527,0.102,0.525,1.0,0.625
19,0.184,0.667,0.984,0.433,-0.058,0.445,1.0,0.545
20,0.024,0.573,1.0,0.339,-0.218,0.365,1.0,0.465
21,0.114,0.515,0.83,0.281,0.782,0.321,0.85,0.421
22,0.204,0.457,0.66,0.223,1.0,0.277,0.7,0.377
23,0.194,0.44,0.64,0.206,0.99,0.274,0.7,0.374
24,0.184,0.423,0.62,0.189,0.98,0.271,0.7,0.371
25,0.174,0.406,0.6,0.172,0.97,0.268,0.7,0.368
26,0.164,0.389,0.58,0.155,0.96,0.265,0.7,0.365
27,0.154,0.372,0.56,0.138,0.95,0.262,0.7,0.362
28,0.144,0.355,0.54,0.121,0.94,0.259,0.7,0.359
29,0.134,0.338,0.52,0.104,0.93,0.256,0.7,0.356
30,0.124,0.321,0.5,0.087,0.92,0.253,0.7,0.353
31,0.114,0.304,0.48,0.07,0.91,0.25,0.7,0.35
32,0.104,0.287,0.46,0.053,0.9,0.247,0.7,0.347
33,0.094,0.27,0.44,0.036,0.89,0.244,0.7,0.344
34,0.084,0.253,0.42,0.019,0.88,0.241,0.7,0.341
35,0.074,0.236,0.4,0.002,0.87,0.238,0.7,0.338
36,0.064,0.219,0.38,-0.015,0.86,0.235,0.7,0.335
37,0.013,0.102,0.283,0.985,0.809,0.132,0.623,0.432
38,-0.038,-0.015,0.186,1.0,0.758,0.029,0.546,0.529
39,0.962,-0.073,0.016,0.942,0.848,-0.015,0.396,0.485
40,1.0,-0.131,-0.154,0.884,0.938,-0.059,0.246,0.441
41,0.949,0.869,-0.251,0.767,0.887,0.038,0.169,0.338
42,0.898,1.0,-0.348,0.65,0.836,0.135,0.092,0.235
43,0.738,0.906,0.652,0.556,0.676,0.055,0.192,0.155
44,0.578,0.812,1.0,0.462,0.516,-0.025,0.292,0.075
45,0.527,0.895,0.903,0.345,0.465,0.975,0.215,-0.028
46,0.476,0.978,0.806,0.228,0.414,1.0,0.138,-0.131
47,0.425,0.861,0.709,0.311,0.363,0.897,0.061,0.869
48,0.374,0.744,0.612,0.394,0.312,0.794,-0.016,1.0
49,0.214,0.65,0.692,0.3,0.152,0.714,0.984,0.92
50,0.054,0.556,0.772,0.206,-0.008,0.634,1.0,0.84
51,0.144,0.498,0.602,0.148,0.992,0.59,0.85,0.796
52,0.234,0.44,0.432,0.09,1.0,0.546,0.7,0.752
53,0.224,0.423,0.412,0.073,0.99,0.543,0.7,0.749
54,0.214,0.406,0.392,0.056,0.98,0.54,0.7,0.746
55,0.204,0.389,0.372,0.039,0.97,0.537,0.7,0.743
56,0.194,0.372,0.352,0.022,0.96,0.534,0.7,0.74
57,0.184,0.355,0.332,0.005,0.95,0.531,0.7,0.737
58,0.174,0.338,0.312,-0.012,0.94,0.528,0.7,0.734
59,0.123,0.221,0.215,0.988,0.889,0.425,0.623,0.831
60,0.072,0.104,0.118,1.0,0.838,0.322,0.546,0.928
61,0.062,0.087,0.098,0.983,0.828,0.319,0.546,0.925
62,0.052,0.07,0.078,0.966,0.818,0.316,0.546,0.922
63,0.042,0.053,0.058,0.949,0.808,0.313,0.546,0.919
64,0.032,0.036,0.038,0.932,0.798,0.31,0.546,0.916
65,0.022,0.019,0.018,0.915,0.788,0.307,0.546,0.913
66,0.012,0.002,-0.002,0.898,0.778,0.304,0.546,0.91
67,-0.148,-0.092,0.998,0.804,0.618,0.224,0.646,0.83
68,-0.308,-0.186,1.0,0.71,0.458,0.144,0.746,0.75
69,-0.359,0.814,0.903,0.593,0.407,0.241,0.669,0.647
70,-0.41,1.0,0.806,0.476,0.356,0.338,0.592,0.544
71,0.59,0.942,0.636,0.418,0.446,0.294,0.442,0.5
72,1.0,0.884,0.466,0.36,0.536,0.25,0.292,0.456
73,0.99,0.867,0.446,0.343,0.526,0.247,0.292,0.453
74,0.98,0.85,0.426,0.326,0.516,0.244,0.292,0.45
75,0.97,0.833,0.406,0.309,0.506,0.241,0.292,0.447
76,0.96,0.816,0.386,0.292,0.496,0.238,0.292,0.444
77,0.95,0.799,0.366,0.275,0.486,0.235,0.292,0.441
78,0.94,0.782,0.346,0.258,0.476,0.232,0.292,0.438
79,0.93,0.765,0.326,0.241,0.466,0.229,0.292,0.435
80,0.92,0.748,0.306,0.224,0.456,0.226,0.292,0.432
81,0.91,0.731,0.286,0.207,0.446,0.223,0.292,0.429
82,0.9,0.714,0.266,0.19,0.436,0.22,0.292,0.426
83,0.89,0.697,0.246,0.173,0.426,0.217,0.292,0.423
84,0.88,0.68,0.226,0.156,0.416,0.214,0.292,0.42
85,0.87,0.663,0.206,0.139,0.406,0.211,0.292,0.417
86,0.86,0.646,0.186,0.122,0.396,0.208,0.292,0.414
87,0.85,0.629,0.166,0.105,0.386,0.205,0.292,0.411
88,0.84,0.612,0.146,0.088,0.376,0.202,0.292,0.408
89,0.83,0.595,0.126,0.071,0.366,0.199,0.292,0.405
90,0.82,0.578,0.106,0.054,0.356,0.196,0.292,0.402
91,0.81,0.561,0.086,0.037,0.346,0.193,0.292,0.399
92,0.8,0.544,0.066,0.02,0.336,0.19,0.292,0.396
93,0.79,0.527,0.046,0.003,0.326,0.187,0.292,0.393
94,0.78,0.51,0.026,-0.014,0.316,0.184,0.292,0.39
95,0.729,0.393,-0.071,0.986,0.265,0.081,0.215,0.487
96,0.678,0.276,-0.168,1.0,0.214,-0.022,0.138,0.584
97,0.518,0.182,0.832,0.906,0.054,-0.102,0.238,0.504
98,0.358,0.088,1.0,0.812,-0.106,-0.182,0.338,0.424
99,0.307,0.171,0.903,0.695,-0.157,0.818,0.261,0.321
100,0.256,0.254,0.806,0.578,-0.208,1.0,0.184,0.218
101,0.346,0.196,0.636,0.52,0.792,0.956,0.034,0.174
102,0.436,0.138,0.466,0.462,1.0,0.912,-0.116,0.13
103,0.276,0.044,0.546,0.368,0.84,0.832,0.884,0.05
104,0.116,-0.05,0.626,0.274,0.68,0.752,1.0,-0.03
105,0.065,0.95,0.529,0.157,0.629,0.849,0.923,-0.133
106,0.014,1.0,0.432,0.04,0.578,0.946,0.846,-0.236
107,-0.037,0.883,0.335,0.123,0.527,0.843,0.769,0.764
108,-0.088,0.766,0.238,0.206,0.476,0.74,0.692,1.0
109,0.912,0.708,0.068,0.148,0.566,0.696,0.542,0.956
110,1.0,0.65,-0.102,0.09,0.656,0.652,0.392,0.912
111,0.84,0.556,0.898,-0.004,0.496,0.572,0.492,0.832
112,0.68,0.462,1.0,-0.098,0.336,0.492,0.592,0.752
113,0.629,0.345,0.903,0.902,0.285,0.389,0.515,0.849
114,0.578,0.228,0.806,1.0,0.234,0.286,0.438,0.946
115,0.568,0.211,0.786,0.983,0.224,0.283,0.438,0.943
116,0.558,0.194,0.766,0.966,0.214,0.28,0.438,0.94
117,0.548,0.177,0.746,0.949,0.204,0.277,0.438,0.937
118,0.538,0.16,0.726,0.932,0.194,0.274,0.438,0.934
119,0.528,0.143,0.706,0.915,0.184,0.271,0.438,0.931
120,0.518,0.126,0.686,0.898,0.174,0.268,0.438,0.928
121,0.508,0.109,0.666,0.881,0.164,0.265,0.438,0.925
122,0.498,0.092,0.646,0.864,0.154,0.262,0.438,0.922
123,0.488,0.075,0.626,0.847,0.144,0.259,0.438,0.919
124,0.478,0.058,0.606,0.83,0.134,0.256,0.438,0.916
125,0.468,0.041,0.586,0.813,0.124,0.253,0.438,0.913
126,0.458,0.024,0.566,0.796,0.114,0.25,0.438,0.91
127,0.448,0.007,0.546,0.779,0.104,0.247,0.438,0.907
128,0.438,-0.01,0.526,0.762,0.094,0.244,0.438,0.904
129,0.387,0.99,0.429,0.645,0.043,0.341,0.361,0.801
130,0.336,1.0,0.332,0.528,-0.008,0.438,0.284,0.698
131,0.426,0.942,0.162,0.47,0.992,0.394,0.134,0.654
132,0.516,0.884,-0.008,0.412,1.0,0.35,-0.016,0.61
133,0.356,0.79,0.072,0.318,0.84,0.27,0.984,0.53
134,0.196,0.696,0.152,0.224,0.68,0.19,1.0,0.45
135,0.186,0.679,0.132,0.207,0.67,0.187,1.0,0.447
136,0.176,0.662,0.112,0.19,0.66,0.184,1.0,0.444
137,0.166,0.645,0.092,0.173,0.65,0.181,1.0,0.441
138,0.156,0.628,0.072,0.156,0.64,0.178,1.0,0.438
139,0.146,0.611,0.052,0.139,0.63,0.175,1.0,0.435
140,0.136,0.594,0.032,0.122,0.62,0.172,1.0,0.432
141,0.126,0.577,0.012,0.105,0.61,0.169,1.0,0.429
142,0.116,0.56,-0.008,0.088,0.6,0.166,1.0,0.426
143,-0.044,0.466,0.992,-0.006,0.44,0.086,1.0,0.346
144,-0.204,0.372,1.0,-0.1,0.28,0.006,1.0,0.266
145,0.796,0.314,0.83,-0.158,0.37,-0.038,0.85,0.222
146,1.0,0.256,0.66,-0.216,0.46,-0.082,0.7,0.178
147,0.949,0.139,0.563,0.784,0.409,-0.185,0.623,0.275
148,0.898,0.022,0.466,1.0,0.358,-0.288,0.546,0.372
149,0.847,0.105,0.369,0.883,0.307,0.712,0.469,0.269
150,0.796,0.188,0.272,0.766,0.256,1.0,0.392,0.166
151,0.786,0.171,0.252,0.749,0.246,0.997,0.392,0.163
152,0.776,0.154,0.232,0.732,0.236,0.994,0.392,0.16
153,0.766,0.137,0.212,0.715,0.226,0.991,0.392,0.157
154,0.756,0.12,0.192,0.698,0.216,0.988,0.392,0.154
155,0.746,0.103,0.172,0.681,0.206,0.985,0.392,0.151
156,0.736,0.086,0.152,0.664,0.196,0.982,0.392,0.148
157,0.726,0.069,0.132,0.647,0.186,0.979,0.392,0.145
158,0.716,0.052,0.112,0.63,0.176,0.976,0.392,0.142
159,0.706,0.035,0.092,0.613,0.166,0.973,0.392,0.139
160,0.696,0.018,0.072,0.596,0.156,0.97,0.392,0.136
161,0.686,0.001,0.052,0.579,0.146,0.967,0.392,0.133
162,0.676,-0.016,0.032,0.562,0.136,0.964,0.392,0.13
163,0.625,0.984,-0.065,0.445,0.085,1.0,0.315,0.027
164,0.574,1.0,-0.162,0.328,0.034,1.0,0.238,-0.076
165,0.523,0.883,-0.259,0.411,-0.017,0.897,0.161,0.924
166,0.472,0.766,-0.356,0.494,-0.068,0.794,0.084,1.0
167,0.562,0.708,-0.526,0.436,0.932,0.75,-0.066,0.956
168,0.652,0.65,-0.696,0.378,1.0,0.706,-0.216,0.912
169,0.492,0.556,0.304,0.284,0.84,0.626,-0.116,0.832
170,0.332,0.462,1.0,0.19,0.68,0.546,-0.016,0.752
171,0.172,0.368,1.0,0.096,0.52,0.466,0.984,0.672
172,0.012,0.274,1.0,0.002,0.36,0.386,1.0,0.592
173,0.002,0.257,0.98,-0.015,0.35,0.383,1.0,0.589
174,-0.049,0.14,0.883,0.985,0.299,0.28,0.923,0.686
175,-0.1,0.023,0.786,1.0,0.248,0.177,0.846,0.783
176,0.9,-0.035,0.616,0.942,0.338,0.133,0.696,0.739
177,1.0,-0.093,0.446,0.884,0.428,0.089,0.546,0.695
178,0.949,0.907,0.349,0.767,0.377,0.186,0.469,0.592
179,0.898,1.0,0.252,0.65,0.326,0.283,0.392,0.489
180,0.888,0.983,0.232,0.633,0.316,0.28,0.392,0.486
181,0.878,0.966,0.212,0.616,0.306,0.277,0.392,0.483
182,0.868,0.949,0.192,0.599,0.296,0.274,0.392,0.48
183,0.858,0.932,0.172,0.582,0.286,0.271,0.392,0.477
184,0.848,0.915,0.152,0.565,0.276,0.268,0.392,0.474
185,0.838,0.898,0.132,0.548,0.266,0.265,0.392,0.471
186,0.828,0.881,0.112,0.531,0.256,0.262,0.392,0.468
187,0.818,0.864,0.092,0.514,0.246,0.259,0.392,0.465
188,0.808,0.847,0.072,0.497,0.236,0.256,0.392,0.462
189,0.798,0.83,0.052,0.48,0.226,0.253,0.392,0.459
