step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.347,0.094,0.297,0.469,0.895,0.084,0.268,0.268
1,0.387,0.133,0.347,0.564,1.0,0.165,0.338,0.293
2,0.347,0.086,0.297,0.517,0.96,0.132,0.308,0.26
3,0.307,0.039,0.247,0.47,0.92,0.099,0.278,0.227
4,0.267,-0.008,0.197,0.423,0.88,0.066,0.248,0.194
5,0.341,0.992,0.261,0.476,0.926,0.113,0.304,0.261
6,0.415,1.0,0.325,0.529,0.972,0.16,0.36,0.328
7,0.375,0.953,0.275,0.482,0.932,0.127,0.33,0.295
8,0.335,0.906,0.225,0.435,0.892,0.094,0.3,0.262
9,0.295,0.859,0.175,0.388,0.852,0.061,0.27,0.229
10,0.255,0.812,0.125,0.341,0.812,0.028,0.24,0.196
11,0.215,0.765,0.075,0.294,0.772,-0.005,0.21,0.163
12,0.261,0.798,0.111,0.347,0.846,0.995,0.294,0.23
13,0.307,0.831,0.147,0.4,0.92,1.0,0.378,0.297
14,0.267,0.784,0.097,0.353,0.88,0.967,0.348,0.264
15,0.227,0.737,0.047,0.306,0.84,0.934,0.318,0.231
16,0.187,0.69,-0.003,0.259,0.8,0.901,0.288,0.198
17,0.247,0.757,0.997,0.354,0.86,0.954,0.338,0.223
18,0.307,0.824,1.0,0.449,0.92,1.0,0.388,0.248
19,0.267,0.777,0.95,0.402,0.88,0.967,0.358,0.215
20,0.227,0.73,0.9,0.355,0.84,0.934,0.328,0.182
21,0.187,0.683,0.85,0.308,0.8,0.901,0.298,0.149
22,0.147,0.636,0.8,0.261,0.76,0.868,0.268,0.116
23,0.107,0.589,0.75,0.214,0.72,0.835,0.238,0.083
24,0.067,0.542,0.7,0.167,0.68,0.802,0.208,0.05
25,0.027,0.495,0.65,0.12,0.64,0.769,0.178,0.017
26,-0.013,0.448,0.6,0.073,0.6,0.736,0.148,-0.016
27,0.089,0.501,0.608,0.026,0.618,0.803,0.26,0.984
28,0.191,0.554,0.616,-0.021,0.636,0.87,0.372,1.0
29,0.209,0.607,0.708,0.979,0.738,0.937,0.4,0.967
30,0.227,0.66,0.8,1.0,0.84,1.0,0.428,0.934
31,0.187,0.613,0.75,0.953,0.8,0.967,0.398,0.901
32,0.147,0.566,0.7,0.906,0.76,0.934,0.368,0.868
33,0.107,0.519,0.65,0.859,0.72,0.901,0.338,0.835
34,0.067,0.472,0.6,0.812,0.68,0.868,0.308,0.802
35,0.027,0.425,0.55,0.765,0.64,0.835,0.278,0.769
36,-0.013,0.378,0.5,0.718,0.6,0.802,0.248,0.736
37,0.987,0.445,0.55,0.729,0.64,0.855,0.318,0.845
38,1.0,0.512,0.6,0.74,0.68,0.908,0.388,0.954
39,0.96,0.465,0.55,0.693,0.64,0.875,0.358,0.921
40,0.92,0.418,0.5,0.646,0.6,0.842,0.328,0.888
41,0.88,0.371,0.45,0.599,0.56,0.809,0.298,0.855
42,0.84,0.324,0.4,0.552,0.52,0.776,0.268,0.822
43,0.8,0.277,0.35,0.505,0.48,0.743,0.238,0.789
44,0.76,0.23,0.3,0.458,0.44,0.71,0.208,0.756
45,0.72,0.183,0.25,0.411,0.4,0.677,0.178,0.723
46,0.68,0.136,0.2,0.364,0.36,0.644,0.148,0.69
47,0.64,0.089,0.15,0.317,0.32,0.611,0.118,0.657
48,0.6,0.042,0.1,0.27,0.28,0.578,0.088,0.624
49,0.56,-0.005,0.05,0.223,0.24,0.545,0.058,0.591
50,0.634,0.995,0.114,0.276,0.286,0.592,0.114,0.658
51,0.708,1.0,0.178,0.329,0.332,0.639,0.17,0.725
52,0.668,0.953,0.128,0.282,0.292,0.606,0.14,0.692
53,0.628,0.906,0.078,0.235,0.252,0.573,0.11,0.659
54,0.588,0.859,0.028,0.188,0.212,0.54,0.08,0.626
55,0.548,0.812,-0.022,0.141,0.172,0.507,0.05,0.593
56,0.608,0.879,0.978,0.236,0.232,0.56,0.1,0.618
57,0.668,0.946,1.0,0.331,0.292,0.613,0.15,0.643
58,0.628,0.899,0.95,0.284,0.252,0.58,0.12,0.61
59,0.588,0.852,0.9,0.237,0.212,0.547,0.09,0.577
60,0.548,0.805,0.85,0.19,0.172,0.514,0.06,0.544
61,0.508,0.758,0.8,0.143,0.132,0.481,0.03,0.511
62,0.468,0.711,0.75,0.096,0.092,0.448,0.0,0.478
63,0.428,0.664,0.7,0.049,0.052,0.415,-0.03,0.445
64,0.488,0.703,0.73,0.06,0.112,0.496,0.97,0.554
65,0.548,0.742,0.76,0.071,0.172,0.577,1.0,0.663
66,0.508,0.695,0.71,0.024,0.132,0.544,0.97,0.63
67,0.468,0.648,0.66,-0.023,0.092,0.511,0.94,0.597
68,0.486,0.701,0.752,0.977,0.194,0.578,0.968,0.564
69,0.504,0.754,0.844,1.0,0.296,0.645,0.996,0.531
70,0.464,0.707,0.794,0.953,0.256,0.612,0.966,0.498
71,0.424,0.66,0.744,0.906,0.216,0.579,0.936,0.465
72,0.384,0.613,0.694,0.859,0.176,0.546,0.906,0.432
73,0.344,0.566,0.644,0.812,0.136,0.513,0.876,0.399
74,0.304,0.519,0.594,0.765,0.096,0.48,0.846,0.366
75,0.264,0.472,0.544,0.718,0.056,0.447,0.816,0.333
76,0.224,0.425,0.494,0.671,0.016,0.414,0.786,0.3
77,0.184,0.378,0.444,0.624,-0.024,0.381,0.756,0.267
78,0.224,0.417,0.494,0.719,0.976,0.462,0.826,0.292
79,0.264,0.456,0.544,0.814,1.0,0.543,0.896,0.317
80,0.224,0.409,0.494,0.767,0.96,0.51,0.866,0.284
81,0.184,0.362,0.444,0.72,0.92,0.477,0.836,0.251
82,0.144,0.315,0.394,0.673,0.88,0.444,0.806,0.218
83,0.104,0.268,0.344,0.626,0.84,0.411,0.776,0.185
84,0.064,0.221,0.294,0.579,0.8,0.378,0.746,0.152
85,0.024,0.174,0.244,0.532,0.76,0.345,0.716,0.119
86,-0.016,0.127,0.194,0.485,0.72,0.312,0.686,0.086
87,0.984,0.194,0.244,0.496,0.76,0.365,0.756,0.195
88,1.0,0.261,0.294,0.507,0.8,0.418,0.826,0.304
89,0.96,0.214,0.244,0.46,0.76,0.385,0.796,0.271
90,0.92,0.167,0.194,0.413,0.72,0.352,0.766,0.238
91,0.88,0.12,0.144,0.366,0.68,0.319,0.736,0.205
92,0.84,0.073,0.094,0.319,0.64,0.286,0.706,0.172
93,0.8,0.026,0.044,0.272,0.6,0.253,0.676,0.139
94,0.76,-0.021,-0.006,0.225,0.56,0.22,0.646,0.106
95,0.834,0.979,0.058,0.278,0.606,0.267,0.702,0.173
96,0.908,1.0,0.122,0.331,0.652,0.314,0.758,0.24
97,0.868,0.953,0.072,0.284,0.612,0.281,0.728,0.207
98,0.828,0.906,0.022,0.237,0.572,0.248,0.698,0.174
99,0.788,0.859,-0.028,0.19,0.532,0.215,0.668,0.141
100,0.848,0.926,0.972,0.285,0.592,0.268,0.718,0.166
101,0.908,0.993,1.0,0.38,0.652,0.321,0.768,0.191
102,0.868,0.946,0.95,0.333,0.612,0.288,0.738,0.158
103,0.828,0.899,0.9,0.286,0.572,0.255,0.708,0.125
104,0.788,0.852,0.85,0.239,0.532,0.222,0.678,0.092
105,0.748,0.805,0.8,0.192,0.492,0.189,0.648,0.059
106,0.708,0.758,0.75,0.145,0.452,0.156,0.618,0.026
107,0.668,0.711,0.7,0.098,0.412,0.123,0.588,-0.007
108,0.77,0.764,0.708,0.051,0.43,0.19,0.7,0.993
109,0.872,0.817,0.716,0.004,0.448,0.257,0.812,1.0
110,0.832,0.77,0.666,-0.043,0.408,0.224,0.782,0.967
111,0.85,0.823,0.758,0.957,0.51,0.291,0.81,0.934
112,0.868,0.876,0.85,1.0,0.612,0.358,0.838,0.901
113,0.828,0.829,0.8,0.953,0.572,0.325,0.808,0.868
114,0.788,0.782,0.75,0.906,0.532,0.292,0.778,0.835
115,0.748,0.735,0.7,0.859,0.492,0.259,0.748,0.802
116,0.708,0.688,0.65,0.812,0.452,0.226,0.718,0.769
117,0.668,0.641,0.6,0.765,0.412,0.193,0.688,0.736
118,0.628,0.594,0.55,0.718,0.372,0.16,0.658,0.703
119,0.588,0.547,0.5,0.671,0.332,0.127,0.628,0.67
120,0.548,0.5,0.45,0.624,0.292,0.094,0.598,0.637
121,0.508,0.453,0.4,0.577,0.252,0.061,0.568,0.604
122,0.468,0.406,0.35,0.53,0.212,0.028,0.538,0.571
123,0.428,0.359,0.3,0.483,0.172,-0.005,0.508,0.538
124,0.474,0.392,0.336,0.536,0.246,0.995,0.592,0.605
125,0.52,0.425,0.372,0.589,0.32,1.0,0.676,0.672
126,0.48,0.378,0.322,0.542,0.28,0.967,0.646,0.639
127,0.44,0.331,0.272,0.495,0.24,0.934,0.616,0.606
128,0.4,0.284,0.222,0.448,0.2,0.901,0.586,0.573
129,0.36,0.237,0.172,0.401,0.16,0.868,0.556,0.54
130,0.32,0.19,0.122,0.354,0.12,0.835,0.526,0.507
131,0.28,0.143,0.072,0.307,0.08,0.802,0.496,0.474
132,0.24,0.096,0.022,0.26,0.04,0.769,0.466,0.441
133,0.2,0.049,-0.028,0.213,0.0,0.736,0.436,0.408
134,0.26,0.116,0.972,0.308,0.06,0.789,0.486,0.433
135,0.32,0.183,1.0,0.403,0.12,0.842,0.536,0.458
136,0.28,0.136,0.95,0.356,0.08,0.809,0.506,0.425
