step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.3,-0.046,0.106,0.352,0.98,0.177,0.185,0.438
1,0.39,-0.104,-0.064,0.294,1.0,0.133,0.035,0.394
2,0.339,0.896,-0.161,0.177,0.949,0.23,-0.042,0.291
3,0.288,1.0,-0.258,0.06,0.898,0.327,-0.119,0.188
4,0.128,0.906,0.742,-0.034,0.738,0.247,-0.019,0.108
5,-0.032,0.812,1.0,-0.128,0.578,0.167,0.081,0.028
6,-0.083,0.695,0.903,0.872,0.527,0.064,0.004,0.125
7,-0.134,0.578,0.806,1.0,0.476,-0.039,-0.073,0.222
8,0.866,0.52,0.636,0.942,0.566,-0.083,-0.223,0.178
9,1.0,0.462,0.466,0.884,0.656,-0.127,-0.373,0.134
10,0.949,0.545,0.369,0.767,0.605,0.873,-0.45,0.031
11,0.898,0.628,0.272,0.65,0.554,1.0,-0.527,-0.072
12,0.738,0.534,0.352,0.556,0.394,0.92,0.473,-0.152
13,0.578,0.44,0.432,0.462,0.234,0.84,1.0,-0.232
14,0.527,0.323,0.335,0.545,0.183,0.737,0.923,0.768
15,0.476,0.206,0.238,0.628,0.132,0.634,0.846,1.0
16,0.466,0.189,0.218,0.611,0.122,0.631,0.846,0.997
17,0.456,0.172,0.198,0.594,0.112,0.628,0.846,0.994
18,0.446,0.155,0.178,0.577,0.102,0.625,0.846,0.991
19,0.436,0.138,0.158,0.56,0.092,0.622,0.846,0.988
20,0.426,0.121,0.138,0.543,0.082,0.619,0.846,0.985
21,0.416,0.104,0.118,0.526,0.072,0.616,0.846,0.982
22,0.406,0.087,0.098,0.509,0.062,0.613,0.846,0.979
23,0.396,0.07,0.078,0.492,0.052,0.61,0.846,0.976
24,0.386,0.053,0.058,0.475,0.042,0.607,0.846,0.973
25,0.376,0.036,0.038,0.458,0.032,0.604,0.846,0.97
26,0.366,0.019,0.018,0.441,0.022,0.601,0.846,0.967
27,0.356,0.002,-0.002,0.424,0.012,0.598,0.846,0.964
28,0.196,-0.092,0.998,0.33,-0.148,0.518,0.946,0.884
29,0.036,-0.186,1.0,0.236,-0.308,0.438,1.0,0.804
30,0.126,-0.244,0.83,0.178,0.692,0.394,0.85,0.76
31,0.216,-0.302,0.66,0.12,1.0,0.35,0.7,0.716
32,0.165,0.698,0.563,0.003,0.949,0.447,0.623,0.613
33,0.114,1.0,0.466,-0.114,0.898,0.544,0.546,0.51
34,0.063,0.883,0.369,0.886,0.847,0.441,0.469,0.607
35,0.012,0.766,0.272,1.0,0.796,0.338,0.392,0.704
36,0.002,0.749,0.252,0.983,0.786,0.335,0.392,0.701
37,-0.008,0.732,0.232,0.966,0.776,0.332,0.392,0.698
38,0.992,0.674,0.062,0.908,0.866,0.288,0.242,0.654
39,1.0,0.616,-0.108,0.85,0.956,0.244,0.092,0.61
40,0.84,0.522,0.892,0.756,0.796,0.164,0.192,0.53
41,0.68,0.428,1.0,0.662,0.636,0.084,0.292,0.45
42,0.67,0.411,0.98,0.645,0.626,0.081,0.292,0.447
43,0.66,0.394,0.96,0.628,0.616,0.078,0.292,0.444
44,0.65,0.377,0.94,0.611,0.606,0.075,0.292,0.441
45,0.64,0.36,0.92,0.594,0.596,0.072,0.292,0.438
46,0.63,0.343,0.9,0.577,0.586,0.069,0.292,0.435
47,0.62,0.326,0.88,0.56,0.576,0.066,0.292,0.432
48,0.61,0.309,0.86,0.543,0.566,0.063,0.292,0.429
49,0.6,0.292,0.84,0.526,0.556,0.06,0.292,0.426
50,0.59,0.275,0.82,0.509,0.546,0.057,0.292,0.423
51,0.58,0.258,0.8,0.492,0.536,0.054,0.292,0.42
52,0.57,0.241,0.78,0.475,0.526,0.051,0.292,0.417
53,0.56,0.224,0.76,0.458,0.516,0.048,0.292,0.414
54,0.55,0.207,0.74,0.441,0.506,0.045,0.292,0.411
55,0.54,0.19,0.72,0.424,0.496,0.042,0.292,0.408
56,0.53,0.173,0.7,0.407,0.486,0.039,0.292,0.405
57,0.52,0.156,0.68,0.39,0.476,0.036,0.292,0.402
58,0.51,0.139,0.66,0.373,0.466,0.033,0.292,0.399
59,0.5,0.122,0.64,0.356,0.456,0.03,0.292,0.396
60,0.49,0.105,0.62,0.339,0.446,0.027,0.292,0.393
61,0.48,0.088,0.6,0.322,0.436,0.024,0.292,0.39
62,0.47,0.071,0.58,0.305,0.426,0.021,0.292,0.387
63,0.46,0.054,0.56,0.288,0.416,0.018,0.292,0.384
64,0.45,0.037,0.54,0.271,0.406,0.015,0.292,0.381
65,0.44,0.02,0.52,0.254,0.396,0.012,0.292,0.378
66,0.43,0.003,0.5,0.237,0.386,0.009,0.292,0.375
67,0.42,-0.014,0.48,0.22,0.376,0.006,0.292,0.372
68,0.369,0.986,0.383,0.103,0.325,0.103,0.215,0.269
69,0.318,1.0,0.286,-0.014,0.274,0.2,0.138,0.166
70,0.267,0.883,0.189,0.986,0.223,0.097,0.061,0.263
71,0.216,0.766,0.092,1.0,0.172,-0.006,-0.016,0.36
