step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.236,0.448,0.433,0.184,0.286,0.268,0.36,-0.013
1,0.447,0.521,0.372,0.071,0.235,0.355,0.581,0.987
2,0.658,0.594,0.311,-0.042,0.184,0.442,0.802,1.0
3,0.587,0.667,0.532,0.958,0.415,0.529,0.741,0.873
4,0.516,0.74,0.753,1.0,0.646,0.616,0.68,0.746
5,0.486,0.713,0.733,0.987,0.636,0.603,0.66,0.719
6,0.456,0.686,0.713,0.974,0.626,0.59,0.64,0.692
7,0.426,0.659,0.693,0.961,0.616,0.577,0.62,0.665
8,0.396,0.632,0.673,0.948,0.606,0.564,0.6,0.638
9,0.366,0.605,0.653,0.935,0.596,0.551,0.58,0.611
10,0.336,0.578,0.633,0.922,0.586,0.538,0.56,0.584
11,0.306,0.551,0.613,0.909,0.576,0.525,0.54,0.557
12,0.276,0.524,0.593,0.896,0.566,0.512,0.52,0.53
13,0.246,0.497,0.573,0.883,0.556,0.499,0.5,0.503
14,0.216,0.47,0.553,0.87,0.546,0.486,0.48,0.476
15,0.186,0.443,0.533,0.857,0.536,0.473,0.46,0.449
16,0.156,0.416,0.513,0.844,0.526,0.46,0.44,0.422
17,0.126,0.389,0.493,0.831,0.516,0.447,0.42,0.395
18,0.096,0.362,0.473,0.818,0.506,0.434,0.4,0.368
19,0.066,0.335,0.453,0.805,0.496,0.421,0.38,0.341
20,0.036,0.308,0.433,0.792,0.486,0.408,0.36,0.314
21,0.006,0.281,0.413,0.779,0.476,0.395,0.34,0.287
22,-0.024,0.254,0.393,0.766,0.466,0.382,0.32,0.26
23,0.976,0.468,0.473,0.712,0.356,0.328,0.4,0.474
24,1.0,0.682,0.553,0.658,0.246,0.274,0.48,0.688
25,0.97,0.655,0.533,0.645,0.236,0.261,0.46,0.661
26,0.94,0.628,0.513,0.632,0.226,0.248,0.44,0.634
27,0.91,0.601,0.493,0.619,0.216,0.235,0.42,0.607
28,0.88,0.574,0.473,0.606,0.206,0.222,0.4,0.58
29,0.85,0.547,0.453,0.593,0.196,0.209,0.38,0.553
30,0.82,0.52,0.433,0.58,0.186,0.196,0.36,0.526
31,0.79,0.493,0.413,0.567,0.176,0.183,0.34,0.499
32,0.76,0.466,0.393,0.554,0.166,0.17,0.32,0.472
33,0.73,0.439,0.373,0.541,0.156,0.157,0.3,0.445
34,0.7,0.412,0.353,0.528,0.146,0.144,0.28,0.418
35,0.67,0.385,0.333,0.515,0.136,0.131,0.26,0.391
36,0.64,0.358,0.313,0.502,0.126,0.118,0.24,0.364
37,0.61,0.331,0.293,0.489,0.116,0.105,0.22,0.337
38,0.58,0.304,0.273,0.476,0.106,0.092,0.2,0.31
39,0.55,0.277,0.253,0.463,0.096,0.079,0.18,0.283
40,0.52,0.25,0.233,0.45,0.086,0.066,0.16,0.256
41,0.49,0.223,0.213,0.437,0.076,0.053,0.14,0.229
42,0.46,0.196,0.193,0.424,0.066,0.04,0.12,0.202
43,0.43,0.169,0.173,0.411,0.056,0.027,0.1,0.175
44,0.4,0.142,0.153,0.398,0.046,0.014,0.08,0.148
45,0.37,0.115,0.133,0.385,0.036,0.001,0.06,0.121
46,0.34,0.088,0.113,0.372,0.026,-0.012,0.04,0.094
47,0.269,-0.039,0.052,0.459,0.257,0.988,0.261,0.167
48,0.198,-0.166,-0.009,0.546,0.488,1.0,0.482,0.24
49,0.409,0.834,0.212,0.633,0.437,0.887,0.421,0.313
