step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.475,0.964,0.33,0.129,0.373,0.443,0.167,0.444
1,0.539,1.0,0.404,0.196,0.429,0.49,0.213,0.497
2,0.489,0.953,0.364,0.163,0.399,0.457,0.173,0.45
3,0.439,0.906,0.324,0.13,0.369,0.424,0.133,0.403
4,0.389,0.859,0.284,0.097,0.339,0.391,0.093,0.356
5,0.339,0.812,0.244,0.064,0.309,0.358,0.053,0.309
6,0.289,0.765,0.204,0.031,0.279,0.325,0.013,0.262
7,0.239,0.718,0.164,-0.002,0.249,0.292,-0.027,0.215
8,0.289,0.757,0.204,0.023,0.319,0.373,0.973,0.31
9,0.339,0.796,0.244,0.048,0.389,0.454,1.0,0.405
10,0.289,0.749,0.204,0.015,0.359,0.421,0.96,0.358
11,0.239,0.702,0.164,-0.018,0.329,0.388,0.92,0.311
12,0.247,0.755,0.266,0.982,0.441,0.455,0.938,0.264
13,0.255,0.808,0.368,1.0,0.553,0.522,0.956,0.217
14,0.205,0.761,0.328,0.967,0.523,0.489,0.916,0.17
15,0.155,0.714,0.288,0.934,0.493,0.456,0.876,0.123
16,0.105,0.667,0.248,0.901,0.463,0.423,0.836,0.076
17,0.055,0.62,0.208,0.868,0.433,0.39,0.796,0.029
18,0.005,0.573,0.168,0.835,0.403,0.357,0.756,-0.018
19,0.097,0.626,0.186,0.802,0.431,0.424,0.858,0.982
20,0.189,0.679,0.204,0.769,0.459,0.491,0.96,1.0
21,0.139,0.632,0.164,0.736,0.429,0.458,0.92,0.953
22,0.089,0.585,0.124,0.703,0.399,0.425,0.88,0.906
23,0.039,0.538,0.084,0.67,0.369,0.392,0.84,0.859
24,-0.011,0.491,0.044,0.637,0.339,0.359,0.8,0.812
25,0.989,0.558,0.104,0.662,0.389,0.412,0.86,0.907
26,1.0,0.625,0.164,0.687,0.439,0.465,0.92,1.0
27,0.95,0.578,0.124,0.654,0.409,0.432,0.88,0.953
28,0.9,0.531,0.084,0.621,0.379,0.399,0.84,0.906
29,0.85,0.484,0.044,0.588,0.349,0.366,0.8,0.859
30,0.8,0.437,0.004,0.555,0.319,0.333,0.76,0.812
31,0.75,0.39,-0.036,0.522,0.289,0.3,0.72,0.765
32,0.8,0.457,0.964,0.631,0.359,0.353,0.76,0.776
33,0.85,0.524,1.0,0.74,0.429,0.406,0.8,0.787
34,0.8,0.477,0.96,0.707,0.399,0.373,0.76,0.74
35,0.75,0.43,0.92,0.674,0.369,0.34,0.72,0.693
36,0.7,0.383,0.88,0.641,0.339,0.307,0.68,0.646
37,0.65,0.336,0.84,0.608,0.309,0.274,0.64,0.599
38,0.6,0.289,0.8,0.575,0.279,0.241,0.6,0.552
39,0.55,0.242,0.76,0.542,0.249,0.208,0.56,0.505
40,0.5,0.195,0.72,0.509,0.219,0.175,0.52,0.458
41,0.45,0.148,0.68,0.476,0.189,0.142,0.48,0.411
42,0.4,0.101,0.64,0.443,0.159,0.109,0.44,0.364
43,0.35,0.054,0.6,0.41,0.129,0.076,0.4,0.317
44,0.3,0.007,0.56,0.377,0.099,0.043,0.36,0.27
45,0.25,-0.04,0.52,0.344,0.069,0.01,0.32,0.223
46,0.314,0.96,0.594,0.411,0.125,0.057,0.366,0.276
47,0.378,1.0,0.668,0.478,0.181,0.104,0.412,0.329
48,0.328,0.953,0.628,0.445,0.151,0.071,0.372,0.282
49,0.278,0.906,0.588,0.412,0.121,0.038,0.332,0.235
50,0.228,0.859,0.548,0.379,0.091,0.005,0.292,0.188
51,0.178,0.812,0.508,0.346,0.061,-0.028,0.252,0.141
52,0.214,0.845,0.554,0.413,0.145,0.972,0.326,0.194
53,0.25,0.878,0.6,0.48,0.229,1.0,0.4,0.247
54,0.2,0.831,0.56,0.447,0.199,0.967,0.36,0.2
55,0.15,0.784,0.52,0.414,0.169,0.934,0.32,0.153
56,0.1,0.737,0.48,0.381,0.139,0.901,0.28,0.106
57,0.05,0.69,0.44,0.348,0.109,0.868,0.24,0.059
58,0.0,0.643,0.4,0.315,0.079,0.835,0.2,0.012
59,-0.05,0.596,0.36,0.282,0.049,0.802,0.16,-0.035
60,0.042,0.649,0.378,0.249,0.077,0.869,0.262,0.965
61,0.134,0.702,0.396,0.216,0.105,0.936,0.364,1.0
62,0.084,0.655,0.356,0.183,0.075,0.903,0.324,0.953
63,0.034,0.608,0.316,0.15,0.045,0.87,0.284,0.906
64,-0.016,0.561,0.276,0.117,0.015,0.837,0.244,0.859
65,0.984,0.628,0.336,0.142,0.065,0.89,0.304,0.954
66,1.0,0.695,0.396,0.167,0.115,0.943,0.364,1.0
67,0.95,0.648,0.356,0.134,0.085,0.91,0.324,0.953
68,0.9,0.601,0.316,0.101,0.055,0.877,0.284,0.906
69,0.85,0.554,0.276,0.068,0.025,0.844,0.244,0.859
70,0.8,0.507,0.236,0.035,-0.005,0.811,0.204,0.812
71,0.83,0.546,0.296,0.144,0.995,0.892,0.264,0.823
72,0.86,0.585,0.356,0.253,1.0,0.973,0.324,0.834
73,0.81,0.538,0.316,0.22,0.97,0.94,0.284,0.787
74,0.76,0.491,0.276,0.187,0.94,0.907,0.244,0.74
75,0.71,0.444,0.236,0.154,0.91,0.874,0.204,0.693
76,0.66,0.397,0.196,0.121,0.88,0.841,0.164,0.646
77,0.61,0.35,0.156,0.088,0.85,0.808,0.124,0.599
78,0.56,0.303,0.116,0.055,0.82,0.775,0.084,0.552
79,0.51,0.256,0.076,0.022,0.79,0.742,0.044,0.505
80,0.46,0.209,0.036,-0.011,0.76,0.709,0.004,0.458
