step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.523,0.466,0.138,0.903,0.81,0.467,0.501,0.28
1,0.541,0.519,0.23,1.0,0.912,0.534,0.529,0.247
2,0.501,0.472,0.18,0.953,0.872,0.501,0.499,0.214
3,0.461,0.425,0.13,0.906,0.832,0.468,0.469,0.181
4,0.421,0.378,0.08,0.859,0.792,0.435,0.439,0.148
5,0.381,0.331,0.03,0.812,0.752,0.402,0.409,0.115
6,0.341,0.284,-0.02,0.765,0.712,0.369,0.379,0.082
7,0.401,0.351,0.98,0.86,0.772,0.422,0.429,0.107
8,0.461,0.418,1.0,0.955,0.832,0.475,0.479,0.132
9,0.421,0.371,0.95,0.908,0.792,0.442,0.449,0.099
10,0.381,0.324,0.9,0.861,0.752,0.409,0.419,0.066
11,0.341,0.277,0.85,0.814,0.712,0.376,0.389,0.033
12,0.301,0.23,0.8,0.767,0.672,0.343,0.359,0.0
13,0.261,0.183,0.75,0.72,0.632,0.31,0.329,-0.033
14,0.363,0.236,0.758,0.673,0.65,0.377,0.441,0.967
15,0.465,0.289,0.766,0.626,0.668,0.444,0.553,1.0
16,0.425,0.242,0.716,0.579,0.628,0.411,0.523,0.967
17,0.385,0.195,0.666,0.532,0.588,0.378,0.493,0.934
18,0.345,0.148,0.616,0.485,0.548,0.345,0.463,0.901
19,0.305,0.101,0.566,0.438,0.508,0.312,0.433,0.868
20,0.265,0.054,0.516,0.391,0.468,0.279,0.403,0.835
21,0.225,0.007,0.466,0.344,0.428,0.246,0.373,0.802
22,0.185,-0.04,0.416,0.297,0.388,0.213,0.343,0.769
23,0.259,0.96,0.48,0.35,0.434,0.26,0.399,0.836
24,0.333,1.0,0.544,0.403,0.48,0.307,0.455,0.903
25,0.293,0.953,0.494,0.356,0.44,0.274,0.425,0.87
26,0.253,0.906,0.444,0.309,0.4,0.241,0.395,0.837
27,0.213,0.859,0.394,0.262,0.36,0.208,0.365,0.804
28,0.173,0.812,0.344,0.215,0.32,0.175,0.335,0.771
29,0.133,0.765,0.294,0.168,0.28,0.142,0.305,0.738
30,0.093,0.718,0.244,0.121,0.24,0.109,0.275,0.705
31,0.053,0.671,0.194,0.074,0.2,0.076,0.245,0.672
32,0.013,0.624,0.144,0.027,0.16,0.043,0.215,0.639
33,-0.027,0.577,0.094,-0.02,0.12,0.01,0.185,0.606
34,0.973,0.644,0.144,-0.009,0.16,0.063,0.255,0.715
35,1.0,0.711,0.194,0.002,0.2,0.116,0.325,0.824
36,0.96,0.664,0.144,-0.045,0.16,0.083,0.295,0.791
37,0.978,0.717,0.236,0.955,0.262,0.15,0.323,0.758
38,0.996,0.77,0.328,1.0,0.364,0.217,0.351,0.725
39,0.956,0.723,0.278,0.953,0.324,0.184,0.321,0.692
40,0.916,0.676,0.228,0.906,0.284,0.151,0.291,0.659
41,0.876,0.629,0.178,0.859,0.244,0.118,0.261,0.626
42,0.836,0.582,0.128,0.812,0.204,0.085,0.231,0.593
43,0.796,0.535,0.078,0.765,0.164,0.052,0.201,0.56
44,0.756,0.488,0.028,0.718,0.124,0.019,0.171,0.527
45,0.716,0.441,-0.022,0.671,0.084,-0.014,0.141,0.494
46,0.776,0.508,0.978,0.766,0.144,0.039,0.191,0.519
47,0.836,0.575,1.0,0.861,0.204,0.092,0.241,0.544
48,0.796,0.528,0.95,0.814,0.164,0.059,0.211,0.511
49,0.756,0.481,0.9,0.767,0.124,0.026,0.181,0.478
50,0.716,0.434,0.85,0.72,0.084,-0.007,0.151,0.445
51,0.762,0.467,0.886,0.773,0.158,0.993,0.235,0.512
52,0.808,0.5,0.922,0.826,0.232,1.0,0.319,0.579
53,0.768,0.453,0.872,0.779,0.192,0.967,0.289,0.546
54,0.728,0.406,0.822,0.732,0.152,0.934,0.259,0.513
55,0.688,0.359,0.772,0.685,0.112,0.901,0.229,0.48
56,0.648,0.312,0.722,0.638,0.072,0.868,0.199,0.447
57,0.608,0.265,0.672,0.591,0.032,0.835,0.169,0.414
