step,active_behavior
0,motive_3
1,motive_3
2,motive_2
3,motive_2
4,
5,
6,
7,
8,motive_5
9,motive_5
10,
11,
12,
13,
14,
15,
16,motive_4
17,motive_4
18,
19,
20,
21,motive_7
22,motive_7
23,
24,motive_6
25,motive_6
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,motive_7
40,motive_7
41,motive_4
42,motive_4
43,motive_2
44,motive_2
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,motive_7
56,motive_7
57,motive_6
58,motive_6
59,
60,
61,
62,
63,motive_4
64,motive_4
65,motive_7
66,motive_7
67,
68,
69,
70,
71,
72,
73,
74,
75,
76,motive_4
77,motive_4
78,motive_7
79,motive_7
80,
81,
82,motive_6
83,motive_6
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,motive_2
97,motive_2
98,motive_4
99,motive_4
100,motive_7
101,motive_7
102,
103,
104,
105,
106,
107,
108,
109,
110,
111,motive_4
112,motive_4
113,motive_7
114,motive_7
115,
116,
117,motive_6
118,motive_6
119,
120,
121,
122,
123,
124,
125,
126,
127,
128,
129,
130,
131,motive_7
132,motive_7
133,motive_4
134,motive_4
135,
136,motive_2
137,motive_2
138,
139,
140,
141,
142,
143,
144,
145,
146,
147,motive_7
148,motive_7
149,motive_4
150,motive_4
151,
152,
153,
154,
155,
156,
157,
158,motive_6
159,motive_6
160,motive_7
161,motive_7
162,
163,
164,
165,
166,
167,
168,
169,
170,
171,motive_4
172,motive_4
173,motive_7
174,motive_7
175,
176,
177,motive_6
178,motive_6
179,
180,
181,
182,
183,
184,
185,
186,
187,
188,
189,motive_2
190,motive_2
191,
192,
193,motive_4
194,motive_4
195,motive_7
196,motive_7
197,
198,
199,
200,
201,
202,
203,
204,
205,
206,motive_4
207,motive_4
208,motive_7
209,motive_7
210,
211,
212,motive_6
213,motive_6
214,
215,
216,
217,
218,
219,
220,
221,
222,
223,
224,
225,
226,motive_7
227,motive_7
228,motive_4
229,motive_4
230,motive_2
231,motive_2
232,
233,
234,
235,
236,
237,
238,
239,
240,
241,
242,motive_7
243,motive_7
244,motive_6
245,motive_6
246,
247,
248,
249,
250,motive_4
251,motive_4
252,motive_7
253,motive_7
254,
255,
256,
257,
258,
259,
260,
261,
262,
263,motive_4
264,motive_4
265,motive_7
266,motive_7
267,
268,
269,motive_6
270,motive_6
271,
272,
273,
274,
275,
276,
277,
278,
279,
280,
281,
282,
283,motive_2
284,motive_2
285,motive_4
286,motive_4
287,motive_7
288,motive_7
289,
290,
291,
292,
293,
294,
295,
296,
297,
298,motive_4
299,motive_4
300,motive_7
301,motive_7
302,
303,
304,motive_6
305,motive_6
306,
307,
308,
309,
310,
311,
312,
313,
314,
315,
316,
317,
318,motive_7
319,motive_7
320,motive_4
321,motive_4
322,
323,motive_2
324,motive_2
325,
326,
327,
328,
329,
330,
331,
332,
333,
334,motive_7
335,motive_7
336,motive_6
337,motive_6
338,
339,
340,
341,
342,motive_4
343,motive_4
344,motive_7
345,motive_7
346,
347,
348,
349,
350,
351,
352,
353,
354,
355,motive_4
356,motive_4
357,motive_7
358,motive_7
359,
360,
361,motive_6
362,motive_6
363,
364,
365,
366,
367,
368,
369,
370,
371,
372,
373,
374,
375,motive_7
376,motive_7
377,motive_4
378,motive_4
379,motive_2
380,motive_2
381,
382,
383,
384,
385,
386,
387,
388,
389,
390,
391,motive_7
392,motive_7
393,motive_4
394,motive_4
395,
396,
397,
398,
399,
400,
401,
402,motive_6
403,motive_6
404,motive_7
405,motive_7
406,
407,
408,
409,
410,
411,
412,
413,
414,
415,motive_4
416,motive_4
417,motive_7
418,motive_7
419,
420,
421,motive_6
422,motive_6
423,
424,
425,
426,
427,
428,
429,
430,
431,
432,motive_2
433,motive_2
434,
435,
436,
437,motive_4
438,motive_4
439,motive_7
440,motive_7
441,
442,
443,
444,
445,
446,
447,
448,
449,
450,motive_4
451,motive_4
452,motive_7
453,motive_7
454,
455,
456,motive_6
457,motive_6
458,
459,
460,
461,
462,
463,
464,
465,
466,
467,
468,
469,
470,motive_7
471,motive_7
472,motive_4
473,motive_4
474,motive_2
475,motive_2
476,
477,
478,
479,
480,
481,
482,
483,
484,
485,
486,motive_7
487,motive_7
488,motive_4
489,motive_4
490,
491,
492,
493,
494,
495,
496,
497,motive_6
498,motive_6
499,motive_7
500,motive_7
501,
502,
503,
504,
505,
506,
507,
508,
509,
510,motive_4
511,motive_4
512,motive_7
513,motive_7
514,
515,
516,motive_6
517,motive_6
518,
519,
520,
521,
522,
523,
524,
525,
526,
527,motive_2
528,motive_2
529,
530,
531,
532,motive_4
533,motive_4
534,motive_7
535,motive_7
536,
537,
538,
539,
540,
541,
542,
543,
544,
545,motive_4
546,motive_4
547,motive_7
548,motive_7
549,
550,
551,motive_6
552,motive_6
553,
554,
555,
556,
557,
558,
559,
560,
561,
562,
563,
564,
565,motive_7
566,motive_7
567,motive_4
568,motive_4
569,motive_2
570,motive_2
571,
572,
573,
574,
575,
576,
577,
578,
579,
580,
581,motive_7
582,motive_7
583,motive_6
584,motive_6
585,
586,
587,
588,
589,motive_4
590,motive_4
591,motive_7
592,motive_7
593,
594,
595,
596,
597,
598,
599,
600,
601,
602,motive_4
603,motive_4
604,motive_7
605,motive_7
606,
607,
608,motive_6
609,motive_6
610,
611,
612,
613,
614,
615,
616,
617,
618,
619,
620,
621,
622,motive_2
623,motive_2
624,motive_4
625,motive_4
626,motive_7
627,motive_7
628,
629,
630,
631,
632,
633,
634,
635,
636,
637,motive_4
638,motive_4
639,motive_7
640,motive_7
641,
642,
643,motive_6
644,motive_6
645,
646,
647,
648,
649,
650,
651,
652,
653,
654,
655,
656,
657,motive_7
658,motive_7
659,motive_4
660,motive_4
661,
662,motive_2
663,motive_2
664,
665,
666,
667,
668,
669,
670,
671,
672,
673,motive_7
674,motive_7
675,motive_4
676,motive_4
677,
678,
679,
680,
681,
682,
683,
684,motive_6
685,motive_6
686,motive_7
687,motive_7
688,
689,
690,
691,
692,
693,
694,
695,
696,
697,motive_4
698,motive_4
699,motive_7
700,motive_7
701,
702,
703,motive_6
704,motive_6
705,
706,
707,
708,
709,
710,
711,
712,
713,
714,
715,motive_2
716,motive_2
717,
718,
719,motive_4
720,motive_4
721,motive_7
722,motive_7
723,
724,
725,
726,
727,
728,
729,
730,
731,
732,motive_4
733,motive_4
734,motive_7
735,motive_7
736,
737,
738,motive_6
739,motive_6
740,
741,
742,
743,
744,
745,
746,
747,
748,
749,
750,
751,
752,motive_7
753,motive_7
754,motive_4
755,motive_4
756,motive_2
757,motive_2
758,
759,
760,
761,
762,
763,
764,
765,
766,
767,
768,motive_7
769,motive_7
770,motive_4
771,motive_4
772,
773,
774,
775,
776,
777,
778,
779,motive_6
780,motive_6
781,motive_7
782,motive_7
783,
784,
785,
786,
787,
788,
789,
790,
791,
792,motive_4
793,motive_4
794,motive_7
795,motive_7
796,
797,
798,motive_6
799,motive_6
800,
801,
802,
803,
804,
805,
806,
807,
808,
809,motive_2
810,motive_2
811,
812,
813,
814,motive_4
815,motive_4
816,motive_7
817,motive_7
818,
819,
820,
821,
822,
823,
824,
825,
826,
827,motive_4
828,motive_4
829,motive_7
830,motive_7
831,
832,
833,motive_6
834,motive_6
835,
836,
837,
838,
839,
840,
841,
842,
843,
844,
845,
846,
847,motive_7
848,motive_7
849,motive_4
850,motive_4
851,motive_2
852,motive_2
853,
854,
855,
856,
857,
858,
859,
860,
861,
862,
863,motive_7
864,motive_7
865,motive_4
866,motive_4
867,
868,
869,
870,
871,
872,
873,
874,motive_6
875,motive_6
876,motive_7
877,motive_7
878,
879,
880,
881,
882,
883,
884,
885,
886,
887,motive_4
888,motive_4
889,motive_7
890,motive_7
891,
892,
893,motive_6
894,motive_6
895,
896,
897,
898,
899,
900,
901,
902,
903,
904,motive_2
905,motive_2
906,
907,
908,
909,motive_4
910,motive_4
911,motive_7
912,motive_7
913,
914,
915,
916,
917,
918,
919,
920,
921,
922,motive_4
923,motive_4
924,motive_7
925,motive_7
926,
927,
928,motive_6
929,motive_6
930,
931,
932,
933,
934,
935,
936,
937,
938,
939,
940,
941,
942,motive_7
943,motive_7
944,motive_4
945,motive_4
946,motive_2
947,motive_2
948,
949,
950,
951,
952,
953,
954,
955,
956,
957,
958,motive_7
959,motive_7
960,motive_4
961,motive_4
962,
963,
964,
965,
966,
967,
968,
969,motive_6
970,motive_6
971,motive_7
972,motive_7
973,
974,
975,
