step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.379,0.096,-0.046,-0.138,-0.118,-0.003,0.333,0.943
1,0.51,0.079,-0.207,-0.355,-0.269,-0.006,0.474,1.0
2,0.359,0.062,-0.086,0.645,-0.138,-0.009,0.333,0.797
3,0.208,0.045,0.035,1.0,-0.007,-0.012,0.192,0.594
4,0.057,-0.172,-0.126,0.983,0.124,0.988,0.333,0.591
5,-0.094,-0.389,-0.287,0.966,0.255,1.0,0.474,0.588
6,-0.104,-0.265,0.713,1.0,0.245,0.856,0.174,0.444
7,-0.114,-0.141,1.0,1.0,0.235,0.712,-0.126,0.3
8,-0.124,-0.299,0.68,0.842,0.225,0.85,0.874,0.438
9,-0.134,-0.457,0.36,0.684,0.215,0.988,1.0,0.576
10,-0.003,0.543,0.481,0.667,0.064,0.785,0.859,0.573
11,0.128,1.0,0.602,0.65,-0.087,0.582,0.718,0.57
12,-0.082,0.842,0.582,0.774,0.913,0.72,0.718,0.426
13,-0.292,0.684,0.562,0.898,1.0,0.858,0.718,0.282
14,0.708,0.808,0.542,0.74,0.79,0.714,0.718,0.42
15,1.0,0.932,0.522,0.582,0.58,0.57,0.718,0.558
16,0.99,0.915,0.502,0.565,0.57,0.567,0.718,0.555
17,0.98,0.898,0.482,0.548,0.56,0.564,0.718,0.552
18,0.97,0.881,0.462,0.531,0.55,0.561,0.718,0.549
19,0.96,0.864,0.442,0.514,0.54,0.558,0.718,0.546
20,0.95,0.847,0.422,0.497,0.53,0.555,0.718,0.543
21,0.94,0.83,0.402,0.48,0.52,0.552,0.718,0.54
22,0.93,0.813,0.382,0.463,0.51,0.549,0.718,0.537
23,0.92,0.796,0.362,0.446,0.5,0.546,0.718,0.534
24,0.91,0.779,0.342,0.429,0.49,0.543,0.718,0.531
25,0.9,0.762,0.322,0.412,0.48,0.54,0.718,0.528
26,0.89,0.745,0.302,0.395,0.47,0.537,0.718,0.525
27,0.88,0.728,0.282,0.378,0.46,0.534,0.718,0.522
28,0.87,0.711,0.262,0.361,0.45,0.531,0.718,0.519
29,0.86,0.694,0.242,0.344,0.44,0.528,0.718,0.516
30,0.85,0.677,0.222,0.327,0.43,0.525,0.718,0.513
31,0.84,0.66,0.202,0.31,0.42,0.522,0.718,0.51
32,0.83,0.643,0.182,0.293,0.41,0.519,0.718,0.507
33,0.82,0.626,0.162,0.276,0.4,0.516,0.718,0.504
34,0.81,0.609,0.142,0.259,0.39,0.513,0.718,0.501
35,0.8,0.592,0.122,0.242,0.38,0.51,0.718,0.498
36,0.79,0.575,0.102,0.225,0.37,0.507,0.718,0.495
37,0.78,0.558,0.082,0.208,0.36,0.504,0.718,0.492
38,0.77,0.541,0.062,0.191,0.35,0.501,0.718,0.489
39,0.76,0.524,0.042,0.174,0.34,0.498,0.718,0.486
40,0.75,0.507,0.022,0.157,0.33,0.495,0.718,0.483
41,0.74,0.49,0.002,0.14,0.32,0.492,0.718,0.48
42,0.73,0.473,-0.018,0.123,0.31,0.489,0.718,0.477
43,0.72,0.597,0.982,0.247,0.3,0.345,0.418,0.333
44,0.71,0.721,1.0,0.371,0.29,0.201,0.118,0.189
45,0.7,0.704,0.98,0.354,0.28,0.198,0.118,0.186
46,0.69,0.687,0.96,0.337,0.27,0.195,0.118,0.183
47,0.68,0.67,0.94,0.32,0.26,0.192,0.118,0.18
48,0.67,0.653,0.92,0.303,0.25,0.189,0.118,0.177
49,0.66,0.636,0.9,0.286,0.24,0.186,0.118,0.174
50,0.65,0.619,0.88,0.269,0.23,0.183,0.118,0.171
51,0.64,0.602,0.86,0.252,0.22,0.18,0.118,0.168
52,0.63,0.585,0.84,0.235,0.21,0.177,0.118,0.165
53,0.62,0.568,0.82,0.218,0.2,0.174,0.118,0.162
54,0.61,0.551,0.8,0.201,0.19,0.171,0.118,0.159
55,0.6,0.534,0.78,0.184,0.18,0.168,0.118,0.156
56,0.59,0.517,0.76,0.167,0.17,0.165,0.118,0.153
57,0.58,0.5,0.74,0.15,0.16,0.162,0.118,0.15
58,0.57,0.483,0.72,0.133,0.15,0.159,0.118,0.147
59,0.56,0.466,0.7,0.116,0.14,0.156,0.118,0.144
60,0.55,0.449,0.68,0.099,0.13,0.153,0.118,0.141
61,0.54,0.432,0.66,0.082,0.12,0.15,0.118,0.138
62,0.53,0.415,0.64,0.065,0.11,0.147,0.118,0.135
63,0.52,0.398,0.62,0.048,0.1,0.144,0.118,0.132
64,0.51,0.381,0.6,0.031,0.09,0.141,0.118,0.129
65,0.5,0.364,0.58,0.014,0.08,0.138,0.118,0.126
66,0.49,0.347,0.56,-0.003,0.07,0.135,0.118,0.123
67,0.339,0.33,0.681,0.997,0.201,0.132,-0.023,-0.08
68,0.188,0.313,0.802,1.0,0.332,0.129,-0.164,-0.283
69,0.178,0.155,0.482,0.842,0.322,0.267,0.836,-0.145
70,0.168,-0.003,0.162,0.684,0.312,0.405,1.0,-0.007
71,0.299,-0.02,0.001,0.467,0.161,0.402,1.0,0.993
72,0.43,-0.037,-0.16,0.25,0.01,0.399,1.0,1.0
73,0.561,0.963,-0.039,0.233,-0.141,0.196,0.859,0.997
74,0.692,1.0,0.082,0.216,-0.292,-0.007,0.718,0.994
75,0.482,0.842,0.062,0.34,0.708,0.131,0.718,0.85
76,0.272,0.684,0.042,0.464,1.0,0.269,0.718,0.706
77,0.262,0.667,0.022,0.447,0.99,0.266,0.718,0.703
78,0.252,0.65,0.002,0.43,0.98,0.263,0.718,0.7
79,0.242,0.633,-0.018,0.413,0.97,0.26,0.718,0.697
80,0.232,0.757,0.982,0.537,0.96,0.116,0.418,0.553
81,0.222,0.881,1.0,0.661,0.95,-0.028,0.118,0.409
82,0.071,0.664,0.839,0.644,1.0,0.972,0.259,0.406
83,-0.08,0.447,0.678,0.627,1.0,1.0,0.4,0.403
84,0.92,0.571,0.658,0.469,0.79,0.856,0.4,0.541
85,1.0,0.695,0.638,0.311,0.58,0.712,0.4,0.679
86,0.99,0.678,0.618,0.294,0.57,0.709,0.4,0.676
