step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.346,0.238,0.459,0.422,0.263,0.226,0.197,0.18
1,0.326,0.211,0.429,0.395,0.243,0.213,0.187,0.167
2,0.306,0.184,0.399,0.368,0.223,0.2,0.177,0.154
3,0.286,0.157,0.369,0.341,0.203,0.187,0.167,0.141
4,0.266,0.13,0.339,0.314,0.183,0.174,0.157,0.128
5,0.246,0.103,0.309,0.287,0.163,0.161,0.147,0.115
6,0.226,0.076,0.279,0.26,0.143,0.148,0.137,0.102
7,0.206,0.049,0.249,0.233,0.123,0.135,0.127,0.089
8,0.186,0.022,0.219,0.206,0.103,0.122,0.117,0.076
9,0.166,-0.005,0.189,0.179,0.083,0.109,0.107,0.063
10,0.387,0.995,0.4,0.252,0.022,-0.004,0.056,0.15
11,0.608,1.0,0.611,0.325,-0.039,-0.117,0.005,0.237
12,0.547,0.873,0.54,0.398,0.182,0.883,0.236,0.324
13,0.486,0.746,0.469,0.471,0.403,1.0,0.467,0.411
14,0.466,0.719,0.439,0.444,0.383,0.987,0.457,0.398
15,0.446,0.692,0.409,0.417,0.363,0.974,0.447,0.385
16,0.426,0.665,0.379,0.39,0.343,0.961,0.437,0.372
17,0.406,0.638,0.349,0.363,0.323,0.948,0.427,0.359
18,0.386,0.611,0.319,0.336,0.303,0.935,0.417,0.346
19,0.366,0.584,0.289,0.309,0.283,0.922,0.407,0.333
20,0.346,0.557,0.259,0.282,0.263,0.909,0.397,0.32
21,0.326,0.53,0.229,0.255,0.243,0.896,0.387,0.307
22,0.306,0.503,0.199,0.228,0.223,0.883,0.377,0.294
23,0.286,0.476,0.169,0.201,0.203,0.87,0.367,0.281
24,0.266,0.449,0.139,0.174,0.183,0.857,0.357,0.268
25,0.246,0.422,0.109,0.147,0.163,0.844,0.347,0.255
26,0.226,0.395,0.079,0.12,0.143,0.831,0.337,0.242
27,0.206,0.368,0.049,0.093,0.123,0.818,0.327,0.229
28,0.186,0.341,0.019,0.066,0.103,0.805,0.317,0.216
29,0.166,0.314,-0.011,0.039,0.083,0.792,0.307,0.203
30,0.246,0.528,0.989,0.395,0.163,0.738,0.197,0.007
31,0.326,0.742,1.0,0.751,0.243,0.684,0.087,-0.189
32,0.689,0.815,0.787,0.224,0.04,0.771,0.46,0.811
33,1.0,0.888,0.574,-0.303,-0.163,0.858,0.833,1.0
34,0.797,0.961,0.927,0.697,0.2,0.945,0.64,0.487
35,0.594,1.0,1.0,1.0,0.563,1.0,0.447,-0.026
36,0.957,1.0,0.787,0.473,0.36,1.0,0.82,0.974
37,1.0,1.0,0.574,-0.054,0.157,1.0,1.0,1.0
38,0.797,1.0,0.927,0.946,0.52,1.0,0.807,0.487
39,0.594,1.0,1.0,1.0,0.883,1.0,0.614,-0.026
40,0.957,1.0,0.787,0.473,0.68,1.0,0.987,0.974
41,1.0,1.0,0.574,-0.054,0.477,1.0,1.0,1.0
42,0.797,1.0,0.927,0.946,0.84,1.0,0.807,0.487
43,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
44,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
45,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
46,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
47,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
48,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
49,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
50,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
51,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
52,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
53,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
54,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
55,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
56,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
57,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
58,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
59,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
60,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
61,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
62,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
63,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
64,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
65,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
66,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
67,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
68,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
69,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
70,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
71,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
72,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
73,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
74,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
75,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
76,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
77,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
78,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
79,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
80,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
81,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
82,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
83,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
84,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
85,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
86,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
87,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
88,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
89,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
90,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
91,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
92,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
93,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
94,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
95,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
96,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
97,1.0,1.0,0.574,-0.054,0.594,1.0,1.0,1.0
98,0.797,1.0,0.927,0.946,0.957,1.0,0.807,0.487
99,0.594,1.0,1.0,1.0,1.0,1.0,0.614,-0.026
100,0.957,1.0,0.787,0.473,0.797,1.0,0.987,0.974
