step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.255,0.093,-0.026,0.294,0.627,0.947,0.504,0.251
1,0.184,-0.034,-0.087,0.381,0.858,1.0,0.725,0.324
2,0.395,0.966,0.134,0.468,0.807,0.887,0.664,0.397
3,0.606,1.0,0.355,0.555,0.756,0.774,0.603,0.47
4,0.576,0.973,0.335,0.542,0.746,0.761,0.583,0.443
5,0.546,0.946,0.315,0.529,0.736,0.748,0.563,0.416
6,0.516,0.919,0.295,0.516,0.726,0.735,0.543,0.389
7,0.486,0.892,0.275,0.503,0.716,0.722,0.523,0.362
8,0.456,0.865,0.255,0.49,0.706,0.709,0.503,0.335
9,0.426,0.838,0.235,0.477,0.696,0.696,0.483,0.308
10,0.396,0.811,0.215,0.464,0.686,0.683,0.463,0.281
11,0.366,0.784,0.195,0.451,0.676,0.67,0.443,0.254
12,0.336,0.757,0.175,0.438,0.666,0.657,0.423,0.227
13,0.306,0.73,0.155,0.425,0.656,0.644,0.403,0.2
14,0.276,0.703,0.135,0.412,0.646,0.631,0.383,0.173
15,0.246,0.676,0.115,0.399,0.636,0.618,0.363,0.146
16,0.216,0.649,0.095,0.386,0.626,0.605,0.343,0.119
17,0.186,0.622,0.075,0.373,0.616,0.592,0.323,0.092
18,0.156,0.595,0.055,0.36,0.606,0.579,0.303,0.065
19,0.126,0.568,0.035,0.347,0.596,0.566,0.283,0.038
20,0.096,0.541,0.015,0.334,0.586,0.553,0.263,0.011
21,0.066,0.514,-0.005,0.321,0.576,0.54,0.243,-0.016
22,0.136,0.728,0.995,0.549,0.666,0.486,0.123,-0.084
23,0.206,0.942,1.0,0.777,0.756,0.432,0.003,-0.152
24,0.417,1.0,0.939,0.664,0.705,0.519,0.224,0.848
25,0.628,1.0,0.878,0.551,0.654,0.606,0.445,1.0
26,0.598,0.973,0.858,0.538,0.644,0.593,0.425,0.973
27,0.568,0.946,0.838,0.525,0.634,0.58,0.405,0.946
28,0.538,0.919,0.818,0.512,0.624,0.567,0.385,0.919
29,0.508,0.892,0.798,0.499,0.614,0.554,0.365,0.892
30,0.478,0.865,0.778,0.486,0.604,0.541,0.345,0.865
31,0.448,0.838,0.758,0.473,0.594,0.528,0.325,0.838
32,0.418,0.811,0.738,0.46,0.584,0.515,0.305,0.811
33,0.388,0.784,0.718,0.447,0.574,0.502,0.285,0.784
34,0.358,0.757,0.698,0.434,0.564,0.489,0.265,0.757
35,0.328,0.73,0.678,0.421,0.554,0.476,0.245,0.73
36,0.298,0.703,0.658,0.408,0.544,0.463,0.225,0.703
37,0.268,0.676,0.638,0.395,0.534,0.45,0.205,0.676
38,0.238,0.649,0.618,0.382,0.524,0.437,0.185,0.649
39,0.208,0.622,0.598,0.369,0.514,0.424,0.165,0.622
40,0.178,0.595,0.578,0.356,0.504,0.411,0.145,0.595
41,0.148,0.568,0.558,0.343,0.494,0.398,0.125,0.568
42,0.118,0.541,0.538,0.33,0.484,0.385,0.105,0.541
43,0.088,0.514,0.518,0.317,0.474,0.372,0.085,0.514
44,0.058,0.487,0.498,0.304,0.464,0.359,0.065,0.487
45,0.028,0.46,0.478,0.291,0.454,0.346,0.045,0.46
46,-0.002,0.433,0.458,0.278,0.444,0.333,0.025,0.433
47,0.998,0.647,0.538,0.224,0.334,0.279,0.105,0.647
48,1.0,0.861,0.618,0.17,0.224,0.225,0.185,0.861
49,0.97,0.834,0.598,0.157,0.214,0.212,0.165,0.834
50,0.94,0.807,0.578,0.144,0.204,0.199,0.145,0.807
51,0.91,0.78,0.558,0.131,0.194,0.186,0.125,0.78
52,0.88,0.753,0.538,0.118,0.184,0.173,0.105,0.753
53,0.85,0.726,0.518,0.105,0.174,0.16,0.085,0.726
54,0.82,0.699,0.498,0.092,0.164,0.147,0.065,0.699
55,0.79,0.672,0.478,0.079,0.154,0.134,0.045,0.672
56,0.76,0.645,0.458,0.066,0.144,0.121,0.025,0.645
57,0.73,0.618,0.438,0.053,0.134,0.108,0.005,0.618
58,0.7,0.591,0.418,0.04,0.124,0.095,-0.015,0.591
59,0.77,0.523,0.298,-0.014,0.214,0.323,0.985,0.805
