step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.396,0.413,0.672,0.101,0.019,0.141,0.967,0.171
1,0.236,0.319,0.752,0.007,-0.141,0.061,1.0,0.091
2,0.326,0.261,0.582,-0.051,0.859,0.017,0.85,0.047
3,0.416,0.203,0.412,-0.109,1.0,-0.027,0.7,0.003
4,0.365,0.086,0.315,0.891,0.949,-0.13,0.623,0.1
5,0.314,-0.031,0.218,1.0,0.898,-0.233,0.546,0.197
6,0.263,0.052,0.121,0.883,0.847,0.767,0.469,0.094
7,0.212,0.135,0.024,0.766,0.796,1.0,0.392,-0.009
8,0.161,0.018,-0.073,0.849,0.745,0.897,0.315,0.991
9,0.11,-0.099,-0.17,0.932,0.694,0.794,0.238,1.0
10,-0.05,-0.193,0.83,0.838,0.534,0.714,0.338,0.92
11,-0.21,-0.287,1.0,0.744,0.374,0.634,0.438,0.84
12,-0.261,0.713,0.903,0.627,0.323,0.731,0.361,0.737
13,-0.312,1.0,0.806,0.51,0.272,0.828,0.284,0.634
14,0.688,0.942,0.636,0.452,0.362,0.784,0.134,0.59
15,1.0,0.884,0.466,0.394,0.452,0.74,-0.016,0.546
16,0.84,0.79,0.546,0.3,0.292,0.66,0.984,0.466
17,0.68,0.696,0.626,0.206,0.132,0.58,1.0,0.386
18,0.67,0.679,0.606,0.189,0.122,0.577,1.0,0.383
19,0.66,0.662,0.586,0.172,0.112,0.574,1.0,0.38
20,0.65,0.645,0.566,0.155,0.102,0.571,1.0,0.377
21,0.64,0.628,0.546,0.138,0.092,0.568,1.0,0.374
22,0.63,0.611,0.526,0.121,0.082,0.565,1.0,0.371
23,0.62,0.594,0.506,0.104,0.072,0.562,1.0,0.368
24,0.61,0.577,0.486,0.087,0.062,0.559,1.0,0.365
25,0.6,0.56,0.466,0.07,0.052,0.556,1.0,0.362
26,0.59,0.543,0.446,0.053,0.042,0.553,1.0,0.359
27,0.58,0.526,0.426,0.036,0.032,0.55,1.0,0.356
28,0.57,0.509,0.406,0.019,0.022,0.547,1.0,0.353
29,0.56,0.492,0.386,0.002,0.012,0.544,1.0,0.35
30,0.55,0.475,0.366,-0.015,0.002,0.541,1.0,0.347
31,0.499,0.358,0.269,0.985,-0.049,0.438,0.923,0.444
32,0.448,0.241,0.172,1.0,-0.1,0.335,0.846,0.541
33,0.538,0.183,0.002,0.942,0.9,0.291,0.696,0.497
34,0.628,0.125,-0.168,0.884,1.0,0.247,0.546,0.453
35,0.468,0.031,0.832,0.79,0.84,0.167,0.646,0.373
36,0.308,-0.063,1.0,0.696,0.68,0.087,0.746,0.293
37,0.257,0.937,0.903,0.579,0.629,0.184,0.669,0.19
38,0.206,1.0,0.806,0.462,0.578,0.281,0.592,0.087
39,0.196,0.983,0.786,0.445,0.568,0.278,0.592,0.084
40,0.186,0.966,0.766,0.428,0.558,0.275,0.592,0.081
41,0.176,0.949,0.746,0.411,0.548,0.272,0.592,0.078
42,0.166,0.932,0.726,0.394,0.538,0.269,0.592,0.075
43,0.156,0.915,0.706,0.377,0.528,0.266,0.592,0.072
44,0.146,0.898,0.686,0.36,0.518,0.263,0.592,0.069
45,0.136,0.881,0.666,0.343,0.508,0.26,0.592,0.066
46,0.126,0.864,0.646,0.326,0.498,0.257,0.592,0.063
