step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.416,0.991,0.32,0.157,-0.015,0.216,0.128,0.162
1,0.627,1.0,0.541,0.244,-0.066,0.103,0.067,0.235
2,0.497,0.932,0.621,0.472,0.934,0.331,0.147,0.167
3,0.367,0.864,0.701,0.7,1.0,0.559,0.227,0.099
4,0.337,0.837,0.681,0.687,0.99,0.546,0.207,0.072
5,0.307,0.81,0.661,0.674,0.98,0.533,0.187,0.045
6,0.277,0.783,0.641,0.661,0.97,0.52,0.167,0.018
7,0.247,0.756,0.621,0.648,0.96,0.507,0.147,-0.009
8,0.458,0.829,0.56,0.535,0.909,0.594,0.368,0.991
9,0.669,0.902,0.499,0.422,0.858,0.681,0.589,1.0
10,0.639,0.875,0.479,0.409,0.848,0.668,0.569,0.973
11,0.609,0.848,0.459,0.396,0.838,0.655,0.549,0.946
12,0.579,0.821,0.439,0.383,0.828,0.642,0.529,0.919
13,0.549,0.794,0.419,0.37,0.818,0.629,0.509,0.892
14,0.519,0.767,0.399,0.357,0.808,0.616,0.489,0.865
15,0.489,0.74,0.379,0.344,0.798,0.603,0.469,0.838
16,0.459,0.713,0.359,0.331,0.788,0.59,0.449,0.811
17,0.429,0.686,0.339,0.318,0.778,0.577,0.429,0.784
18,0.399,0.659,0.319,0.305,0.768,0.564,0.409,0.757
19,0.369,0.632,0.299,0.292,0.758,0.551,0.389,0.73
20,0.339,0.605,0.279,0.279,0.748,0.538,0.369,0.703
21,0.309,0.578,0.259,0.266,0.738,0.525,0.349,0.676
22,0.279,0.551,0.239,0.253,0.728,0.512,0.329,0.649
23,0.249,0.524,0.219,0.24,0.718,0.499,0.309,0.622
24,0.219,0.497,0.199,0.227,0.708,0.486,0.289,0.595
25,0.189,0.47,0.179,0.214,0.698,0.473,0.269,0.568
26,0.159,0.443,0.159,0.201,0.688,0.46,0.249,0.541
27,0.129,0.416,0.139,0.188,0.678,0.447,0.229,0.514
28,0.099,0.389,0.119,0.175,0.668,0.434,0.209,0.487
29,0.069,0.362,0.099,0.162,0.658,0.421,0.189,0.46
30,0.039,0.335,0.079,0.149,0.648,0.408,0.169,0.433
31,0.009,0.308,0.059,0.136,0.638,0.395,0.149,0.406
32,-0.021,0.281,0.039,0.123,0.628,0.382,0.129,0.379
33,0.979,0.495,0.119,0.069,0.518,0.328,0.209,0.593
34,1.0,0.709,0.199,0.015,0.408,0.274,0.289,0.807
35,0.97,0.682,0.179,0.002,0.398,0.261,0.269,0.78
36,0.94,0.655,0.159,-0.011,0.388,0.248,0.249,0.753
37,0.869,0.728,0.38,0.989,0.619,0.335,0.188,0.626
38,0.798,0.801,0.601,1.0,0.85,0.422,0.127,0.499
39,0.768,0.774,0.581,0.987,0.84,0.409,0.107,0.472
40,0.738,0.747,0.561,0.974,0.83,0.396,0.087,0.445
41,0.708,0.72,0.541,0.961,0.82,0.383,0.067,0.418
42,0.678,0.693,0.521,0.948,0.81,0.37,0.047,0.391
43,0.648,0.666,0.501,0.935,0.8,0.357,0.027,0.364
44,0.618,0.639,0.481,0.922,0.79,0.344,0.007,0.337
45,0.588,0.612,0.461,0.909,0.78,0.331,-0.013,0.31
46,0.658,0.544,0.341,0.855,0.87,0.559,0.987,0.524
47,0.728,0.476,0.221,0.801,0.96,0.787,1.0,0.738
48,0.698,0.449,0.201,0.788,0.95,0.774,0.98,0.711
49,0.668,0.422,0.181,0.775,0.94,0.761,0.96,0.684
