step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.203,0.402,0.443,0.106,0.228,0.0,0.186,0.363
1,0.193,0.385,0.423,0.089,0.218,-0.003,0.186,0.36
2,0.142,0.468,0.362,-0.028,0.167,0.997,0.145,0.257
3,0.091,0.551,0.301,-0.145,0.116,1.0,0.104,0.154
4,0.04,0.434,0.24,0.855,0.065,0.897,0.063,0.251
5,-0.011,0.317,0.179,1.0,0.014,0.794,0.022,0.348
6,0.989,0.259,0.059,0.942,0.104,0.75,-0.078,0.304
7,1.0,0.201,-0.061,0.884,0.194,0.706,-0.178,0.26
8,0.89,0.143,0.019,0.826,0.084,0.662,0.822,0.216
9,0.78,0.085,0.099,0.768,-0.026,0.618,1.0,0.172
10,0.87,0.027,-0.021,0.71,0.974,0.574,0.9,0.128
11,0.96,-0.031,-0.141,0.652,1.0,0.53,0.8,0.084
12,0.85,-0.089,0.859,0.594,0.89,0.486,0.9,0.04
13,0.74,-0.147,1.0,0.536,0.78,0.442,1.0,-0.004
14,0.689,0.853,0.939,0.419,0.729,0.539,0.959,-0.107
15,0.638,1.0,0.878,0.302,0.678,0.636,0.918,-0.21
16,0.587,0.883,0.817,0.385,0.627,0.533,0.877,0.79
17,0.536,0.766,0.756,0.468,0.576,0.43,0.836,1.0
18,0.526,0.749,0.736,0.451,0.566,0.427,0.836,0.997
19,0.516,0.732,0.716,0.434,0.556,0.424,0.836,0.994
20,0.506,0.715,0.696,0.417,0.546,0.421,0.836,0.991
21,0.496,0.698,0.676,0.4,0.536,0.418,0.836,0.988
22,0.486,0.681,0.656,0.383,0.526,0.415,0.836,0.985
23,0.476,0.664,0.636,0.366,0.516,0.412,0.836,0.982
24,0.466,0.647,0.616,0.349,0.506,0.409,0.836,0.979
25,0.456,0.63,0.596,0.332,0.496,0.406,0.836,0.976
26,0.446,0.613,0.576,0.315,0.486,0.403,0.836,0.973
27,0.436,0.596,0.556,0.298,0.476,0.4,0.836,0.97
28,0.426,0.579,0.536,0.281,0.466,0.397,0.836,0.967
29,0.416,0.562,0.516,0.264,0.456,0.394,0.836,0.964
30,0.406,0.545,0.496,0.247,0.446,0.391,0.836,0.961
31,0.396,0.528,0.476,0.23,0.436,0.388,0.836,0.958
32,0.386,0.511,0.456,0.213,0.426,0.385,0.836,0.955
33,0.376,0.494,0.436,0.196,0.416,0.382,0.836,0.952
34,0.366,0.477,0.416,0.179,0.406,0.379,0.836,0.949
