step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,-0.089,0.065,0.18,0.876,0.37,0.489,0.224,-0.024
1,0.911,0.215,0.26,0.886,0.35,0.499,0.304,0.126
2,1.0,0.365,0.34,0.896,0.33,0.509,0.384,0.276
3,0.88,0.274,0.32,0.947,0.41,0.56,0.364,0.185
4,0.76,0.183,0.3,0.998,0.49,0.611,0.344,0.094
5,0.64,0.092,0.28,1.0,0.57,0.662,0.324,0.003
6,0.52,0.001,0.26,1.0,0.65,0.713,0.304,-0.088
7,0.641,0.01,0.199,0.951,0.689,0.864,0.525,0.912
8,0.762,0.019,0.138,0.902,0.728,1.0,0.746,1.0
9,0.642,-0.072,0.118,0.953,0.808,1.0,0.726,0.909
10,0.763,0.928,0.339,1.0,0.847,0.951,0.665,0.918
11,0.884,1.0,0.56,1.0,0.886,0.902,0.604,0.927
12,0.764,0.909,0.54,1.0,0.966,0.953,0.584,0.836
13,0.644,0.818,0.52,1.0,1.0,1.0,0.564,0.745
14,0.524,0.727,0.5,1.0,1.0,1.0,0.544,0.654
15,0.404,0.636,0.48,1.0,1.0,1.0,0.524,0.563
16,0.284,0.545,0.46,1.0,1.0,1.0,0.504,0.472
17,0.164,0.454,0.44,1.0,1.0,1.0,0.484,0.381
18,0.044,0.363,0.42,1.0,1.0,1.0,0.464,0.29
19,-0.076,0.272,0.4,1.0,1.0,1.0,0.444,0.199
20,0.924,0.422,0.48,1.0,0.98,1.0,0.524,0.349
21,1.0,0.572,0.56,1.0,0.96,1.0,0.604,0.499
22,0.88,0.481,0.54,1.0,1.0,1.0,0.584,0.408
23,0.76,0.39,0.52,1.0,1.0,1.0,0.564,0.317
24,0.64,0.299,0.5,1.0,1.0,1.0,0.544,0.226
25,0.52,0.208,0.48,1.0,1.0,1.0,0.524,0.135
26,0.4,0.117,0.46,1.0,1.0,1.0,0.504,0.044
27,0.28,0.026,0.44,1.0,1.0,1.0,0.484,-0.047
28,0.401,0.035,0.379,0.951,1.0,1.0,0.705,0.953
29,0.522,0.044,0.318,0.902,1.0,1.0,0.926,1.0
30,0.402,-0.047,0.298,0.953,1.0,1.0,0.906,0.909
31,0.523,0.953,0.519,1.0,1.0,0.951,0.845,0.918
32,0.644,1.0,0.74,1.0,1.0,0.902,0.784,0.927
33,0.524,0.909,0.72,1.0,1.0,0.953,0.764,0.836
34,0.404,0.818,0.7,1.0,1.0,1.0,0.744,0.745
35,0.284,0.727,0.68,1.0,1.0,1.0,0.724,0.654
36,0.164,0.636,0.66,1.0,1.0,1.0,0.704,0.563
37,0.044,0.545,0.64,1.0,1.0,1.0,0.684,0.472
38,-0.076,0.454,0.62,1.0,1.0,1.0,0.664,0.381
39,0.924,0.604,0.7,1.0,0.98,1.0,0.744,0.531
40,1.0,0.754,0.78,1.0,0.96,1.0,0.824,0.681
41,0.88,0.663,0.76,1.0,1.0,1.0,0.804,0.59
42,0.76,0.572,0.74,1.0,1.0,1.0,0.784,0.499
43,0.64,0.481,0.72,1.0,1.0,1.0,0.764,0.408
44,0.52,0.39,0.7,1.0,1.0,1.0,0.744,0.317
45,0.4,0.299,0.68,1.0,1.0,1.0,0.724,0.226
46,0.28,0.208,0.66,1.0,1.0,1.0,0.704,0.135
47,0.16,0.117,0.64,1.0,1.0,1.0,0.684,0.044
48,0.04,0.026,0.62,1.0,1.0,1.0,0.664,-0.047
49,0.161,0.035,0.559,0.951,1.0,1.0,0.885,0.953
