step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.5966949911898273,0.6650024117210156,0.728268200079085,0.46034151125612127,0.7977536605056386,0.5360329373289323,0.030894386507916802,0.3622776597030241
1,0.8572561011299984,1.0,0.8288816499208906,0.8243926050440449,1.0,0.6544499713920052,0.1403116833903365,0.7285501402777332
2,0.8094382642664795,0.9521821631364811,0.7810638130573717,0.776574768180526,0.9521821631364811,0.6066321345284863,0.09249384652681754,0.6807323034142143
3,0.7616204274029605,0.9043643262729621,0.7332459761938528,0.728756931317007,0.9043643262729621,0.5588142976649674,0.04467600966329857,0.6329144665506954
4,0.7138025905394416,0.8565464894094432,0.6854281393303339,0.6809390944534881,0.8565464894094432,0.5109964608014484,-0.0031418272002203956,0.5850966296871765
5,1.0,0.9659637862918631,0.905349595815627,0.5083043924920244,1.0,0.39113256787183687,0.9968581727997796,0.4317256122036652
6,1.0,1.0,1.0,0.33566969053056067,1.0,0.2712686749422253,1.0,0.27835459472015395
7,0.9521821631364811,0.9521821631364811,0.9521821631364811,0.2878518536670417,0.9521821631364811,0.2234508380787063,0.9521821631364811,0.23053675785663497
8,0.9043643262729621,0.9043643262729621,0.9043643262729621,0.2400340168035227,0.9043643262729621,0.17563300121518732,0.9043643262729621,0.18271892099311599
9,0.8565464894094432,0.8565464894094432,0.8565464894094432,0.19221617994000373,0.8565464894094432,0.12781516435166834,0.8565464894094432,0.134901084129597
10,0.8087286525459243,0.8087286525459243,0.8087286525459243,0.14439834307648475,0.8087286525459243,0.07999732748814938,0.8087286525459243,0.08708324726607804
11,0.7609108156824054,0.7609108156824054,0.7609108156824054,0.09658050621296578,0.7609108156824054,0.03217949062463041,0.7609108156824054,0.03926541040255907
12,0.7130929788188864,0.7130929788188864,0.7130929788188864,0.04876266934944681,0.7130929788188864,-0.01563834623888856,0.7130929788188864,-0.008552426460959897
13,1.0,0.8315100128819594,0.7128197630800949,0.29933037545223334,0.6498244949891046,0.9843616537611114,0.5932290858892749,0.2000768105112269
14,1.0,0.9499270469450323,0.7125465473413033,0.5498980815550198,0.5865560111593227,1.0,0.47336519295966334,0.40870604748341366
15,0.9521821631364811,0.9021092100815133,0.6647287104777844,0.5020802446915009,0.5387381742958037,0.9521821631364811,0.42554735609614436,0.3608882106198947
16,0.9043643262729621,0.8542913732179944,0.6169108736142654,0.45426240782798194,0.49092033743228475,0.9043643262729621,0.3777295192326254,0.3130703737563757
17,0.8565464894094432,0.8064735363544755,0.5690930367507465,0.40644457096446296,0.44310250056876577,0.8565464894094432,0.3299116823691064,0.2652525368928567
18,0.8087286525459243,0.7586556994909566,0.5212751998872276,0.358626734100944,0.3952846637052468,0.8087286525459243,0.2820938455055874,0.21743470002933774
19,0.7609108156824054,0.7108378626274376,0.4734573630237086,0.310808897237425,0.3474668268417278,0.7609108156824054,0.23427600864206843,0.16961686316581875
20,0.7130929788188864,0.6630200257639187,0.42563952616018963,0.262991060373906,0.2996489899782088,0.7130929788188864,0.18645817177854945,0.12179902630229979
