step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.054,0.239,0.045,0.132,0.093,0.106,0.944,0.119
1,-0.106,0.145,0.125,0.038,-0.067,0.026,1.0,0.039
2,0.894,0.087,-0.045,-0.02,0.023,-0.018,0.85,-0.005
3,1.0,0.029,-0.215,-0.078,0.113,-0.062,0.7,-0.049
4,0.84,-0.065,0.785,-0.172,-0.047,-0.142,0.8,-0.129
5,0.68,-0.159,1.0,-0.266,-0.207,-0.222,0.9,-0.209
6,0.629,-0.276,0.903,0.734,-0.258,-0.325,0.823,-0.112
7,0.578,-0.393,0.806,1.0,-0.309,-0.428,0.746,-0.015
8,0.527,0.607,0.709,0.883,-0.36,-0.331,0.669,-0.118
9,0.476,1.0,0.612,0.766,-0.411,-0.234,0.592,-0.221
10,0.566,0.942,0.442,0.708,0.589,-0.278,0.442,-0.265
11,0.656,0.884,0.272,0.65,1.0,-0.322,0.292,-0.309
12,0.605,0.767,0.175,0.733,0.949,-0.425,0.215,0.691
13,0.554,0.65,0.078,0.816,0.898,-0.528,0.138,1.0
14,0.503,0.733,-0.019,0.699,0.847,0.472,0.061,0.897
15,0.452,0.816,-0.116,0.582,0.796,1.0,-0.016,0.794
16,0.292,0.722,0.884,0.488,0.636,0.92,0.084,0.714
17,0.132,0.628,1.0,0.394,0.476,0.84,0.184,0.634
18,0.122,0.611,0.98,0.377,0.466,0.837,0.184,0.631
19,0.112,0.594,0.96,0.36,0.456,0.834,0.184,0.628
20,0.102,0.577,0.94,0.343,0.446,0.831,0.184,0.625
21,0.092,0.56,0.92,0.326,0.436,0.828,0.184,0.622
22,0.082,0.543,0.9,0.309,0.426,0.825,0.184,0.619
23,0.072,0.526,0.88,0.292,0.416,0.822,0.184,0.616
24,0.062,0.509,0.86,0.275,0.406,0.819,0.184,0.613
25,0.052,0.492,0.84,0.258,0.396,0.816,0.184,0.61
26,0.042,0.475,0.82,0.241,0.386,0.813,0.184,0.607
27,0.032,0.458,0.8,0.224,0.376,0.81,0.184,0.604
28,0.022,0.441,0.78,0.207,0.366,0.807,0.184,0.601
29,0.012,0.424,0.76,0.19,0.356,0.804,0.184,0.598
30,0.002,0.407,0.74,0.173,0.346,0.801,0.184,0.595
31,-0.008,0.39,0.72,0.156,0.336,0.798,0.184,0.592
32,0.992,0.332,0.55,0.098,0.426,0.754,0.034,0.548
33,1.0,0.274,0.38,0.04,0.516,0.71,-0.116,0.504
