step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.931,0.349,0.302,0.389,0.014,-0.035,0.322,0.299
1,1.0,0.563,0.282,0.335,-0.096,-0.27,0.402,0.513
2,0.87,0.495,0.262,0.563,0.904,-0.011,0.482,0.445
3,0.74,0.427,0.242,0.791,1.0,0.248,0.562,0.377
4,0.71,0.4,0.222,0.778,0.99,0.235,0.542,0.35
5,0.68,0.373,0.202,0.765,0.98,0.222,0.522,0.323
6,0.65,0.346,0.182,0.752,0.97,0.209,0.502,0.296
7,0.62,0.319,0.162,0.739,0.96,0.196,0.482,0.269
8,0.59,0.292,0.142,0.726,0.95,0.183,0.462,0.242
9,0.56,0.265,0.122,0.713,0.94,0.17,0.442,0.215
10,0.53,0.238,0.102,0.7,0.93,0.157,0.422,0.188
11,0.5,0.211,0.082,0.687,0.92,0.144,0.402,0.161
12,0.47,0.184,0.062,0.674,0.91,0.131,0.382,0.134
13,0.44,0.157,0.042,0.661,0.9,0.118,0.362,0.107
14,0.41,0.13,0.022,0.648,0.89,0.105,0.342,0.08
15,0.38,0.103,0.002,0.635,0.88,0.092,0.322,0.053
16,0.35,0.076,-0.018,0.622,0.87,0.079,0.302,0.026
17,0.32,0.332,0.982,0.892,0.86,-0.398,-0.118,-0.284
18,0.29,0.588,1.0,1.0,0.85,-0.875,-0.538,-0.594
19,0.038,0.236,0.516,1.0,1.0,0.125,-0.286,-0.596
20,-0.214,-0.116,0.032,1.0,1.0,1.0,-0.034,-0.598
21,-0.003,-0.043,-0.271,0.887,0.949,1.0,0.187,0.402
22,0.208,0.03,-0.574,0.774,0.898,1.0,0.408,1.0
23,0.178,0.286,0.426,1.0,0.888,0.523,-0.012,0.69
24,0.148,0.542,1.0,1.0,0.878,0.046,-0.432,0.38
25,0.218,0.474,0.58,0.946,0.968,0.305,0.568,0.594
26,0.288,0.406,0.16,0.892,1.0,0.564,1.0,0.808
27,0.258,0.379,0.14,0.879,0.99,0.551,0.98,0.781
28,0.228,0.352,0.12,0.866,0.98,0.538,0.96,0.754
29,0.198,0.325,0.1,0.853,0.97,0.525,0.94,0.727
30,0.168,0.298,0.08,0.84,0.96,0.512,0.92,0.7
31,0.138,0.271,0.06,0.827,0.95,0.499,0.9,0.673
32,0.108,0.244,0.04,0.814,0.94,0.486,0.88,0.646
33,0.078,0.217,0.02,0.801,0.93,0.473,0.86,0.619
34,0.048,0.19,0.0,0.788,0.92,0.46,0.84,0.592
35,0.018,0.163,-0.02,0.775,0.91,0.447,0.82,0.565
36,-0.012,0.419,0.98,1.0,0.9,-0.03,0.4,0.255
37,-0.042,0.675,1.0,1.0,0.89,-0.507,-0.02,-0.055
38,-0.294,0.323,0.516,1.0,1.0,0.493,0.232,-0.057
39,-0.546,-0.029,0.032,1.0,1.0,1.0,0.484,-0.059
40,-0.335,0.044,-0.271,0.887,0.949,1.0,0.705,0.941
41,-0.124,0.117,-0.574,0.774,0.898,1.0,0.926,1.0
42,-0.154,0.373,0.426,1.0,0.888,0.523,0.506,0.69
43,-0.184,0.629,1.0,1.0,0.878,0.046,0.086,0.38
44,0.816,0.843,0.98,0.946,0.768,-0.189,0.166,0.594
45,1.0,1.0,0.96,0.892,0.658,-0.424,0.246,0.808
46,0.748,0.648,0.476,0.904,0.92,0.576,0.498,0.806
47,0.496,0.296,-0.008,0.916,1.0,1.0,0.75,0.804
48,0.466,0.552,0.992,1.0,0.99,0.523,0.33,0.494
49,0.436,0.808,1.0,1.0,0.98,0.046,-0.09,0.184
50,0.506,0.74,0.58,0.946,1.0,0.305,0.91,0.398
51,0.576,0.672,0.16,0.892,1.0,0.564,1.0,0.612
52,0.546,0.645,0.14,0.879,0.99,0.551,0.98,0.585
53,0.516,0.618,0.12,0.866,0.98,0.538,0.96,0.558
54,0.486,0.591,0.1,0.853,0.97,0.525,0.94,0.531
55,0.456,0.564,0.08,0.84,0.96,0.512,0.92,0.504
56,0.426,0.537,0.06,0.827,0.95,0.499,0.9,0.477
57,0.396,0.51,0.04,0.814,0.94,0.486,0.88,0.45
58,0.366,0.483,0.02,0.801,0.93,0.473,0.86,0.423
59,0.336,0.456,0.0,0.788,0.92,0.46,0.84,0.396
60,0.306,0.429,-0.02,0.775,0.91,0.447,0.82,0.369
61,0.276,0.685,0.98,1.0,0.9,-0.03,0.4,0.059
62,0.246,0.941,1.0,1.0,0.89,-0.507,-0.02,-0.251
63,-0.006,0.589,0.516,1.0,1.0,0.493,0.232,-0.253
64,-0.258,0.237,0.032,1.0,1.0,1.0,0.484,-0.255
65,-0.047,0.31,-0.271,0.887,0.949,1.0,0.705,0.745
66,0.164,0.383,-0.574,0.774,0.898,1.0,0.926,1.0
67,0.134,0.639,0.426,1.0,0.888,0.523,0.506,0.69
68,0.104,0.895,1.0,1.0,0.878,0.046,0.086,0.38
69,0.074,0.868,0.98,0.987,0.868,0.033,0.066,0.353
70,0.044,0.841,0.96,0.974,0.858,0.02,0.046,0.326
71,0.014,0.814,0.94,0.961,0.848,0.007,0.026,0.299
72,-0.016,0.787,0.92,0.948,0.838,-0.006,0.006,0.272
73,0.984,1.0,0.9,0.894,0.728,-0.241,0.086,0.486
74,1.0,1.0,0.88,0.84,0.618,-0.476,0.166,0.7
75,0.748,0.648,0.396,0.852,0.88,0.524,0.418,0.698
76,0.496,0.296,-0.088,0.864,1.0,1.0,0.67,0.696
77,0.466,0.552,0.912,1.0,0.99,0.523,0.25,0.386
78,0.436,0.808,1.0,1.0,0.98,0.046,-0.17,0.076
