elevation,amplitude,mean_correlation,negative_correlation_count,negative_correlation_mean,decay_rate,net_flow_active,net_flow_others,total_system_flow,is_balanced,empirical_drift,final_mean_satisfaction,dissatisfied_fraction,system_unstable
0.04285714285714287,0.6142857142857143,0.08571428571428574,24,-0.4514818246763957,0.027428571428571427,0.1725714285714286,-0.02939285714285714,-0.03317857142857139,False,-0.004570101543618859,-0.1877558274349853,0.6105,True
0.04285714285714287,0.6714285714285715,0.07857142857142857,24,-0.49746684491207366,0.027642857142857143,0.17235714285714288,-0.029964285714285714,-0.03739285714285712,False,-0.004086351918858127,-0.21513235480338663,0.6412500000000001,True
0.04285714285714287,0.7285714285714286,0.0714285714285714,24,-0.5434518651477517,0.027857142857142858,0.17214285714285715,-0.030535714285714288,-0.04160714285714287,False,-0.00315603004682945,-0.2462670285517054,0.698,True
0.04285714285714287,0.7857142857142857,0.06428571428571428,24,-0.5894368853834296,0.02807142857142857,0.17192857142857143,-0.031107142857142854,-0.04582142857142854,False,-0.0031814493394739978,-0.2349708865161953,0.71675,True
0.04285714285714287,0.8428571428571429,0.05714285714285715,24,-0.6354219056191077,0.028285714285714286,0.17171428571428574,-0.03167857142857143,-0.05003571428571427,False,-0.0034669911461809796,-0.2323281164845065,0.7442499999999999,True
0.04285714285714287,0.9,0.05000000000000001,24,-0.6814069258547857,0.028499999999999998,0.1715,-0.032249999999999994,-0.05424999999999994,False,-0.003152990195907655,-0.2460931818264637,0.7912500000000001,True
0.08571428571428574,0.1,0.18750000000000003,8,-0.014285714285714263,0.024375,0.175625,-0.021249999999999998,0.02687500000000001,True,0.0004189030396750214,0.2185965458154393,0.0,False
0.08571428571428574,0.15714285714285714,0.18035714285714288,24,-0.040744519933828764,0.024589285714285713,0.1754107142857143,-0.021821428571428568,0.02266071428571434,True,-0.0009402375717863501,0.15722983099408402,0.00025,False
0.08571428571428574,0.2142857142857143,0.17321428571428574,24,-0.08672954016950678,0.024803571428571425,0.1751964285714286,-0.022392857142857138,0.018446428571428614,True,-0.0037280406067024506,0.0946566543952673,0.00625,True
0.08571428571428574,0.27142857142857146,0.1660714285714286,24,-0.13271456040518478,0.02501785714285714,0.17498214285714286,-0.02296428571428571,0.014232142857142888,True,-0.004061045921464568,0.05229243342199959,0.032,True
0.08571428571428574,0.3285714285714286,0.15892857142857147,24,-0.1786995806408628,0.025232142857142852,0.17476785714285717,-0.02353571428571428,0.01001785714285719,True,-0.005352201378549729,0.013960994984668915,0.087,True
0.08571428571428574,0.3857142857142858,0.1517857142857143,24,-0.22468460087654085,0.02544642857142857,0.17455357142857145,-0.024107142857142855,0.0058035714285714635,True,-0.005404089204487353,-0.017839175560689747,0.11950000000000001,True
0.08571428571428574,0.44285714285714284,0.14464285714285718,24,-0.27066962111221876,0.025660714285714283,0.17433928571428572,-0.024678571428571425,0.0015892857142857653,True,-0.005371090347521443,-0.05529104421990436,0.20725000000000002,True
0.08571428571428574,0.5,0.13750000000000004,24,-0.3166546413478968,0.025875,0.174125,-0.025249999999999998,-0.0026249999999999885,False,-0.005158084900170232,-0.06682803933099106,0.23025,True
0.08571428571428574,0.5571428571428572,0.1303571428571429,24,-0.36263966158357475,0.026089285714285714,0.1739107142857143,-0.02582142857142857,-0.006839285714285687,False,-0.006577474771156726,-0.0885123652243531,0.30874999999999997,True
0.08571428571428574,0.6142857142857143,0.12321428571428572,24,-0.4086246818192529,0.026303571428571426,0.17369642857142858,-0.02639285714285714,-0.011053571428571413,False,-0.004429418606737479,-0.10365291806105281,0.382,True
0.08571428571428574,0.6714285714285715,0.11607142857142859,24,-0.45460970205493084,0.02651785714285714,0.17348214285714286,-0.02696428571428571,-0.01526785714285711,False,-0.004877752771016869,-0.11953237607463321,0.36899999999999994,True
0.08571428571428574,0.7285714285714286,0.10892857142857143,24,-0.5005947222906088,0.026732142857142854,0.17326785714285717,-0.02753571428571428,-0.01948214285714281,False,-0.005152185359375681,-0.15079415435825644,0.47874999999999995,True
0.08571428571428574,0.7857142857142857,0.10178571428571431,24,-0.5465797425262867,0.02694642857142857,0.17305357142857145,-0.028107142857142855,-0.023696428571428535,False,-0.0051880959279716,-0.17069215556750697,0.51,True
0.08571428571428574,0.8428571428571429,0.09464285714285717,24,-0.5925647627619647,0.027160714285714285,0.17283928571428572,-0.02867857142857143,-0.02791071428571426,False,-0.004460546093368223,-0.17575985089767884,0.5672500000000001,True
0.08571428571428574,0.9,0.08750000000000002,24,-0.6385497829976429,0.027375,0.172625,-0.029249999999999998,-0.03212499999999999,False,-0.004212536330308796,-0.19651479300679867,0.61975,True
0.12857142857142861,0.1,0.22500000000000003,0,0.0,0.023249999999999996,0.17675000000000002,-0.018249999999999995,0.049000000000000044,True,0.006493284003834268,0.49688593750000054,0.0,False
0.12857142857142861,0.15714285714285714,0.21785714285714292,8,-0.028571428571428525,0.02346428571428571,0.1765357142857143,-0.018821428571428565,0.044785714285714345,True,0.0073150112150868595,0.4760953124999996,0.0,False
0.12857142857142861,0.2142857142857143,0.21071428571428574,24,-0.0438723973123639,0.023678571428571427,0.17632142857142857,-0.01939285714285714,0.04057142857142859,True,0.006720494417879014,0.45138919294916724,0.0,False
0.12857142857142861,0.27142857142857146,0.20357142857142863,24,-0.08985741754804193,0.02389285714285714,0.17610714285714288,-0.01996428571428571,0.03635714285714292,True,0.00403827327905233,0.38573019947648224,0.0,False
0.12857142857142861,0.3285714285714286,0.19642857142857145,24,-0.13584243778371993,0.024107142857142858,0.17589285714285716,-0.020535714285714286,0.03214285714285717,True,0.0019817513898502054,0.31583417642199996,0.0,False
0.12857142857142861,0.3857142857142858,0.18928571428571428,24,-0.18182745801939793,0.02432142857142857,0.17567857142857143,-0.021107142857142852,0.02792857142857147,True,0.00025724471947281147,0.23845545860079015,0.0022500000000000003,False
0.12857142857142861,0.44285714285714284,0.18214285714285716,24,-0.2278124782550759,0.024535714285714286,0.17546428571428574,-0.021678571428571426,0.02371428571428577,True,-0.0017178738830971063,0.14869284198919744,0.010750000000000001,True
0.12857142857142861,0.5,0.17500000000000004,24,-0.2737974984907539,0.024749999999999998,0.17525000000000002,-0.022249999999999995,0.019500000000000045,True,-0.003475923690746953,0.09899431028191992,0.041749999999999995,True
0.12857142857142861,0.5571428571428572,0.16785714285714287,24,-0.3197825187264319,0.02496428571428571,0.1750357142857143,-0.022821428571428565,0.015285714285714347,True,-0.003972019248643699,0.06286696040579294,0.06799999999999999,True
0.12857142857142861,0.6142857142857143,0.1607142857142857,24,-0.36576753896210995,0.02517857142857143,0.17482142857142857,-0.023392857142857142,0.011071428571428565,True,-0.005400445943442649,0.017194386342226448,0.10124999999999999,True
0.12857142857142861,0.6714285714285715,0.15357142857142858,24,-0.41175255919778797,0.02539285714285714,0.17460714285714288,-0.023964285714285712,0.006857142857142895,True,-0.005317733120022634,-0.008398298163612886,0.15675,True
0.12857142857142861,0.7285714285714286,0.14642857142857146,24,-0.45773757943346594,0.025607142857142856,0.17439285714285716,-0.024535714285714286,0.0026428571428571412,True,-0.006319551376035265,-0.04842969277083635,0.21450000000000005,True
0.12857142857142861,0.7857142857142857,0.1392857142857143,24,-0.5037225996691439,0.02582142857142857,0.17417857142857143,-0.025107142857142856,-0.001571428571428557,False,-0.0056263565826644695,-0.07471055479406563,0.27924999999999994,True
0.12857142857142861,0.8428571428571429,0.13214285714285717,24,-0.5497076199048219,0.026035714285714287,0.17396428571428574,-0.02567857142857143,-0.005785714285714255,False,-0.006476414554016879,-0.08736599733669688,0.3325,True
0.12857142857142861,0.9,0.12500000000000006,24,-0.5956926401404999,0.02625,0.17375000000000002,-0.026249999999999996,-0.009999999999999953,False,-0.005889441243020323,-0.10279437902893633,0.36250000000000004,True
0.17142857142857143,0.1,0.26250000000000007,0,0.0,0.022125,0.177875,-0.015249999999999998,0.07112500000000002,True,0.0009797342533591409,0.4739734375000009,0.0,False
0.17142857142857143,0.15714285714285714,0.25535714285714284,0,0.0,0.022339285714285714,0.17766071428571428,-0.015821428571428573,0.06691071428571427,True,0.0025899012322659356,0.49588750000000054,0.0,False
0.17142857142857143,0.2142857142857143,0.24821428571428572,8,-0.04285714285714287,0.022553571428571426,0.1774464285714286,-0.01639285714285714,0.06269642857142861,True,0.0028232515177518654,0.5129400669642867,0.0,False
0.17142857142857143,0.27142857142857146,0.24107142857142855,24,-0.0470002746908991,0.022767857142857142,0.17723214285714287,-0.016964285714285713,0.05848214285714287,True,0.00355843245373064,0.5054938616071435,0.0,False
0.17142857142857143,0.3285714285714286,0.23392857142857143,24,-0.0929852949265771,0.022982142857142854,0.17701785714285717,-0.017535714285714283,0.05426785714285719,True,0.004781430546523468,0.5099828125000003,0.0,False
0.17142857142857143,0.3857142857142858,0.22678571428571426,24,-0.13897031516225514,0.023196428571428573,0.17680357142857145,-0.01810714285714286,0.05005357142857142,True,0.00650507587026228,0.4935464285714287,0.0,False
0.17142857142857143,0.44285714285714284,0.21964285714285714,24,-0.18495533539793305,0.023410714285714285,0.17658928571428573,-0.018678571428571426,0.04583928571428575,True,0.006681253584227864,0.4925977538450928,0.0,False
0.17142857142857143,0.5,0.2125,24,-0.23094035563361107,0.023625,0.176375,-0.01925,0.041624999999999995,True,0.0067620538902010184,0.45628269412576794,0.00075,False
0.17142857142857143,0.5571428571428572,0.20535714285714285,24,-0.2769253758692891,0.023839285714285716,0.17616071428571428,-0.019821428571428573,0.03741071428571427,True,0.004952854792098659,0.41671049980125396,0.0,False
0.17142857142857143,0.6142857142857143,0.19821428571428573,24,-0.32291039610496713,0.024053571428571428,0.1759464285714286,-0.02039285714285714,0.0331964285714286,True,0.0026189299611771985,0.33679980064926957,0.001,False
0.17142857142857143,0.6714285714285715,0.19107142857142856,24,-0.3688954163406451,0.024267857142857143,0.17573214285714286,-0.020964285714285713,0.028982142857142873,True,-0.0005902567945266178,0.24223528159711133,0.0037500000000000007,False
0.17142857142857143,0.7285714285714286,0.18392857142857139,24,-0.41488043657632306,0.024482142857142855,0.17551785714285717,-0.021535714285714283,0.024767857142857175,True,-0.002353199641358274,0.15065874070592036,0.02425,True
0.17142857142857143,0.7857142857142857,0.17678571428571427,24,-0.46086545681200103,0.02469642857142857,0.17530357142857145,-0.022107142857142856,0.02055357142857145,True,-0.004220730632640284,0.0865949139701679,0.05675,True
0.17142857142857143,0.8428571428571429,0.16964285714285715,24,-0.5068504770476792,0.024910714285714283,0.17508928571428573,-0.022678571428571426,0.01633928571428575,True,-0.006052781072802235,0.055339009730619296,0.0985,True
0.17142857142857143,0.9,0.1625,24,-0.5528354972833571,0.025124999999999998,0.174875,-0.02325,0.012124999999999997,True,-0.006225834578076526,0.00818537948706193,0.12000000000000002,True
0.21428571428571425,0.1,0.29999999999999993,0,0.0,0.021,0.17900000000000002,-0.012250000000000002,0.09325,True,-0.0009375675431818343,0.5491374999999987,0.0,False
0.21428571428571425,0.15714285714285714,0.2928571428571428,0,0.0,0.021214285714285713,0.1787857142857143,-0.012821428571428572,0.08903571428571429,True,-0.0004883189340175928,0.5034638392857136,0.0,False
0.21428571428571425,0.2142857142857143,0.2857142857142857,8,-5.551115123125783e-17,0.02142857142857143,0.17857142857142858,-0.013392857142857144,0.08482142857142858,True,0.00036901787416448604,0.47446428571428506,0.0,False
0.21428571428571425,0.27142857142857146,0.2785714285714286,8,-0.05714285714285722,0.02164285714285714,0.17835714285714288,-0.013964285714285714,0.08060714285714288,True,0.00042510680992785863,0.4373339285714274,0.0,False
0.21428571428571425,0.3285714285714286,0.27142857142857135,24,-0.05012815206943431,0.02185714285714286,0.17814285714285716,-0.014535714285714289,0.07639285714285714,True,0.0015417387630836774,0.4721196428571413,0.0,False
0.21428571428571425,0.3857142857142858,0.26428571428571423,24,-0.09611317230511233,0.02207142857142857,0.17792857142857144,-0.01510714285714286,0.07217857142857141,True,0.0013424742415677968,0.4639946428571441,0.0,False
0.21428571428571425,0.44285714285714284,0.2571428571428571,24,-0.14209819254079026,0.022285714285714287,0.1777142857142857,-0.01567857142857143,0.0679642857142857,True,0.000998658423548169,0.4760177740490768,0.0,False
0.21428571428571425,0.5,0.24999999999999997,24,-0.18808321277646825,0.0225,0.17750000000000002,-0.01625,0.06375000000000001,True,0.002769465617008427,0.4909557968185753,0.0,False
0.21428571428571425,0.5571428571428572,0.24285714285714283,24,-0.23406823301214627,0.02271428571428571,0.1772857142857143,-0.01682142857142857,0.0595357142857143,True,0.0037021050554631022,0.4886032061822898,0.0,False
0.21428571428571425,0.6142857142857143,0.23571428571428565,24,-0.2800532532478243,0.02292857142857143,0.17707142857142857,-0.017392857142857147,0.05532142857142855,True,0.004684100876481711,0.49084001431813357,0.0,False
0.21428571428571425,0.6714285714285715,0.22857142857142854,24,-0.32603827348350234,0.023142857142857142,0.17685714285714288,-0.017964285714285717,0.05110714285714285,True,0.00662943898564695,0.49895886514080107,0.0,False
0.21428571428571425,0.7285714285714286,0.2214285714285714,24,-0.37202329371918036,0.023357142857142858,0.17664285714285716,-0.018535714285714287,0.04689285714285715,True,0.00579417717166922,0.4788401433194481,0.0,False
0.21428571428571425,0.7857142857142857,0.21428571428571425,24,-0.4180083139548582,0.023571428571428573,0.17642857142857143,-0.01910714285714286,0.0426785714285714,True,0.006585445178245898,0.46325553609186637,0.0,False
0.21428571428571425,0.8428571428571429,0.20714285714285713,24,-0.4639933341905363,0.02378571428571429,0.1762142857142857,-0.019678571428571434,0.03846428571428567,True,0.004968335362816741,0.3976415320721369,0.00075,False
0.21428571428571425,0.9,0.19999999999999996,24,-0.5099783544262143,0.024,0.17600000000000002,-0.020250000000000004,0.034249999999999975,True,0.002309254086341511,0.31821418430759735,0.0017499999999999998,False
0.2571428571428572,0.1,0.3375,0,0.0,0.019875,0.180125,-0.009249999999999998,0.11537500000000002,True,0.0009654160916269877,0.5570546875000012,0.0,False
0.2571428571428572,0.15714285714285714,0.3303571428571429,0,0.0,0.020089285714285712,0.1799107142857143,-0.009821428571428566,0.11116071428571435,True,0.0007323282490539204,0.5629771205357149,0.0,False
0.2571428571428572,0.2142857142857143,0.3232142857142857,0,0.0,0.020303571428571428,0.1796964285714286,-0.010392857142857141,0.10694642857142861,True,0.0006568166340200547,0.5932354910714287,0.0,False
0.2571428571428572,0.27142857142857146,0.31607142857142856,8,-0.01428571428571429,0.020517857142857143,0.17948214285714287,-0.010964285714285711,0.10273214285714288,True,9.88047832076486e-05,0.5984288400582827,0.0,False
0.2571428571428572,0.3285714285714286,0.30892857142857144,8,-0.07142857142857145,0.020732142857142855,0.17926785714285715,-0.011535714285714283,0.09851785714285717,True,-2.0039950326215605e-05,0.6146146480819428,0.0,False
0.2571428571428572,0.3857142857142858,0.3017857142857143,24,-0.0532560294479694,0.02094642857142857,0.17905357142857145,-0.012107142857142856,0.09430357142857146,True,-2.5632218307404195e-05,0.5440174643503468,0.0,False
0.2571428571428572,0.44285714285714284,0.2946428571428572,24,-0.09924104968364733,0.021160714285714283,0.17883928571428573,-0.012678571428571424,0.09008928571428576,True,0.00013801931869260358,0.534508901036588,0.0,False
0.2571428571428572,0.5,0.28750000000000003,24,-0.14522606991932532,0.021374999999999998,0.178625,-0.013249999999999996,0.08587500000000003,True,6.406259064196677e-05,0.45205619928242086,0.0,False
0.2571428571428572,0.5571428571428572,0.28035714285714286,24,-0.19121109015500334,0.021589285714285714,0.1784107142857143,-0.013821428571428571,0.08166071428571431,True,0.0010149658233870587,0.47537036275393996,0.0,False
0.2571428571428572,0.6142857142857143,0.27321428571428574,24,-0.23719611039068136,0.021803571428571426,0.1781964285714286,-0.01439285714285714,0.07744642857142861,True,0.000974988257638695,0.46390875690439,0.0,False
0.2571428571428572,0.6714285714285715,0.2660714285714286,24,-0.2831811306263594,0.02201785714285714,0.17798214285714287,-0.014964285714285711,0.07323214285714288,True,0.0014485168299517583,0.4631718616431457,0.0,False
0.2571428571428572,0.7285714285714286,0.2589285714285714,24,-0.32916615086203743,0.022232142857142857,0.17776785714285714,-0.015535714285714285,0.06901785714285716,True,0.0017850896729805338,0.4619799261884254,0.0,False
0.2571428571428572,0.7857142857142857,0.2517857142857143,24,-0.37515117109771534,0.022446428571428572,0.17755357142857145,-0.016107142857142858,0.06480357142857145,True,0.0028060791759534727,0.47448997840526486,0.0,False
0.2571428571428572,0.8428571428571429,0.24464285714285716,24,-0.4211361913333933,0.022660714285714284,0.17733928571428573,-0.016678571428571425,0.06058928571428576,True,0.0036607351186788714,0.4828976807573639,0.0,False
0.2571428571428572,0.9,0.2375,24,-0.46712121156907144,0.022875,0.177125,-0.017249999999999998,0.05637500000000002,True,0.004163103678286447,0.4863262784360084,0.0,False
0.3,0.1,0.375,0,0.0,0.01875,0.18125000000000002,-0.006249999999999999,0.13750000000000004,True,-0.0033010871554638053,0.3240624999999987,0.0,True
0.3,0.15714285714285714,0.36785714285714277,0,0.0,0.018964285714285715,0.1810357142857143,-0.006821428571428572,0.13328571428571429,True,-0.002516047224815854,0.3714283482142841,0.0,True
0.3,0.2142857142857143,0.36071428571428565,0,0.0,0.01917857142857143,0.18082142857142858,-0.007392857142857144,0.12907142857142856,True,-0.0013196592160942947,0.4019457299430321,0.0,True
0.3,0.27142857142857146,0.35357142857142854,0,0.0,0.019392857142857142,0.18060714285714285,-0.007964285714285714,0.12485714285714286,True,0.00012143041680684748,0.4661696805468877,0.0,False
0.3,0.3285714285714286,0.3464285714285714,8,-0.028571428571428636,0.019607142857142858,0.18039285714285716,-0.008535714285714285,0.12064285714285716,True,0.00012586051078326263,0.4640547918650289,0.0,False
0.3,0.3857142857142858,0.3392857142857143,8,-0.0857142857142858,0.01982142857142857,0.18017857142857144,-0.009107142857142854,0.11642857142857146,True,0.0006779552632968617,0.5051039946687113,0.0,False
0.3,0.44285714285714284,0.3321428571428571,24,-0.056383906826504515,0.02003571428571429,0.17996428571428572,-0.009678571428571432,0.11221428571428568,True,0.0009779567765712553,0.5433332803543649,0.0,False
0.3,0.5,0.32499999999999996,24,-0.10236892706218252,0.02025,0.17975000000000002,-0.010249999999999999,0.10800000000000003,True,0.0009105641910821024,0.5467357616411014,0.0,False
0.3,0.5571428571428572,0.31785714285714284,24,-0.14835394729786053,0.020464285714285713,0.1795357142857143,-0.010821428571428569,0.10378571428571431,True,0.0008059170323455958,0.5635055136875525,0.0,False
0.3,0.6142857142857143,0.3107142857142857,24,-0.1943389675335386,0.020678571428571428,0.17932142857142858,-0.011392857142857142,0.09957142857142859,True,0.00078464922147554,0.5950930438118547,0.0,False
0.3,0.6714285714285715,0.30357142857142855,24,-0.24032398776921657,0.02089285714285714,0.17910714285714288,-0.011964285714285712,0.09535714285714289,True,0.00010915680324158933,0.595874480137596,0.0,False
0.3,0.7285714285714286,0.2964285714285714,24,-0.2863090080048946,0.02110714285714286,0.17889285714285716,-0.01253571428571429,0.09114285714285712,True,0.0012031541698862747,0.5552092170188381,0.0,False
0.3,0.7857142857142857,0.28928571428571426,24,-0.3322940282405726,0.02132142857142857,0.17867857142857144,-0.013107142857142857,0.08692857142857144,True,0.0004914946035181684,0.4863852377556162,0.0,False
0.3,0.8428571428571429,0.28214285714285714,24,-0.3782790484762506,0.021535714285714287,0.17846428571428571,-0.013678571428571429,0.08271428571428571,True,0.0010979455953621597,0.49345820354410475,0.0,False
0.3,0.9,0.275,24,-0.42426406871192857,0.02175,0.17825000000000002,-0.014249999999999999,0.07850000000000003,True,0.0010684763619240507,0.4686897017208499,0.0,False
