step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.09043950032963838,0.448374858835429,0.8219504954411594,0.3792059302715617,0.23978608702150012,-0.061872606967481085,0.1165735629812153,0.48523644085869994
1,0.12833963709902968,0.5800788452960723,1.0,0.3964498744121273,0.32548265255770226,0.07225067018897027,0.23141834036573072,0.5973066001651899
2,0.09588409471369308,0.5476233029107358,0.9675444576146635,0.3639943320267907,0.29302711017236566,0.03979512780363368,0.19896279798039412,0.5648510577798533
3,0.06342855232835648,0.5151677605253993,0.9350889152293269,0.3315387896414541,0.26057156778702906,0.007339585418297087,0.16650725559505752,0.5323955153945168
4,0.030973009943019887,0.48271221814006265,0.9026333728439904,0.2990832472561175,0.22811602540169246,-0.025115956967039506,0.13405171320972092,0.4999399730091802
5,0.04031688757012237,0.5771463328186672,1.0,0.34925679185144737,0.2881604361345522,0.9748840430329605,0.17349782490634308,0.553061234063366
6,0.04966076519722485,0.6715804474972717,1.0,0.3994303364467772,0.348204846867412,1.0,0.21294393660296523,0.606182495117552
7,0.017205222811888257,0.6391249051119352,0.9675444576146635,0.3669747940614406,0.3157493044820754,0.9675444576146635,0.18048839421762863,0.5737269527322154
8,-0.015250319573448336,0.6066693627265987,0.9350889152293269,0.334519251676104,0.2832937620967388,0.9350889152293269,0.14803285183229203,0.5412714103468789
9,0.9847496804265516,0.6959601394342876,0.9729890519987183,0.46728633706257433,0.38747656840309413,0.9444327928564294,0.19585714833043338,0.5464162408591905
10,1.0,0.7852509161419765,1.0,0.6000534224490447,0.4916593747094495,0.953776670483532,0.24368144482857473,0.5515610713715021
11,0.9675444576146635,0.75279537375664,0.9675444576146635,0.5675978800637081,0.4592038323241129,0.9213211280981954,0.21122590244323813,0.5191055289861656
12,0.9350889152293269,0.7203398313713034,0.9350889152293269,0.5351423376783716,0.4267482899387763,0.8888655857128589,0.17877036005790153,0.486649986600829
13,0.9026333728439904,0.6878842889859669,0.9026333728439904,0.5026867952930351,0.3942927475534397,0.8564100433275224,0.14631481767256493,0.4541944442154924
14,0.8701778304586538,0.6554287466006303,0.8701778304586538,0.47023125290769846,0.3618372051681031,0.8239545009421858,0.11385927528722833,0.4217389018301558
15,0.8377222880733173,0.6229732042152938,0.8377222880733173,0.43777571052236186,0.3293816627827665,0.7914989585568493,0.08140373290189173,0.3892833594448192
16,0.8052667456879807,0.5905176618299572,0.8052667456879807,0.40532016813702526,0.2969261203974299,0.7590434161715127,0.04894819051655514,0.3568278170594826
17,0.7728112033026442,0.5580621194446207,0.7728112033026442,0.37286462575168866,0.2644705780120933,0.7265878737861762,0.01649264813121855,0.324372274674146
18,0.7403556609173076,0.5256065770592842,0.7403556609173076,0.34040908336635206,0.23201503562675668,0.6941323314008396,-0.015962894254118044,0.2919167322888094
19,0.7881799574154491,0.6315803637272701,0.8552004383018231,0.588106920857579,0.252730786602196,0.7335784430974619,0.984037105745882,0.3744347892539323
20,0.8360042539135906,0.7375541503952561,0.9700452156863386,0.835804758348806,0.2734465375776353,0.7730245547940842,1.0,0.45695284621905524
21,0.803548711528254,0.7050986080099195,0.9375896733010021,0.8033492159634694,0.24099099519229872,0.7405690124087476,0.9675444576146635,0.42449730383371864
22,0.7710931691429175,0.672643065624583,0.9051341309156655,0.7708936735781329,0.20853545280696212,0.7081134700234111,0.9350889152293269,0.39204176144838204
23,0.7386376267575809,0.6401875232392464,0.872678588530329,0.7384381311927963,0.17607991042162552,0.6756579276380745,0.9026333728439904,0.35958621906304544
24,0.7061820843722444,0.6077319808539099,0.8402230461449924,0.7059825888074598,0.14362436803628892,0.643202385252738,0.8701778304586538,0.32713067667770884
25,0.6737265419869078,0.5752764384685733,0.8077675037596559,0.6735270464221232,0.11116882565095232,0.6107468428674014,0.8377222880733173,0.29467513429237224
26,0.6412709996015713,0.5428208960832368,0.7753119613743193,0.6410715040367867,0.07871328326561572,0.5782913004820649,0.8052667456879807,0.26221959190703564
27,0.6088154572162348,0.5103653536979003,0.7428564189889828,0.6086159616514502,0.046257740880279126,0.5458357580967284,0.7728112033026442,0.22976404952169904
28,0.5763599148308982,0.47790981131256366,0.7104008766036463,0.5761604192661136,0.013802198494942533,0.5133802157113918,0.7403556609173076,0.19730850713636244
29,0.5439043724455617,0.44545426892722706,0.6779453342183097,0.5437048768807771,-0.01865334389039406,0.4809246733260552,0.7079001185319711,0.16485296475102584
30,0.6480871787519171,0.4320657467278402,0.7636418997545119,0.6558912766394419,0.9813466561096059,0.5409690840589151,0.7286158695074105,0.2684863712046656
31,0.7522699850582726,0.4186772245284533,0.8493384652907141,0.7680776763981068,1.0,0.6010134947917749,0.74933162048285,0.3721197776583054
32,0.719814442672936,0.3862216821431167,0.8168829229053776,0.7356221340127702,0.9675444576146635,0.5685579524064384,0.7168760780975134,0.3396642352729688
33,0.6873589002875995,0.3537661397577801,0.784427380520041,0.7031665916274337,0.9350889152293269,0.5361024100211018,0.6844205357121769,0.3072086928876322
34,0.654903357902263,0.3213105973724435,0.7519718381347045,0.6707110492420971,0.9026333728439904,0.5036468676357653,0.6519649933268403,0.2747531505022956
35,0.6224478155169264,0.2888550549871069,0.7195162957493679,0.6382555068567606,0.8701778304586538,0.47119132525042867,0.6195094509415038,0.242297608116959
36,0.5899922731315899,0.2563995126017703,0.6870607533640314,0.605799964471424,0.8377222880733173,0.43873578286509207,0.5870539085561672,0.2098420657316224
37,0.5575367307462533,0.2239439702164337,0.6546052109786948,0.5733444220860875,0.8052667456879807,0.4062802404797555,0.5545983661708307,0.1773865233462858
38,0.5250811883609168,0.1914884278310971,0.6221496685933583,0.540888879700751,0.7728112033026442,0.3738246980944189,0.5221428237854941,0.1449309809609492
39,0.4926256459755802,0.1590328854457605,0.5896941262080218,0.5084333373154144,0.7403556609173076,0.3413691557090823,0.48968728140015755,0.1124754385756126
40,0.4601701035902436,0.1265773430604239,0.5572385838226852,0.4759777949300778,0.7079001185319711,0.3089136133237457,0.45723173901482095,0.080019896190276
41,0.427714561204907,0.0941218006750873,0.5247830414373487,0.4435222525447412,0.6754445761466346,0.2764580709384091,0.42477619662948435,0.047564353804939404
42,0.3952590188195704,0.061666258289750704,0.49232749905201206,0.4110667101594046,0.642989033761298,0.24400252855307247,0.39232065424414775,0.01510881141960281
43,0.3628034764342338,0.02921071590441411,0.45987195666667546,0.378611167774068,0.6105334913759615,0.21154698616773587,0.35986511185881115,-0.017346730965733782
44,0.36794830694654534,0.25703553279406,0.5719421159731654,0.43237623344792137,0.7141668978296013,0.2646682472219217,0.4423831688239341,0.9826532690342662
45,0.3730931374588569,0.4848603496837059,0.6840122752796552,0.4861412991217748,0.8178003042832411,0.3177895082761076,0.5249012257890571,1.0
46,0.3406375950735203,0.4524048072983693,0.6515567328943187,0.4536857567364382,0.7853447618979046,0.285333965890771,0.49244568340372047,0.9675444576146635
47,0.3081820526881837,0.4199492649130327,0.6191011905089822,0.4212302143511016,0.752889219512568,0.2528784235054344,0.45999014101838387,0.9350889152293269
48,0.2757265103028471,0.3874937225276961,0.5866456481236456,0.388774671965765,0.7204336771272315,0.22042288112009778,0.42753459863304727,0.9026333728439904
49,0.24327096791751052,0.3550381801423595,0.5541901057383091,0.3563191295804284,0.687978134741895,0.18796733873476118,0.39507905624771067,0.8701778304586538
50,0.21081542553217392,0.3225826377570229,0.5217345633529725,0.3238635871950918,0.6555225923565584,0.15551179634942458,0.36262351386237407,0.8377222880733173
51,0.17835988314683732,0.2901270953716863,0.4892790209676359,0.2914080448097552,0.6230670499712219,0.12305625396408798,0.33016797147703747,0.8052667456879807
52,0.14590434076150072,0.2576715529863497,0.4568234785822993,0.2589525024244186,0.5906115075858853,0.09060071157875138,0.29771242909170087,0.7728112033026442
53,0.11344879837616412,0.2252160106010131,0.4243679361969627,0.22649696003908198,0.5581559652005488,0.05814516919341479,0.26525688670636427,0.7403556609173076
54,0.08099325599082752,0.1927604682156765,0.3919123938116261,0.19404141765374538,0.5257004228152122,0.025689626808078195,0.23280134432102767,0.7079001185319711
55,0.048537713605490924,0.1603049258303399,0.3594568514262895,0.16158587526840879,0.49324488042987563,-0.006765915577258398,0.20034580193569107,0.6754445761466346
56,0.057881591232593406,0.25473904050894436,0.49358012858274086,0.21175941986373864,0.5532892911627355,0.9932340844227416,0.23979191363231322,0.7285658372008205
57,0.06722546885969588,0.3491731551875488,0.6277034057391923,0.2619329644590685,0.6133337018955953,1.0,0.2792380253289354,0.7816870982550064
58,0.03476992647435929,0.3167176128022122,0.5952478633538557,0.2294774220737319,0.5808781595102588,0.9675444576146635,0.24678248294359878,0.7492315558696698
59,0.0023143840890226947,0.2842620704168756,0.5627923209685192,0.1970218796883953,0.5484226171249222,0.9350889152293269,0.21432694055826218,0.7167760134843333
