step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.264,0.03,-0.003,0.131,0.172,0.164,0.352,0.171
1,0.444,0.267,0.997,0.368,0.352,0.287,0.452,0.294
2,0.624,0.504,1.0,0.605,0.532,0.41,0.552,0.417
3,0.604,0.47,0.96,0.571,0.512,0.404,0.552,0.411
4,0.584,0.436,0.92,0.537,0.492,0.398,0.552,0.405
5,0.564,0.402,0.88,0.503,0.472,0.392,0.552,0.399
6,0.544,0.368,0.84,0.469,0.452,0.386,0.552,0.393
7,0.524,0.334,0.8,0.435,0.432,0.38,0.552,0.387
8,0.504,0.3,0.76,0.401,0.412,0.374,0.552,0.381
9,0.484,0.266,0.72,0.367,0.392,0.368,0.552,0.375
10,0.464,0.232,0.68,0.333,0.372,0.362,0.552,0.369
11,0.444,0.198,0.64,0.299,0.352,0.356,0.552,0.363
12,0.424,0.164,0.6,0.265,0.332,0.35,0.552,0.357
13,0.404,0.13,0.56,0.231,0.312,0.344,0.552,0.351
14,0.384,0.096,0.52,0.197,0.292,0.338,0.552,0.345
15,0.364,0.062,0.48,0.163,0.272,0.332,0.552,0.339
16,0.344,0.028,0.44,0.129,0.252,0.326,0.552,0.333
17,0.324,-0.006,0.4,0.095,0.232,0.32,0.552,0.327
18,0.575,0.994,0.631,0.261,0.341,0.414,0.681,0.521
19,0.826,1.0,0.862,0.427,0.45,0.508,0.81,0.715
20,0.806,0.966,0.822,0.393,0.43,0.502,0.81,0.709
21,0.786,0.932,0.782,0.359,0.41,0.496,0.81,0.703
22,0.766,0.898,0.742,0.325,0.39,0.49,0.81,0.697
23,0.746,0.864,0.702,0.291,0.37,0.484,0.81,0.691
24,0.726,0.83,0.662,0.257,0.35,0.478,0.81,0.685
25,0.706,0.796,0.622,0.223,0.33,0.472,0.81,0.679
26,0.686,0.762,0.582,0.189,0.31,0.466,0.81,0.673
27,0.666,0.728,0.542,0.155,0.29,0.46,0.81,0.667
28,0.646,0.694,0.502,0.121,0.27,0.454,0.81,0.661
29,0.626,0.66,0.462,0.087,0.25,0.448,0.81,0.655
30,0.606,0.626,0.422,0.053,0.23,0.442,0.81,0.649
31,0.586,0.592,0.382,0.019,0.21,0.436,0.81,0.643
