structure,count
A→A→B→B→C→C→D→D→E→E→B→B→A→A→C→C→B→B→F→F→D,1
A→A→B→B→C→C→D→D→E→E→A→A→C→C→B→B→E→E→A→A→C,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→C→C→A→A→B,1
A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→G→G→H→H→D,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→D→D→C→C→B,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→A→A→D→D→E,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→B→B→A,1
A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→D→D→A→A→E,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→F→F→E,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→G→G→A→A,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→F→F→E→E→D,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→G→G→B,1
A→A→B→B→C→C→D→D→E→E→F→F→C→C→B→B→D→D→E→E,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→C→C→A→A→B,1
A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→E→E→F→F→G,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→D→D→C→C→A→A→B,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→B→B→H,1
A→A→B→B→C→C→D→D→A→A→B→B→E→E→C→C→F→F→G→G→H,1
A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→C→C→A→A→D,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→G→G→H→H→A,1
A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→D→D→C→C,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→E→E→D,1
A→A→B→B→C→C→D→D→E→E→B→B→A→A→F→F→D→D→E→E→B,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→D→D→E→E→G→G→H,1
A→A→B→B→C→C→A→A→D→D→B→B→E→E→F→F→A→A→B→B→D,1
A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→D→D→H→H,1
A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→A→A→C→C→B,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→E→E→G,1
A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→B→B→C,1
