step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.18,0.471,0.103,0.301,0.866,0.454,0.576,0.347
1,0.21,0.51,0.163,0.41,1.0,0.535,0.636,0.358
2,0.16,0.463,0.123,0.377,0.97,0.502,0.596,0.311
3,0.11,0.416,0.083,0.344,0.94,0.469,0.556,0.264
4,0.06,0.369,0.043,0.311,0.91,0.436,0.516,0.217
5,0.01,0.322,0.003,0.278,0.88,0.403,0.476,0.17
6,-0.04,0.275,-0.037,0.245,0.85,0.37,0.436,0.123
7,0.01,0.342,0.963,0.354,0.92,0.423,0.476,0.134
8,0.06,0.409,1.0,0.463,0.99,0.476,0.516,0.145
9,0.01,0.362,0.96,0.43,0.96,0.443,0.476,0.098
10,-0.04,0.315,0.92,0.397,0.93,0.41,0.436,0.051
11,0.96,0.382,0.98,0.422,0.98,0.463,0.496,0.146
12,1.0,0.449,1.0,0.447,1.0,0.516,0.556,0.241
13,0.95,0.402,0.96,0.414,0.97,0.483,0.516,0.194
14,0.9,0.355,0.92,0.381,0.94,0.45,0.476,0.147
15,0.85,0.308,0.88,0.348,0.91,0.417,0.436,0.1
16,0.8,0.261,0.84,0.315,0.88,0.384,0.396,0.053
17,0.75,0.214,0.8,0.282,0.85,0.351,0.356,0.006
18,0.7,0.167,0.76,0.249,0.82,0.318,0.316,-0.041
19,0.792,0.22,0.778,0.216,0.848,0.385,0.418,0.959
20,0.884,0.273,0.796,0.183,0.876,0.452,0.52,1.0
21,0.834,0.226,0.756,0.15,0.846,0.419,0.48,0.953
22,0.784,0.179,0.716,0.117,0.816,0.386,0.44,0.906
23,0.734,0.132,0.676,0.084,0.786,0.353,0.4,0.859
24,0.684,0.085,0.636,0.051,0.756,0.32,0.36,0.812
25,0.634,0.038,0.596,0.018,0.726,0.287,0.32,0.765
26,0.584,-0.009,0.556,-0.015,0.696,0.254,0.28,0.718
27,0.592,0.044,0.658,0.985,0.808,0.321,0.298,0.671
28,0.6,0.097,0.76,1.0,0.92,0.388,0.316,0.624
29,0.55,0.05,0.72,0.967,0.89,0.355,0.276,0.577
30,0.5,0.003,0.68,0.934,0.86,0.322,0.236,0.53
31,0.45,-0.044,0.64,0.901,0.83,0.289,0.196,0.483
32,0.514,0.956,0.714,0.968,0.886,0.336,0.242,0.536
33,0.578,1.0,0.788,1.0,0.942,0.383,0.288,0.589
34,0.528,0.953,0.748,0.967,0.912,0.35,0.248,0.542
35,0.478,0.906,0.708,0.934,0.882,0.317,0.208,0.495
36,0.428,0.859,0.668,0.901,0.852,0.284,0.168,0.448
37,0.378,0.812,0.628,0.868,0.822,0.251,0.128,0.401
38,0.328,0.765,0.588,0.835,0.792,0.218,0.088,0.354
39,0.278,0.718,0.548,0.802,0.762,0.185,0.048,0.307
40,0.228,0.671,0.508,0.769,0.732,0.152,0.008,0.26
41,0.178,0.624,0.468,0.736,0.702,0.119,-0.032,0.213
42,0.228,0.663,0.508,0.761,0.772,0.2,0.968,0.308
43,0.278,0.702,0.548,0.786,0.842,0.281,1.0,0.403
44,0.228,0.655,0.508,0.753,0.812,0.248,0.96,0.356
45,0.178,0.608,0.468,0.72,0.782,0.215,0.92,0.309
46,0.128,0.561,0.428,0.687,0.752,0.182,0.88,0.262
47,0.078,0.514,0.388,0.654,0.722,0.149,0.84,0.215
48,0.028,0.467,0.348,0.621,0.692,0.116,0.8,0.168
49,-0.022,0.42,0.308,0.588,0.662,0.083,0.76,0.121
50,0.978,0.487,0.368,0.613,0.712,0.136,0.82,0.216
51,1.0,0.554,0.428,0.638,0.762,0.189,0.88,0.311
52,0.95,0.507,0.388,0.605,0.732,0.156,0.84,0.264
53,0.9,0.46,0.348,0.572,0.702,0.123,0.8,0.217
54,0.85,0.413,0.308,0.539,0.672,0.09,0.76,0.17
55,0.8,0.366,0.268,0.506,0.642,0.057,0.72,0.123
56,0.75,0.319,0.228,0.473,0.612,0.024,0.68,0.076
57,0.7,0.272,0.188,0.44,0.582,-0.009,0.64,0.029
58,0.736,0.305,0.234,0.507,0.666,0.991,0.714,0.082
59,0.772,0.338,0.28,0.574,0.75,1.0,0.788,0.135
60,0.722,0.291,0.24,0.541,0.72,0.967,0.748,0.088
61,0.672,0.244,0.2,0.508,0.69,0.934,0.708,0.041
62,0.622,0.197,0.16,0.475,0.66,0.901,0.668,-0.006
63,0.714,0.25,0.178,0.442,0.688,0.968,0.77,0.994
64,0.806,0.303,0.196,0.409,0.716,1.0,0.872,1.0
65,0.756,0.256,0.156,0.376,0.686,0.967,0.832,0.953
66,0.706,0.209,0.116,0.343,0.656,0.934,0.792,0.906
67,0.656,0.162,0.076,0.31,0.626,0.901,0.752,0.859
68,0.606,0.115,0.036,0.277,0.596,0.868,0.712,0.812
69,0.556,0.068,-0.004,0.244,0.566,0.835,0.672,0.765
70,0.606,0.135,0.996,0.353,0.636,0.888,0.712,0.776
71,0.656,0.202,1.0,0.462,0.706,0.941,0.752,0.787
72,0.606,0.155,0.96,0.429,0.676,0.908,0.712,0.74
73,0.556,0.108,0.92,0.396,0.646,0.875,0.672,0.693
74,0.506,0.061,0.88,0.363,0.616,0.842,0.632,0.646
75,0.456,0.014,0.84,0.33,0.586,0.809,0.592,0.599
76,0.406,-0.033,0.8,0.297,0.556,0.776,0.552,0.552
77,0.47,0.967,0.874,0.364,0.612,0.823,0.598,0.605
78,0.534,1.0,0.948,0.431,0.668,0.87,0.644,0.658
79,0.484,0.953,0.908,0.398,0.638,0.837,0.604,0.611
80,0.434,0.906,0.868,0.365,0.608,0.804,0.564,0.564
81,0.384,0.859,0.828,0.332,0.578,0.771,0.524,0.517
82,0.334,0.812,0.788,0.299,0.548,0.738,0.484,0.47
83,0.284,0.765,0.748,0.266,0.518,0.705,0.444,0.423
84,0.234,0.718,0.708,0.233,0.488,0.672,0.404,0.376
85,0.184,0.671,0.668,0.2,0.458,0.639,0.364,0.329
86,0.134,0.624,0.628,0.167,0.428,0.606,0.324,0.282
87,0.084,0.577,0.588,0.134,0.398,0.573,0.284,0.235
88,0.034,0.53,0.548,0.101,0.368,0.54,0.244,0.188
89,-0.016,0.483,0.508,0.068,0.338,0.507,0.204,0.141
90,0.984,0.55,0.568,0.093,0.388,0.56,0.264,0.236
91,1.0,0.617,0.628,0.118,0.438,0.613,0.324,0.331
92,0.95,0.57,0.588,0.085,0.408,0.58,0.284,0.284
93,0.9,0.523,0.548,0.052,0.378,0.547,0.244,0.237
94,0.85,0.476,0.508,0.019,0.348,0.514,0.204,0.19
95,0.8,0.429,0.468,-0.014,0.318,0.481,0.164,0.143
96,0.808,0.482,0.57,0.986,0.43,0.548,0.182,0.096
97,0.816,0.535,0.672,1.0,0.542,0.615,0.2,0.049
98,0.766,0.488,0.632,0.967,0.512,0.582,0.16,0.002
99,0.716,0.441,0.592,0.934,0.482,0.549,0.12,-0.045
100,0.808,0.494,0.61,0.901,0.51,0.616,0.222,0.955
101,0.9,0.547,0.628,0.868,0.538,0.683,0.324,1.0
102,0.85,0.5,0.588,0.835,0.508,0.65,0.284,0.953
103,0.8,0.453,0.548,0.802,0.478,0.617,0.244,0.906
104,0.75,0.406,0.508,0.769,0.448,0.584,0.204,0.859
105,0.7,0.359,0.468,0.736,0.418,0.551,0.164,0.812
106,0.65,0.312,0.428,0.703,0.388,0.518,0.124,0.765
107,0.6,0.265,0.388,0.67,0.358,0.485,0.084,0.718
108,0.55,0.218,0.348,0.637,0.328,0.452,0.044,0.671
109,0.5,0.171,0.308,0.604,0.298,0.419,0.004,0.624
110,0.45,0.124,0.268,0.571,0.268,0.386,-0.036,0.577
111,0.5,0.163,0.308,0.596,0.338,0.467,0.964,0.672
112,0.55,0.202,0.348,0.621,0.408,0.548,1.0,0.767
113,0.5,0.155,0.308,0.588,0.378,0.515,0.96,0.72
114,0.45,0.108,0.268,0.555,0.348,0.482,0.92,0.673
115,0.4,0.061,0.228,0.522,0.318,0.449,0.88,0.626
116,0.35,0.014,0.188,0.489,0.288,0.416,0.84,0.579
117,0.3,-0.033,0.148,0.456,0.258,0.383,0.8,0.532
118,0.364,0.967,0.222,0.523,0.314,0.43,0.846,0.585
119,0.428,1.0,0.296,0.59,0.37,0.477,0.892,0.638
120,0.378,0.953,0.256,0.557,0.34,0.444,0.852,0.591
121,0.328,0.906,0.216,0.524,0.31,0.411,0.812,0.544
122,0.278,0.859,0.176,0.491,0.28,0.378,0.772,0.497
123,0.228,0.812,0.136,0.458,0.25,0.345,0.732,0.45
124,0.178,0.765,0.096,0.425,0.22,0.312,0.692,0.403
125,0.128,0.718,0.056,0.392,0.19,0.279,0.652,0.356
126,0.078,0.671,0.016,0.359,0.16,0.246,0.612,0.309
127,0.028,0.624,-0.024,0.326,0.13,0.213,0.572,0.262
128,0.078,0.691,0.976,0.435,0.2,0.266,0.612,0.273
129,0.128,0.758,1.0,0.544,0.27,0.319,0.652,0.284
130,0.078,0.711,0.96,0.511,0.24,0.286,0.612,0.237
131,0.028,0.664,0.92,0.478,0.21,0.253,0.572,0.19
132,-0.022,0.617,0.88,0.445,0.18,0.22,0.532,0.143
133,0.978,0.684,0.94,0.47,0.23,0.273,0.592,0.238
134,1.0,0.751,1.0,0.495,0.28,0.326,0.652,0.333
