step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,-0.086,-0.129,0.02,0.821,0.086,0.271,0.157,-0.304
1,-0.247,-0.156,0.131,1.0,0.207,0.258,0.006,-0.517
2,-0.126,-0.183,-0.04,0.773,0.046,0.245,0.137,0.483
3,-0.005,-0.21,-0.211,0.546,-0.115,0.232,0.268,1.0
4,0.116,0.79,-0.1,0.519,-0.276,0.019,0.117,0.987
5,0.237,1.0,0.011,0.492,-0.437,-0.194,-0.034,0.974
6,0.017,0.832,-0.019,0.606,0.563,-0.066,-0.044,0.82
7,-0.203,0.664,-0.049,0.72,1.0,0.062,-0.054,0.666
8,0.797,0.778,-0.079,0.552,0.78,-0.092,-0.064,0.794
9,1.0,0.892,-0.109,0.384,0.56,-0.246,-0.074,0.922
10,0.98,0.724,-0.339,0.216,0.54,-0.118,0.926,1.0
11,0.96,0.556,-0.569,0.048,0.52,0.01,1.0,1.0
12,0.94,0.67,0.431,0.162,0.5,-0.144,0.79,0.846
13,0.92,0.784,1.0,0.276,0.48,-0.298,0.58,0.692
14,0.759,0.557,0.829,0.249,0.601,0.702,0.711,0.679
15,0.598,0.33,0.658,0.222,0.722,1.0,0.842,0.666
16,0.578,0.303,0.628,0.195,0.702,0.987,0.832,0.653
17,0.558,0.276,0.598,0.168,0.682,0.974,0.822,0.64
18,0.538,0.249,0.568,0.141,0.662,0.961,0.812,0.627
19,0.518,0.222,0.538,0.114,0.642,0.948,0.802,0.614
20,0.498,0.195,0.508,0.087,0.622,0.935,0.792,0.601
21,0.478,0.168,0.478,0.06,0.602,0.922,0.782,0.588
22,0.458,0.141,0.448,0.033,0.582,0.909,0.772,0.575
23,0.438,0.114,0.418,0.006,0.562,0.896,0.762,0.562
24,0.418,0.087,0.388,-0.021,0.542,0.883,0.752,0.549
25,0.257,0.06,0.499,0.979,0.663,0.87,0.601,0.336
26,0.096,0.033,0.61,1.0,0.784,0.857,0.45,0.123
27,0.076,0.006,0.58,0.973,0.764,0.844,0.44,0.11
28,0.056,-0.021,0.55,0.946,0.744,0.831,0.43,0.097
29,0.177,0.979,0.661,0.919,0.583,0.618,0.279,0.084
30,0.298,1.0,0.772,0.892,0.422,0.405,0.128,0.071
31,0.278,0.973,0.742,0.865,0.402,0.392,0.118,0.058
32,0.258,0.946,0.712,0.838,0.382,0.379,0.108,0.045
33,0.238,0.919,0.682,0.811,0.362,0.366,0.098,0.032
34,0.218,0.892,0.652,0.784,0.342,0.353,0.088,0.019
35,0.198,0.865,0.622,0.757,0.322,0.34,0.078,0.006
36,0.178,0.838,0.592,0.73,0.302,0.327,0.068,-0.007
37,0.299,0.811,0.421,0.503,0.141,0.314,0.199,0.993
38,0.42,0.784,0.25,0.276,-0.02,0.301,0.33,1.0
39,0.2,0.616,0.22,0.39,0.98,0.429,0.32,0.846
40,-0.02,0.448,0.19,0.504,1.0,0.557,0.31,0.692
41,0.98,0.562,0.16,0.336,0.78,0.403,0.3,0.82
42,1.0,0.676,0.13,0.168,0.56,0.249,0.29,0.948
43,0.98,0.649,0.1,0.141,0.54,0.236,0.28,0.935
44,0.96,0.622,0.07,0.114,0.52,0.223,0.27,0.922
45,0.94,0.595,0.04,0.087,0.5,0.21,0.26,0.909
46,0.92,0.568,0.01,0.06,0.48,0.197,0.25,0.896
47,0.9,0.541,-0.02,0.033,0.46,0.184,0.24,0.883
48,0.88,0.655,0.98,0.147,0.44,0.03,0.03,0.729
49,0.86,0.769,1.0,0.261,0.42,-0.124,-0.18,0.575
50,0.84,0.601,0.77,0.093,0.4,0.004,0.82,0.703
51,0.82,0.433,0.54,-0.075,0.38,0.132,1.0,0.831
52,0.659,0.406,0.651,0.925,0.501,0.119,0.849,0.618
53,0.498,0.379,0.762,1.0,0.622,0.106,0.698,0.405
54,0.478,0.352,0.732,0.973,0.602,0.093,0.688,0.392
55,0.458,0.325,0.702,0.946,0.582,0.08,0.678,0.379
56,0.438,0.298,0.672,0.919,0.562,0.067,0.668,0.366
57,0.418,0.271,0.642,0.892,0.542,0.054,0.658,0.353
58,0.398,0.244,0.612,0.865,0.522,0.041,0.648,0.34
59,0.378,0.217,0.582,0.838,0.502,0.028,0.638,0.327
60,0.358,0.19,0.552,0.811,0.482,0.015,0.628,0.314
61,0.338,0.163,0.522,0.784,0.462,0.002,0.618,0.301
62,0.318,0.136,0.492,0.757,0.442,-0.011,0.608,0.288
63,0.157,-0.091,0.321,0.73,0.563,0.989,0.739,0.275
64,-0.004,-0.318,0.15,0.703,0.684,1.0,0.87,0.262
65,0.117,0.682,0.261,0.676,0.523,0.787,0.719,0.249
66,0.238,1.0,0.372,0.649,0.362,0.574,0.568,0.236
67,0.218,0.973,0.342,0.622,0.342,0.561,0.558,0.223
68,0.198,0.946,0.312,0.595,0.322,0.548,0.548,0.21
69,0.178,0.919,0.282,0.568,0.302,0.535,0.538,0.197
70,0.158,0.892,0.252,0.541,0.282,0.522,0.528,0.184
71,0.138,0.865,0.222,0.514,0.262,0.509,0.518,0.171
72,0.118,0.838,0.192,0.487,0.242,0.496,0.508,0.158
73,0.098,0.811,0.162,0.46,0.222,0.483,0.498,0.145
74,0.078,0.784,0.132,0.433,0.202,0.47,0.488,0.132
75,0.058,0.757,0.102,0.406,0.182,0.457,0.478,0.119
76,0.038,0.73,0.072,0.379,0.162,0.444,0.468,0.106
77,0.018,0.703,0.042,0.352,0.142,0.431,0.458,0.093
78,-0.002,0.676,0.012,0.325,0.122,0.418,0.448,0.08
79,0.998,0.79,-0.018,0.157,-0.098,0.264,0.438,0.208
80,1.0,0.904,-0.048,-0.011,-0.318,0.11,0.428,0.336
81,0.78,0.736,-0.078,0.103,0.682,0.238,0.418,0.182
82,0.56,0.568,-0.108,0.217,1.0,0.366,0.408,0.028
83,0.54,0.682,0.892,0.331,0.98,0.212,0.198,-0.126
84,0.52,0.796,1.0,0.445,0.96,0.058,-0.012,-0.28
85,0.641,0.769,0.829,0.218,0.799,0.045,0.119,0.72
