step,motive,satisfaction
35,motive_2,0.789
35,motive_3,-0.9710000000000001
35,motive_4,-0.805
35,motive_5,0.0
35,motive_6,-1.0
35,motive_7,-0.499
35,motive_8,-1.0
36,motive_1,0.42800000000000005
36,motive_2,0.5780000000000001
36,motive_3,-0.9420000000000002
36,motive_4,-1.0
36,motive_5,1.0
36,motive_6,-1.0
36,motive_7,-0.8999999999999999
36,motive_8,-1.0
37,motive_1,0.5200000000000001
37,motive_2,0.10000000000000009
37,motive_3,-1.0
37,motive_4,-1.0
37,motive_5,0.49899999999999994
37,motive_6,-1.0
37,motive_7,0.10000000000000009
37,motive_8,-1.0
38,motive_1,0.6120000000000002
38,motive_2,-0.3779999999999999
38,motive_3,-1.0
38,motive_4,-1.0
38,motive_5,-0.0020000000000000573
38,motive_6,-1.0
38,motive_7,1.0
38,motive_8,-1.0
39,motive_1,0.4750000000000002
39,motive_2,-0.5219999999999999
39,motive_3,0.0
39,motive_4,-1.0
39,motive_5,-0.07300000000000004
39,motive_6,-1.0
39,motive_7,0.839
39,motive_8,-1.0
40,motive_1,0.3380000000000002
40,motive_2,-0.6659999999999999
40,motive_3,1.0
40,motive_4,-1.0
40,motive_5,-0.14400000000000002
40,motive_6,-1.0
40,motive_7,0.6779999999999999
40,motive_8,-1.0
41,motive_1,0.28800000000000014
41,motive_2,-0.9689999999999999
41,motive_3,0.766
41,motive_4,-1.0
41,motive_5,-0.788
41,motive_6,0.0
41,motive_7,0.49299999999999994
41,motive_8,-1.0
42,motive_1,0.23800000000000013
42,motive_2,-1.0
42,motive_3,0.532
42,motive_4,-1.0
42,motive_5,-1.0
42,motive_6,1.0
42,motive_7,0.3079999999999999
42,motive_8,-1.0
43,motive_1,0.23600000000000013
43,motive_2,-1.0
43,motive_3,0.07600000000000001
43,motive_4,0.0
43,motive_5,-1.0
43,motive_6,0.67
43,motive_7,0.00899999999999987
43,motive_8,-0.8460000000000001
44,motive_1,0.23400000000000012
44,motive_2,-1.0
44,motive_3,-0.38
44,motive_4,1.0
44,motive_5,-1.0
44,motive_6,0.33999999999999997
44,motive_7,-0.29000000000000015
44,motive_8,-0.6920000000000002
45,motive_1,0.07300000000000012
45,motive_2,0.0
45,motive_3,-0.595
45,motive_4,0.694
45,motive_5,-1.0
45,motive_6,-0.10500000000000004
45,motive_7,-0.8390000000000002
45,motive_8,-0.9080000000000001
46,motive_1,-0.08799999999999988
46,motive_2,1.0
46,motive_3,-0.81
46,motive_4,0.3879999999999999
46,motive_5,-1.0
46,motive_6,-0.55
46,motive_7,-1.0
46,motive_8,-1.0
47,motive_1,-0.2249999999999999
47,motive_2,0.856
47,motive_3,0.18999999999999995
47,motive_4,-0.13900000000000012
47,motive_5,-1.0
47,motive_6,-0.8550000000000001
47,motive_7,-1.0
47,motive_8,-1.0
48,motive_1,-0.3619999999999999
48,motive_2,0.712
48,motive_3,1.0
48,motive_4,-0.6660000000000001
48,motive_5,-1.0
48,motive_6,-1.0
48,motive_7,-1.0
48,motive_8,-1.0
49,motive_1,-0.4869999999999999
49,motive_2,0.501
49,motive_3,1.0
49,motive_4,-1.0
49,motive_5,0.0
49,motive_6,-1.0
49,motive_7,-1.0
49,motive_8,-1.0
50,motive_1,-0.6119999999999999
50,motive_2,0.29
50,motive_3,1.0
50,motive_4,-1.0
50,motive_5,1.0
50,motive_6,-1.0
50,motive_7,-1.0
50,motive_8,-1.0
51,motive_1,-0.6139999999999999
51,motive_2,0.126
51,motive_3,0.544
51,motive_4,0.0
51,motive_5,0.518
51,motive_6,-1.0
51,motive_7,-1.0
51,motive_8,-0.8460000000000001
52,motive_1,-0.6159999999999999
52,motive_2,-0.038000000000000006
52,motive_3,0.08800000000000002
52,motive_4,1.0
52,motive_5,0.03600000000000003
52,motive_6,-1.0
52,motive_7,-1.0
52,motive_8,-0.6920000000000002
53,motive_1,-0.5239999999999999
53,motive_2,-0.516
53,motive_3,-0.07299999999999998
53,motive_4,0.63
53,motive_5,-0.46499999999999997
53,motive_6,-1.0
53,motive_7,0.0
53,motive_8,-0.8390000000000002
54,motive_1,-0.43199999999999994
54,motive_2,-0.994
54,motive_3,-0.23399999999999999
54,motive_4,0.26
54,motive_5,-0.966
54,motive_6,-1.0
54,motive_7,1.0
54,motive_8,-0.9860000000000002
55,motive_1,-0.5389999999999999
55,motive_2,-1.0
55,motive_3,-0.5429999999999999
55,motive_4,0.2719999999999999
55,motive_5,-1.0
55,motive_6,-1.0
55,motive_7,0.782
55,motive_8,0.01399999999999979
56,motive_1,-0.6459999999999999
56,motive_2,-1.0
56,motive_3,-0.8519999999999999
56,motive_4,0.2839999999999999
56,motive_5,-1.0
56,motive_6,-1.0
56,motive_7,0.5640000000000001
56,motive_8,1.0
57,motive_1,0.3540000000000001
57,motive_2,-1.0
57,motive_3,-1.0
57,motive_4,0.11099999999999988
57,motive_5,-1.0
57,motive_6,-1.0
57,motive_7,0.556
57,motive_8,0.864
58,motive_1,1.0
58,motive_2,-1.0
58,motive_3,-1.0
58,motive_4,-0.06200000000000014
58,motive_5,-1.0
58,motive_6,-1.0
58,motive_7,0.548
58,motive_8,0.728
59,motive_1,0.875
59,motive_2,-1.0
59,motive_3,-0.9710000000000001
59,motive_4,-0.5150000000000001
59,motive_5,0.0
59,motive_6,-1.0
59,motive_7,0.14700000000000002
59,motive_8,0.571
60,motive_1,0.75
60,motive_2,-1.0
60,motive_3,-0.9420000000000002
60,motive_4,-0.9680000000000001
60,motive_5,1.0
60,motive_6,-1.0
60,motive_7,-0.254
60,motive_8,0.4139999999999999
61,motive_1,0.748
61,motive_2,-1.0
61,motive_3,-1.0
61,motive_4,0.03199999999999992
61,motive_5,0.518
61,motive_6,-1.0
61,motive_7,-0.5529999999999999
61,motive_8,0.5679999999999998
62,motive_1,0.746
62,motive_2,-1.0
62,motive_3,-1.0
62,motive_4,1.0
62,motive_5,0.03600000000000003
62,motive_6,-1.0
62,motive_7,-0.8519999999999999
62,motive_8,0.7219999999999998
63,motive_1,0.609
63,motive_2,-1.0
63,motive_3,0.0
63,motive_4,0.473
63,motive_5,-0.034999999999999976
63,motive_6,-1.0
63,motive_7,-1.0
63,motive_8,0.48399999999999976
64,motive_1,0.472
64,motive_2,-1.0
64,motive_3,1.0
64,motive_4,-0.05400000000000005
64,motive_5,-0.10599999999999996
64,motive_6,-1.0
64,motive_7,-1.0
64,motive_8,0.24599999999999977
65,motive_1,0.564
65,motive_2,-1.0
65,motive_3,0.839
65,motive_4,-0.42400000000000004
65,motive_5,-0.607
65,motive_6,-1.0
65,motive_7,0.0
65,motive_8,0.09899999999999978
66,motive_1,0.656
66,motive_2,-1.0
66,motive_3,0.6779999999999999
66,motive_4,-0.794
66,motive_5,-1.0
66,motive_6,-1.0
66,motive_7,1.0
66,motive_8,-0.04800000000000022
67,motive_1,0.6060000000000001
67,motive_2,-1.0
67,motive_3,0.4439999999999999
67,motive_4,-1.0
67,motive_5,-1.0
67,motive_6,0.0
67,motive_7,0.815
67,motive_8,-0.09000000000000023
68,motive_1,0.5560000000000002
68,motive_2,-1.0
68,motive_3,0.2099999999999999
68,motive_4,-1.0
68,motive_5,-1.0
68,motive_6,1.0
68,motive_7,0.6299999999999999
68,motive_8,-0.13200000000000023
69,motive_1,0.5540000000000002
69,motive_2,-1.0
69,motive_3,-0.2460000000000001
69,motive_4,0.0
69,motive_5,-1.0
69,motive_6,0.67
69,motive_7,0.3309999999999999
69,motive_8,0.021999999999999742
70,motive_1,0.5520000000000002
70,motive_2,-1.0
70,motive_3,-0.7020000000000002
70,motive_4,1.0
70,motive_5,-1.0
70,motive_6,0.33999999999999997
70,motive_7,0.03199999999999989
70,motive_8,0.1759999999999997
71,motive_1,0.42700000000000016
71,motive_2,-1.0
71,motive_3,-0.6730000000000003
71,motive_4,0.547
71,motive_5,0.0
71,motive_6,-0.275
71,motive_7,-0.3690000000000001
71,motive_8,0.01899999999999971
72,motive_1,0.30200000000000016
72,motive_2,-1.0
72,motive_3,-0.6440000000000003
72,motive_4,0.09400000000000003
72,motive_5,1.0
72,motive_6,-0.89
72,motive_7,-0.77
72,motive_8,-0.1380000000000003
73,motive_1,0.2520000000000001
73,motive_2,-1.0
73,motive_3,-0.8780000000000003
73,motive_4,-0.236
73,motive_5,0.35600000000000004
73,motive_6,0.10999999999999999
73,motive_7,-0.9550000000000001
73,motive_8,-0.1800000000000003
74,motive_1,0.2020000000000001
74,motive_2,-1.0
74,motive_3,-1.0
74,motive_4,-0.5660000000000001
74,motive_5,-0.2879999999999999
74,motive_6,1.0
74,motive_7,-1.0
74,motive_8,-0.2220000000000003
75,motive_1,0.04100000000000009
75,motive_2,0.0
75,motive_3,-1.0
75,motive_4,-0.8720000000000001
75,motive_5,-0.6699999999999999
75,motive_6,0.555
75,motive_7,-1.0
75,motive_8,-0.4380000000000003
76,motive_1,-0.11999999999999991
76,motive_2,1.0
76,motive_3,-1.0
76,motive_4,-1.0
76,motive_5,-1.0
76,motive_6,0.11000000000000004
76,motive_7,-1.0
76,motive_8,-0.6540000000000002
77,motive_1,-0.12199999999999991
77,motive_2,0.836
77,motive_3,-1.0
77,motive_4,0.0
77,motive_5,-1.0
77,motive_6,-0.21999999999999997
77,motive_7,-1.0
77,motive_8,-0.5000000000000002
78,motive_1,-0.12399999999999992
78,motive_2,0.6719999999999999
78,motive_3,-1.0
78,motive_4,1.0
78,motive_5,-1.0
78,motive_6,-0.55
78,motive_7,-1.0
78,motive_8,-0.34600000000000025
79,motive_1,0.8760000000000001
79,motive_2,0.482
79,motive_3,-1.0
79,motive_4,0.8270000000000001
79,motive_5,-1.0
79,motive_6,-0.771
79,motive_7,-1.0
79,motive_8,-0.48200000000000026
80,motive_1,1.0
80,motive_2,0.292
80,motive_3,-1.0
80,motive_4,0.654
80,motive_5,-1.0
80,motive_6,-0.992
80,motive_7,-1.0
80,motive_8,-0.6180000000000003
81,motive_1,0.875
81,motive_2,0.08099999999999996
81,motive_3,-0.9710000000000001
81,motive_4,0.201
81,motive_5,0.0
81,motive_6,-1.0
81,motive_7,-1.0
81,motive_8,-0.7750000000000004
82,motive_1,0.75
82,motive_2,-0.13000000000000006
82,motive_3,-0.9420000000000002
82,motive_4,-0.252
82,motive_5,1.0
82,motive_6,-1.0
82,motive_7,-1.0
82,motive_8,-0.9320000000000004
83,motive_1,0.842
83,motive_2,-0.6080000000000001
83,motive_3,-1.0
83,motive_4,-0.622
83,motive_5,0.49899999999999994
83,motive_6,-1.0
83,motive_7,0.0
83,motive_8,-1.0
84,motive_1,0.934
84,motive_2,-1.0
84,motive_3,-1.0
84,motive_4,-0.992
84,motive_5,-0.0020000000000000573
84,motive_6,-1.0
84,motive_7,1.0
84,motive_8,-1.0
85,motive_1,0.8840000000000001
85,motive_2,-1.0
85,motive_3,-1.0
85,motive_4,-1.0
85,motive_5,-0.646
85,motive_6,0.0
85,motive_7,0.815
85,motive_8,-1.0
86,motive_1,0.8340000000000002
86,motive_2,-1.0
86,motive_3,-1.0
86,motive_4,-1.0
86,motive_5,-1.0
86,motive_6,1.0
86,motive_7,0.6299999999999999
86,motive_8,-1.0
87,motive_1,0.7090000000000002
87,motive_2,-1.0
87,motive_3,-0.9710000000000001
87,motive_4,-1.0
87,motive_5,0.0
87,motive_6,0.385
87,motive_7,0.22899999999999987
87,motive_8,-1.0
88,motive_1,0.5840000000000002
88,motive_2,-1.0
88,motive_3,-0.9420000000000002
88,motive_4,-1.0
88,motive_5,1.0
88,motive_6,-0.22999999999999998
88,motive_7,-0.17200000000000015
88,motive_8,-1.0
89,motive_1,0.4770000000000002
89,motive_2,-1.0
89,motive_3,-1.0
89,motive_4,-0.9880000000000001
89,motive_5,0.6719999999999999
89,motive_6,-0.41400000000000003
89,motive_7,-0.3900000000000001
89,motive_8,0.0
90,motive_1,0.3700000000000002
90,motive_2,-1.0
90,motive_3,-1.0
90,motive_4,-0.9760000000000001
90,motive_5,0.3439999999999999
90,motive_6,-0.5980000000000001
90,motive_7,-0.6080000000000001
90,motive_8,1.0
91,motive_1,0.23300000000000023
91,motive_2,-1.0
91,motive_3,0.0
91,motive_4,-1.0
91,motive_5,0.27299999999999996
91,motive_6,-0.9030000000000001
91,motive_7,-0.7690000000000001
91,motive_8,0.762
92,motive_1,0.09600000000000022
92,motive_2,-1.0
92,motive_3,1.0
92,motive_4,-1.0
92,motive_5,0.202
92,motive_6,-1.0
92,motive_7,-0.9300000000000002
92,motive_8,0.524
93,motive_1,0.18800000000000025
93,motive_2,-1.0
93,motive_3,0.839
93,motive_4,-1.0
93,motive_5,-0.299
93,motive_6,-1.0
93,motive_7,0.06999999999999984
93,motive_8,0.377
94,motive_1,0.28000000000000025
94,motive_2,-1.0
94,motive_3,0.6779999999999999
94,motive_4,-1.0
94,motive_5,-0.8
94,motive_6,-1.0
94,motive_7,1.0
94,motive_8,0.22999999999999998
95,motive_1,0.11900000000000024
95,motive_2,0.0
95,motive_3,0.4629999999999999
95,motive_4,-1.0
95,motive_5,-1.0
95,motive_6,-1.0
95,motive_7,0.451
95,motive_8,0.013999999999999985
96,motive_1,-0.04199999999999976
96,motive_2,1.0
96,motive_3,0.2479999999999999
96,motive_4,-1.0
96,motive_5,-1.0
96,motive_6,-1.0
96,motive_7,-0.09799999999999998
96,motive_8,-0.202
97,motive_1,-0.04399999999999976
97,motive_2,0.836
97,motive_3,-0.20800000000000013
97,motive_4,0.0
97,motive_5,-1.0
97,motive_6,-1.0
97,motive_7,-0.397
97,motive_8,-0.04800000000000004
98,motive_1,-0.04599999999999976
98,motive_2,0.6719999999999999
98,motive_3,-0.6640000000000001
98,motive_4,1.0
98,motive_5,-1.0
98,motive_6,-1.0
98,motive_7,-0.696
98,motive_8,0.10599999999999993
99,motive_1,0.046000000000000235
99,motive_2,0.19399999999999995
99,motive_3,-0.8250000000000002
99,motive_4,0.63
99,motive_5,-1.0
99,motive_6,-1.0
99,motive_7,0.30400000000000005
99,motive_8,-0.04100000000000008
