step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,-0.28099999999999997,0.8549999999999999,0.5680000000000001,0.595,0.29000000000000004,-0.115,-0.09900000000000003,-0.16700000000000004
1,-0.481,0.8959999999999998,1.0,0.778,0.29000000000000004,-0.356,-0.49900000000000005,-0.55
2,-0.681,0.5129999999999998,0.6000000000000001,0.537,0.29000000000000004,-0.173,0.5009999999999999,-0.5090000000000001
3,-0.881,0.12999999999999978,0.20000000000000007,0.29600000000000004,0.29000000000000004,0.010000000000000009,1.0,-0.46800000000000014
4,-0.869,-0.04100000000000023,-0.11199999999999995,-0.032999999999999974,0.07800000000000004,-0.01899999999999999,1.0,0.5319999999999998
5,-0.857,-0.21200000000000024,-0.42399999999999993,-0.362,-0.13399999999999995,-0.04799999999999999,1.0,1.0
6,0.14300000000000002,-0.17100000000000026,-0.524,-0.603,-0.43399999999999994,-0.289,0.9000000000000001,1.0
7,1.0,-0.13000000000000028,-0.6240000000000001,-0.844,-0.7339999999999999,-0.53,0.8000000000000003,1.0
8,0.5,-0.5130000000000003,-0.7240000000000002,-0.661,0.2660000000000001,-0.34700000000000003,0.7000000000000002,0.617
9,0.0,-0.8960000000000004,-0.8240000000000003,-0.47800000000000004,1.0,-0.16400000000000003,0.6000000000000001,0.23399999999999999
10,-0.412,-1.0,-1.0,-0.507,1.0,0.836,0.7120000000000002,0.06299999999999994
11,-0.8240000000000001,-1.0,-1.0,-0.536,1.0,1.0,0.8240000000000003,-0.10800000000000007
12,-1.0,-1.0,-0.8879999999999999,0.46399999999999997,1.0,0.9710000000000001,0.5120000000000002,-0.5790000000000001
13,-1.0,-1.0,-0.7759999999999998,1.0,1.0,0.9420000000000002,0.20000000000000023,-1.0
14,-0.988,-1.0,-1.0,0.671,0.788,0.9130000000000003,0.3120000000000002,0.0
15,-0.976,-1.0,-1.0,0.342,0.5760000000000001,0.8840000000000003,0.4240000000000002,1.0
16,0.02400000000000002,-0.959,-1.0,0.10100000000000003,0.276,0.6430000000000003,0.32400000000000023,1.0
17,1.0,-0.918,-1.0,-0.13999999999999996,-0.023999999999999994,0.40200000000000036,0.22400000000000025,1.0
18,0.8,-0.8770000000000001,0.0,0.04300000000000004,-0.023999999999999994,0.16100000000000037,-0.17599999999999977,0.617
19,0.6000000000000001,-0.8360000000000002,1.0,0.22600000000000003,-0.023999999999999994,-0.07999999999999964,-0.5759999999999998,0.23399999999999999
20,0.4000000000000001,-1.0,0.6000000000000001,-0.014999999999999972,-0.023999999999999994,0.10300000000000037,0.42400000000000015,0.275
21,0.20000000000000012,-1.0,0.20000000000000007,-0.256,-0.023999999999999994,0.28600000000000037,1.0,0.31599999999999995
22,0.21200000000000013,0.0,0.312,-0.28500000000000003,-0.23600000000000002,-0.04299999999999965,0.688,0.1449999999999999
23,0.22400000000000014,1.0,0.424,-0.31400000000000006,-0.44800000000000006,-0.37199999999999966,0.37599999999999995,-0.026000000000000106
24,0.23600000000000015,0.8290000000000001,0.11199999999999999,-0.643,-0.66,-0.4009999999999997,0.48799999999999993,0.9739999999999999
25,0.24800000000000016,0.658,-0.2,-0.972,-0.872,-0.4299999999999997,0.5999999999999999,1.0
26,-0.25199999999999984,0.275,-0.30000000000000004,-0.7889999999999999,0.128,-0.24699999999999972,0.49999999999999983,0.617
