step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.421,0.203,-0.011,-0.21,0.0,0.147,0.398,0.77
1,0.542,0.176,-0.182,-0.437,-0.161,0.134,0.529,1.0
2,0.322,0.008,-0.212,-0.323,0.839,0.262,0.519,0.846
3,0.102,-0.16,-0.242,-0.209,1.0,0.39,0.509,0.692
4,0.223,0.84,-0.131,-0.236,0.839,0.177,0.358,0.679
5,0.344,1.0,-0.02,-0.263,0.678,-0.036,0.207,0.666
6,0.183,0.973,0.091,0.737,0.799,-0.049,0.056,0.453
7,0.022,0.946,0.202,1.0,0.92,-0.062,-0.095,0.24
8,-0.139,0.719,0.031,0.973,1.0,0.938,0.036,0.227
9,-0.3,0.492,-0.14,0.946,1.0,1.0,0.167,0.214
10,0.7,0.606,-0.17,0.778,0.78,0.846,0.157,0.342
11,1.0,0.72,-0.2,0.61,0.56,0.692,0.147,0.47
12,0.98,0.834,0.8,0.724,0.54,0.538,-0.063,0.316
13,0.96,0.948,1.0,0.838,0.52,0.384,-0.273,0.162
14,0.94,0.78,0.77,0.67,0.5,0.512,0.727,0.29
15,0.92,0.612,0.54,0.502,0.48,0.64,1.0,0.418
16,0.9,0.585,0.51,0.475,0.46,0.627,0.99,0.405
17,0.88,0.558,0.48,0.448,0.44,0.614,0.98,0.392
18,0.86,0.531,0.45,0.421,0.42,0.601,0.97,0.379
19,0.84,0.504,0.42,0.394,0.4,0.588,0.96,0.366
20,0.82,0.477,0.39,0.367,0.38,0.575,0.95,0.353
21,0.8,0.45,0.36,0.34,0.36,0.562,0.94,0.34
22,0.78,0.423,0.33,0.313,0.34,0.549,0.93,0.327
23,0.76,0.396,0.3,0.286,0.32,0.536,0.92,0.314
24,0.74,0.369,0.27,0.259,0.3,0.523,0.91,0.301
25,0.72,0.342,0.24,0.232,0.28,0.51,0.9,0.288
26,0.7,0.315,0.21,0.205,0.26,0.497,0.89,0.275
27,0.68,0.288,0.18,0.178,0.24,0.484,0.88,0.262
28,0.66,0.261,0.15,0.151,0.22,0.471,0.87,0.249
29,0.64,0.234,0.12,0.124,0.2,0.458,0.86,0.236
30,0.62,0.207,0.09,0.097,0.18,0.445,0.85,0.223
31,0.6,0.18,0.06,0.07,0.16,0.432,0.84,0.21
32,0.58,0.153,0.03,0.043,0.14,0.419,0.83,0.197
33,0.56,0.126,0.0,0.016,0.12,0.406,0.82,0.184
34,0.54,0.099,-0.03,-0.011,0.1,0.393,0.81,0.171
35,0.379,0.072,0.081,0.989,0.221,0.38,0.659,-0.042
36,0.218,0.045,0.192,1.0,0.342,0.367,0.508,-0.255
37,0.339,0.018,0.021,0.773,0.181,0.354,0.639,0.745
38,0.46,-0.009,-0.15,0.546,0.02,0.341,0.77,1.0
39,0.44,0.105,0.85,0.66,0.0,0.187,0.56,0.846
40,0.42,0.219,1.0,0.774,-0.02,0.033,0.35,0.692
41,0.2,0.051,0.97,0.888,0.98,0.161,0.34,0.538
42,-0.02,-0.117,0.94,1.0,1.0,0.289,0.33,0.384
43,0.101,0.883,1.0,0.973,0.839,0.076,0.179,0.371
44,0.222,1.0,1.0,0.946,0.678,-0.137,0.028,0.358
