step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.239,0.17,0.408,0.064,-0.059,0.528,0.685,-0.033
1,0.129,0.112,0.488,0.006,-0.169,0.484,1.0,-0.077
2,0.219,0.054,0.368,-0.052,0.831,0.44,0.9,-0.121
3,0.309,-0.004,0.248,-0.11,1.0,0.396,0.8,-0.165
4,0.258,-0.121,0.187,-0.027,0.949,0.293,0.759,0.835
5,0.207,-0.238,0.126,0.056,0.898,0.19,0.718,1.0
6,0.156,0.762,0.065,-0.061,0.847,0.287,0.677,0.897
7,0.105,1.0,0.004,-0.178,0.796,0.384,0.636,0.794
8,0.054,0.883,-0.057,0.822,0.745,0.281,0.595,0.891
9,0.003,0.766,-0.118,1.0,0.694,0.178,0.554,0.988
10,-0.107,0.708,0.882,0.942,0.584,0.134,0.654,0.944
11,-0.217,0.65,1.0,0.884,0.474,0.09,0.754,0.9
12,0.783,0.592,0.88,0.826,0.564,0.046,0.654,0.856
13,1.0,0.534,0.76,0.768,0.654,0.002,0.554,0.812
14,0.99,0.517,0.74,0.751,0.644,-0.001,0.554,0.809
15,0.939,0.6,0.679,0.634,0.593,0.999,0.513,0.706
16,0.888,0.683,0.618,0.517,0.542,1.0,0.472,0.603
17,0.878,0.666,0.598,0.5,0.532,0.997,0.472,0.6
18,0.868,0.649,0.578,0.483,0.522,0.994,0.472,0.597
19,0.858,0.632,0.558,0.466,0.512,0.991,0.472,0.594
20,0.848,0.615,0.538,0.449,0.502,0.988,0.472,0.591
21,0.838,0.598,0.518,0.432,0.492,0.985,0.472,0.588
22,0.828,0.581,0.498,0.415,0.482,0.982,0.472,0.585
23,0.818,0.564,0.478,0.398,0.472,0.979,0.472,0.582
24,0.808,0.547,0.458,0.381,0.462,0.976,0.472,0.579
25,0.798,0.53,0.438,0.364,0.452,0.973,0.472,0.576
26,0.788,0.513,0.418,0.347,0.442,0.97,0.472,0.573
27,0.778,0.496,0.398,0.33,0.432,0.967,0.472,0.57
28,0.768,0.479,0.378,0.313,0.422,0.964,0.472,0.567
29,0.758,0.462,0.358,0.296,0.412,0.961,0.472,0.564
30,0.748,0.445,0.338,0.279,0.402,0.958,0.472,0.561
31,0.738,0.428,0.318,0.262,0.392,0.955,0.472,0.558
32,0.728,0.411,0.298,0.245,0.382,0.952,0.472,0.555
33,0.718,0.394,0.278,0.228,0.372,0.949,0.472,0.552
34,0.708,0.377,0.258,0.211,0.362,0.946,0.472,0.549
35,0.698,0.36,0.238,0.194,0.352,0.943,0.472,0.546
36,0.688,0.343,0.218,0.177,0.342,0.94,0.472,0.543
37,0.678,0.326,0.198,0.16,0.332,0.937,0.472,0.54
38,0.668,0.309,0.178,0.143,0.322,0.934,0.472,0.537
39,0.658,0.292,0.158,0.126,0.312,0.931,0.472,0.534
40,0.648,0.275,0.138,0.109,0.302,0.928,0.472,0.531
41,0.638,0.258,0.118,0.092,0.292,0.925,0.472,0.528
42,0.628,0.241,0.098,0.075,0.282,0.922,0.472,0.525
43,0.618,0.224,0.078,0.058,0.272,0.919,0.472,0.522
44,0.608,0.207,0.058,0.041,0.262,0.916,0.472,0.519
45,0.598,0.19,0.038,0.024,0.252,0.913,0.472,0.516
46,0.588,0.173,0.018,0.007,0.242,0.91,0.472,0.513
47,0.578,0.156,-0.002,-0.01,0.232,0.907,0.472,0.51
48,0.527,0.039,-0.063,0.99,0.181,0.804,0.431,0.607
49,0.476,-0.078,-0.124,1.0,0.13,0.701,0.39,0.704
50,0.366,-0.136,0.876,0.942,0.02,0.657,0.49,0.66
51,0.256,-0.194,1.0,0.884,-0.09,0.613,0.59,0.616
52,0.205,0.806,0.939,0.767,-0.141,0.71,0.549,0.513
53,0.154,1.0,0.878,0.65,-0.192,0.807,0.508,0.41
54,0.244,0.942,0.758,0.592,0.808,0.763,0.408,0.366
55,0.334,0.884,0.638,0.534,1.0,0.719,0.308,0.322
56,0.324,0.867,0.618,0.517,0.99,0.716,0.308,0.319
57,0.314,0.85,0.598,0.5,0.98,0.713,0.308,0.316
58,0.304,0.833,0.578,0.483,0.97,0.71,0.308,0.313
59,0.294,0.816,0.558,0.466,0.96,0.707,0.308,0.31
60,0.284,0.799,0.538,0.449,0.95,0.704,0.308,0.307
61,0.274,0.782,0.518,0.432,0.94,0.701,0.308,0.304
62,0.264,0.765,0.498,0.415,0.93,0.698,0.308,0.301
63,0.254,0.748,0.478,0.398,0.92,0.695,0.308,0.298
64,0.244,0.731,0.458,0.381,0.91,0.692,0.308,0.295
65,0.234,0.714,0.438,0.364,0.9,0.689,0.308,0.292
66,0.224,0.697,0.418,0.347,0.89,0.686,0.308,0.289
67,0.214,0.68,0.398,0.33,0.88,0.683,0.308,0.286
68,0.204,0.663,0.378,0.313,0.87,0.68,0.308,0.283
69,0.194,0.646,0.358,0.296,0.86,0.677,0.308,0.28
70,0.184,0.629,0.338,0.279,0.85,0.674,0.308,0.277
71,0.174,0.612,0.318,0.262,0.84,0.671,0.308,0.274
72,0.164,0.595,0.298,0.245,0.83,0.668,0.308,0.271
73,0.154,0.578,0.278,0.228,0.82,0.665,0.308,0.268
74,0.144,0.561,0.258,0.211,0.81,0.662,0.308,0.265
75,0.134,0.544,0.238,0.194,0.8,0.659,0.308,0.262
76,0.124,0.527,0.218,0.177,0.79,0.656,0.308,0.259
77,0.114,0.51,0.198,0.16,0.78,0.653,0.308,0.256
78,0.104,0.493,0.178,0.143,0.77,0.65,0.308,0.253
79,0.094,0.476,0.158,0.126,0.76,0.647,0.308,0.25
80,0.084,0.459,0.138,0.109,0.75,0.644,0.308,0.247
81,0.074,0.442,0.118,0.092,0.74,0.641,0.308,0.244
82,0.064,0.425,0.098,0.075,0.73,0.638,0.308,0.241
83,0.054,0.408,0.078,0.058,0.72,0.635,0.308,0.238
84,0.044,0.391,0.058,0.041,0.71,0.632,0.308,0.235
85,0.034,0.374,0.038,0.024,0.7,0.629,0.308,0.232
86,0.024,0.357,0.018,0.007,0.69,0.626,0.308,0.229
87,0.014,0.34,-0.002,-0.01,0.68,0.623,0.308,0.226
88,-0.037,0.223,-0.063,0.99,0.629,0.52,0.267,0.323
89,-0.088,0.106,-0.124,1.0,0.578,0.417,0.226,0.42
90,-0.198,0.048,0.876,0.942,0.468,0.373,0.326,0.376
91,-0.308,-0.01,1.0,0.884,0.358,0.329,0.426,0.332
92,-0.359,0.99,0.939,0.767,0.307,0.426,0.385,0.229
93,-0.41,1.0,0.878,0.65,0.256,0.523,0.344,0.126
94,0.59,0.942,0.758,0.592,0.346,0.479,0.244,0.082
95,1.0,0.884,0.638,0.534,0.436,0.435,0.144,0.038
96,0.99,0.867,0.618,0.517,0.426,0.432,0.144,0.035
97,0.98,0.85,0.598,0.5,0.416,0.429,0.144,0.032
98,0.97,0.833,0.578,0.483,0.406,0.426,0.144,0.029
99,0.96,0.816,0.558,0.466,0.396,0.423,0.144,0.026
100,0.95,0.799,0.538,0.449,0.386,0.42,0.144,0.023
101,0.94,0.782,0.518,0.432,0.376,0.417,0.144,0.02
102,0.93,0.765,0.498,0.415,0.366,0.414,0.144,0.017
103,0.92,0.748,0.478,0.398,0.356,0.411,0.144,0.014
104,0.91,0.731,0.458,0.381,0.346,0.408,0.144,0.011
105,0.9,0.714,0.438,0.364,0.336,0.405,0.144,0.008
106,0.89,0.697,0.418,0.347,0.326,0.402,0.144,0.005
107,0.88,0.68,0.398,0.33,0.316,0.399,0.144,0.002
108,0.87,0.663,0.378,0.313,0.306,0.396,0.144,-0.001
109,0.819,0.546,0.317,0.396,0.255,0.293,0.103,0.999
110,0.768,0.429,0.256,0.479,0.204,0.19,0.062,1.0
111,0.758,0.412,0.236,0.462,0.194,0.187,0.062,0.997
112,0.748,0.395,0.216,0.445,0.184,0.184,0.062,0.994
113,0.738,0.378,0.196,0.428,0.174,0.181,0.062,0.991
114,0.728,0.361,0.176,0.411,0.164,0.178,0.062,0.988
115,0.718,0.344,0.156,0.394,0.154,0.175,0.062,0.985
116,0.708,0.327,0.136,0.377,0.144,0.172,0.062,0.982
117,0.698,0.31,0.116,0.36,0.134,0.169,0.062,0.979
118,0.688,0.293,0.096,0.343,0.124,0.166,0.062,0.976
119,0.678,0.276,0.076,0.326,0.114,0.163,0.062,0.973
120,0.668,0.259,0.056,0.309,0.104,0.16,0.062,0.97
121,0.658,0.242,0.036,0.292,0.094,0.157,0.062,0.967
122,0.648,0.225,0.016,0.275,0.084,0.154,0.062,0.964
123,0.638,0.208,-0.004,0.258,0.074,0.151,0.062,0.961
124,0.528,0.15,0.996,0.2,-0.036,0.107,0.162,0.917
125,0.418,0.092,1.0,0.142,-0.146,0.063,0.262,0.873
126,0.508,0.034,0.88,0.084,0.854,0.019,0.162,0.829
127,0.598,-0.024,0.76,0.026,1.0,-0.025,0.062,0.785
128,0.547,0.976,0.699,-0.091,0.949,0.072,0.021,0.682
129,0.496,1.0,0.638,-0.208,0.898,0.169,-0.02,0.579
130,0.386,0.942,0.718,-0.266,0.788,0.125,0.98,0.535
131,0.276,0.884,0.798,-0.324,0.678,0.081,1.0,0.491
132,0.225,0.767,0.737,0.676,0.627,-0.022,0.959,0.588
133,0.174,0.65,0.676,1.0,0.576,-0.125,0.918,0.685
134,0.123,0.733,0.615,0.883,0.525,0.875,0.877,0.582
135,0.072,0.816,0.554,0.766,0.474,1.0,0.836,0.479
136,0.062,0.799,0.534,0.749,0.464,0.997,0.836,0.476
137,0.052,0.782,0.514,0.732,0.454,0.994,0.836,0.473
138,0.042,0.765,0.494,0.715,0.444,0.991,0.836,0.47
139,0.032,0.748,0.474,0.698,0.434,0.988,0.836,0.467
140,0.022,0.731,0.454,0.681,0.424,0.985,0.836,0.464
141,0.012,0.714,0.434,0.664,0.414,0.982,0.836,0.461
142,0.002,0.697,0.414,0.647,0.404,0.979,0.836,0.458
143,-0.008,0.68,0.394,0.63,0.394,0.976,0.836,0.455
144,0.992,0.622,0.274,0.572,0.484,0.932,0.736,0.411
145,1.0,0.564,0.154,0.514,0.574,0.888,0.636,0.367
146,0.99,0.547,0.134,0.497,0.564,0.885,0.636,0.364
147,0.98,0.53,0.114,0.48,0.554,0.882,0.636,0.361
148,0.97,0.513,0.094,0.463,0.544,0.879,0.636,0.358
149,0.96,0.496,0.074,0.446,0.534,0.876,0.636,0.355
150,0.95,0.479,0.054,0.429,0.524,0.873,0.636,0.352
151,0.94,0.462,0.034,0.412,0.514,0.87,0.636,0.349
152,0.93,0.445,0.014,0.395,0.504,0.867,0.636,0.346
153,0.92,0.428,-0.006,0.378,0.494,0.864,0.636,0.343
154,0.81,0.37,0.994,0.32,0.384,0.82,0.736,0.299
155,0.7,0.312,1.0,0.262,0.274,0.776,0.836,0.255
156,0.69,0.295,0.98,0.245,0.264,0.773,0.836,0.252
157,0.68,0.278,0.96,0.228,0.254,0.77,0.836,0.249
158,0.67,0.261,0.94,0.211,0.244,0.767,0.836,0.246
159,0.66,0.244,0.92,0.194,0.234,0.764,0.836,0.243
160,0.65,0.227,0.9,0.177,0.224,0.761,0.836,0.24
161,0.64,0.21,0.88,0.16,0.214,0.758,0.836,0.237
162,0.63,0.193,0.86,0.143,0.204,0.755,0.836,0.234
163,0.62,0.176,0.84,0.126,0.194,0.752,0.836,0.231
164,0.61,0.159,0.82,0.109,0.184,0.749,0.836,0.228
165,0.6,0.142,0.8,0.092,0.174,0.746,0.836,0.225
166,0.59,0.125,0.78,0.075,0.164,0.743,0.836,0.222
167,0.58,0.108,0.76,0.058,0.154,0.74,0.836,0.219
168,0.57,0.091,0.74,0.041,0.144,0.737,0.836,0.216
169,0.56,0.074,0.72,0.024,0.134,0.734,0.836,0.213
170,0.55,0.057,0.7,0.007,0.124,0.731,0.836,0.21
171,0.54,0.04,0.68,-0.01,0.114,0.728,0.836,0.207
172,0.489,-0.077,0.619,0.99,0.063,0.625,0.795,0.304
173,0.438,-0.194,0.558,1.0,0.012,0.522,0.754,0.401
174,0.387,0.806,0.497,0.883,-0.039,0.619,0.713,0.298
175,0.336,1.0,0.436,0.766,-0.09,0.716,0.672,0.195
176,0.426,0.942,0.316,0.708,0.91,0.672,0.572,0.151
177,0.516,0.884,0.196,0.65,1.0,0.628,0.472,0.107
178,0.506,0.867,0.176,0.633,0.99,0.625,0.472,0.104
179,0.496,0.85,0.156,0.616,0.98,0.622,0.472,0.101
180,0.486,0.833,0.136,0.599,0.97,0.619,0.472,0.098
181,0.476,0.816,0.116,0.582,0.96,0.616,0.472,0.095
182,0.466,0.799,0.096,0.565,0.95,0.613,0.472,0.092
183,0.456,0.782,0.076,0.548,0.94,0.61,0.472,0.089
184,0.446,0.765,0.056,0.531,0.93,0.607,0.472,0.086
185,0.436,0.748,0.036,0.514,0.92,0.604,0.472,0.083
186,0.426,0.731,0.016,0.497,0.91,0.601,0.472,0.08
187,0.416,0.714,-0.004,0.48,0.9,0.598,0.472,0.077
188,0.306,0.656,0.996,0.422,0.79,0.554,0.572,0.033
189,0.196,0.598,1.0,0.364,0.68,0.51,0.672,-0.011
190,0.145,0.481,0.939,0.447,0.629,0.407,0.631,0.989
191,0.094,0.364,0.878,0.53,0.578,0.304,0.59,1.0
