input_mean_congruence,input_mean_conflict,input_mean_initial_satisfaction,input_network_top_dyads,input_network_density,input_network_positive_ratio,output_mean_satisfaction_over_time,output_final_mean_satisfaction,output_behavior_rhythm_mean_duration,output_behavior_rhythm_std_duration,output_behavior_rhythm_median_duration,output_behavior_rhythm_switch_count,output_behavior_frequencies_motive_1,output_behavior_frequencies_motive_2,output_behavior_frequencies_motive_3,output_behavior_frequencies_motive_4,output_behavior_frequencies_motive_5,output_behavior_frequencies_motive_6,output_behavior_frequencies_motive_7,output_behavior_frequencies_motive_8,output_dominant_behaviors_motive_1,output_dominant_behaviors_motive_2,output_dominant_behaviors_motive_3,output_dominant_behaviors_motive_4,output_dominant_behaviors_motive_5,output_dominant_behaviors_motive_6,output_dominant_behaviors_motive_7,output_dominant_behaviors_motive_8,output_behavior_reappearance_times_motive_1,output_behavior_reappearance_times_motive_2_mean,output_behavior_reappearance_times_motive_2_std,output_behavior_reappearance_times_motive_2_min,output_behavior_reappearance_times_motive_2_max,output_behavior_reappearance_times_motive_3_mean,output_behavior_reappearance_times_motive_3_std,output_behavior_reappearance_times_motive_3_min,output_behavior_reappearance_times_motive_3_max,output_behavior_reappearance_times_motive_4,output_behavior_reappearance_times_motive_5_mean,output_behavior_reappearance_times_motive_5_std,output_behavior_reappearance_times_motive_5_min,output_behavior_reappearance_times_motive_5_max,output_behavior_reappearance_times_motive_6_mean,output_behavior_reappearance_times_motive_6_std,output_behavior_reappearance_times_motive_6_min,output_behavior_reappearance_times_motive_6_max,output_behavior_reappearance_times_motive_7_mean,output_behavior_reappearance_times_motive_7_std,output_behavior_reappearance_times_motive_7_min,output_behavior_reappearance_times_motive_7_max,output_behavior_reappearance_times_motive_8_mean,output_behavior_reappearance_times_motive_8_std,output_behavior_reappearance_times_motive_8_min,output_behavior_reappearance_times_motive_8_max,output_satisfaction_durations_satisfied_mean,output_satisfaction_durations_satisfied_total_time,output_satisfaction_durations_satisfied_num_periods,output_satisfaction_durations_unsatisfied_mean,output_satisfaction_durations_unsatisfied_total_time,output_satisfaction_durations_unsatisfied_num_periods,output_simultaneous_satisfactions_satisfied_mean,output_simultaneous_satisfactions_satisfied_max,output_simultaneous_satisfactions_satisfied_distribution_8,output_simultaneous_satisfactions_satisfied_distribution_7,output_simultaneous_satisfactions_satisfied_distribution_6,output_simultaneous_satisfactions_unsatisfied_mean,output_simultaneous_satisfactions_unsatisfied_max,output_simultaneous_satisfactions_unsatisfied_distribution_0,output_simultaneous_satisfactions_unsatisfied_distribution_1,output_simultaneous_satisfactions_unsatisfied_distribution_2,output_markov_chain_transition_probabilities_motive_2_motive_2,output_markov_chain_transition_probabilities_motive_2_motive_7,output_markov_chain_transition_probabilities_motive_3_motive_3,output_markov_chain_transition_probabilities_motive_3_motive_5,output_markov_chain_transition_probabilities_motive_3_motive_8,output_markov_chain_transition_probabilities_motive_5_motive_3,output_markov_chain_transition_probabilities_motive_5_motive_5,output_markov_chain_transition_probabilities_motive_5_motive_6,output_markov_chain_transition_probabilities_motive_5_motive_8,output_markov_chain_transition_probabilities_motive_6_motive_3,output_markov_chain_transition_probabilities_motive_6_motive_5,output_markov_chain_transition_probabilities_motive_6_motive_6,output_markov_chain_transition_probabilities_motive_6_motive_8,output_markov_chain_transition_probabilities_motive_7_motive_6,output_markov_chain_transition_probabilities_motive_7_motive_7,output_markov_chain_transition_probabilities_motive_8_motive_5,output_markov_chain_transition_probabilities_motive_8_motive_6,output_markov_chain_transition_probabilities_motive_8_motive_7,output_markov_chain_transition_probabilities_motive_8_motive_8,output_markov_chain_transition_matrix
0.2396855520510089,-0.11504244499063847,0.1949721077444495,"[{'dyad': 'motive_1-motive_5', 'interaction': 0.8211867837100224, 'strength': 0.8211867837100224}, {'dyad': 'motive_1-motive_8', 'interaction': 0.672131658646737, 'strength': 0.672131658646737}, {'dyad': 'motive_1-motive_3', 'interaction': 0.5141755399598339, 'strength': 0.5141755399598339}, {'dyad': 'motive_5-motive_7', 'interaction': 0.44780628664417627, 'strength': 0.44780628664417627}, {'dyad': 'motive_1-motive_7', 'interaction': 0.42873591815595014, 'strength': 0.42873591815595014}]",0.39285714285714285,0.8214285714285714,0.6313612961982322,0.8722047096730321,2.0,0.0,2.0,125,0,2,20,0,100,24,4,100,0.0,0.0025,0.025,0.0,0.125,0.03,0.005,0.125,,1.0,0.0,1,1,37.526315789473685,39.79601728426792,1,112,,7.808080808080808,7.962889643101775,1,39,33.0,33.808926014602555,1,75,16.0,21.213203435596427,1,46,7.808080808080808,7.776780731056045,1,30,800.0,800,1,0.0,0,0,7.82125,8,670,117,13,0.17875,2,670,117,13,0.5,0.5,0.5,0.05,0.45,0.010101010101010102,0.5050505050505051,0.09090909090909091,0.3939393939393939,0.375,0.041666666666666664,0.5,0.08333333333333333,0.5,0.5,0.48,0.01,0.01,0.5,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0], [0.0, 0.0, 0.5, 0.0, 0.05, 0.0, 0.0, 0.45], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.010101010101010102, 0.0, 0.5050505050505051, 0.09090909090909091, 0.0, 0.3939393939393939], [0.0, 0.0, 0.375, 0.0, 0.041666666666666664, 0.5, 0.0, 0.08333333333333333], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0], [0.0, 0.0, 0.0, 0.0, 0.48, 0.01, 0.01, 0.5]]"
