step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,-0.128,0.236,0.621,0.917,0.127,0.389,0.114,0.246
1,-0.289,0.209,0.732,1.0,0.248,0.376,-0.037,0.033
2,0.711,0.323,0.702,0.832,0.028,0.222,-0.047,0.161
3,1.0,0.437,0.672,0.664,-0.192,0.068,-0.057,0.289
4,0.78,0.269,0.642,0.778,0.808,0.196,-0.067,0.135
5,0.56,0.101,0.612,0.892,1.0,0.324,-0.077,-0.019
6,0.54,-0.067,0.382,0.724,0.98,0.452,0.923,0.109
7,0.52,-0.235,0.152,0.556,0.96,0.58,1.0,0.237
8,0.641,0.765,0.263,0.529,0.799,0.367,0.849,0.224
9,0.762,1.0,0.374,0.502,0.638,0.154,0.698,0.211
10,0.742,0.973,0.344,0.475,0.618,0.141,0.688,0.198
11,0.722,0.946,0.314,0.448,0.598,0.128,0.678,0.185
12,0.702,0.919,0.284,0.421,0.578,0.115,0.668,0.172
13,0.682,0.892,0.254,0.394,0.558,0.102,0.658,0.159
14,0.662,0.865,0.224,0.367,0.538,0.089,0.648,0.146
15,0.642,0.838,0.194,0.34,0.518,0.076,0.638,0.133
16,0.622,0.811,0.164,0.313,0.498,0.063,0.628,0.12
17,0.602,0.784,0.134,0.286,0.478,0.05,0.618,0.107
18,0.582,0.757,0.104,0.259,0.458,0.037,0.608,0.094
19,0.562,0.73,0.074,0.232,0.438,0.024,0.598,0.081
20,0.542,0.703,0.044,0.205,0.418,0.011,0.588,0.068
21,0.522,0.676,0.014,0.178,0.398,-0.002,0.578,0.055
22,0.361,0.449,-0.157,0.151,0.519,0.998,0.709,0.042
23,0.2,0.222,-0.328,0.124,0.64,1.0,0.84,0.029
24,0.18,0.336,0.672,0.238,0.62,0.846,0.63,-0.125
25,0.16,0.45,1.0,0.352,0.6,0.692,0.42,-0.279
26,0.281,0.423,0.829,0.125,0.439,0.679,0.551,0.721
27,0.402,0.396,0.658,-0.102,0.278,0.666,0.682,1.0
28,0.241,0.369,0.769,0.898,0.399,0.653,0.531,0.787
29,0.08,0.342,0.88,1.0,0.52,0.64,0.38,0.574
30,0.06,0.315,0.85,0.973,0.5,0.627,0.37,0.561
31,0.04,0.288,0.82,0.946,0.48,0.614,0.36,0.548
32,0.02,0.261,0.79,0.919,0.46,0.601,0.35,0.535
33,0.0,0.234,0.76,0.892,0.44,0.588,0.34,0.522
34,-0.02,0.207,0.73,0.865,0.42,0.575,0.33,0.509
35,0.98,0.321,0.7,0.697,0.2,0.421,0.32,0.637
36,1.0,0.435,0.67,0.529,-0.02,0.267,0.31,0.765
37,0.78,0.267,0.64,0.643,0.98,0.395,0.3,0.611
38,0.56,0.099,0.61,0.757,1.0,0.523,0.29,0.457
39,0.54,0.072,0.58,0.73,0.98,0.51,0.28,0.444
40,0.52,0.045,0.55,0.703,0.96,0.497,0.27,0.431
41,0.5,0.018,0.52,0.676,0.94,0.484,0.26,0.418
42,0.48,-0.009,0.49,0.649,0.92,0.471,0.25,0.405
43,0.601,0.991,0.601,0.622,0.759,0.258,0.099,0.392
44,0.722,1.0,0.712,0.595,0.598,0.045,-0.052,0.379
45,0.702,0.832,0.482,0.427,0.578,0.173,0.948,0.507
46,0.682,0.664,0.252,0.259,0.558,0.301,1.0,0.635
47,0.662,0.637,0.222,0.232,0.538,0.288,0.99,0.622
48,0.642,0.61,0.192,0.205,0.518,0.275,0.98,0.609
