seed,n_motives,steps,decay_rate,growth_rate,inter_mean,inter_sd,sat_mean,sat_sd,has_pattern,pattern_length,pattern_occurrences,pattern_structure
168,8,1000,0.15656552405248972,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→C→C→D
169,8,1000,0.13516824565200178,1,0.0,0.1,0.1,0.2,True,21,7,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→D
170,8,1000,0.14502231760535556,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
171,8,1000,0.15414809351020822,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→B
172,8,1000,0.1335410717145804,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→E→E→F
173,8,1000,0.16430064745867703,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→C
174,8,1000,0.12876995528023658,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→G→G→H
175,8,1000,0.13872754071600013,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→A
176,8,1000,0.1439942186442622,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→E→E→F→F→B
177,8,1000,0.15951316228615983,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→E
178,8,1000,0.14169307633029807,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→E→E→F
179,8,1000,0.1775274131198991,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→A→A→F→F→D→D→E→E→B
180,8,1000,0.13030442887644558,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→D
181,8,1000,0.1388220885470414,1,0.0,0.1,0.1,0.2,True,21,16,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
182,8,1000,0.14834720302807677,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→C→C→A→A→D→D→G
183,8,1000,0.15537800549623465,1,0.0,0.1,0.1,0.2,True,21,36,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
184,8,1000,0.1722339767541341,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→D
185,8,1000,0.1442957700554474,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→D
186,8,1000,0.1604465820361475,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E
187,8,1000,0.12000456763470216,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→A
188,8,1000,0.15521059211829963,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→B
189,8,1000,0.12349299134029626,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→G→G→H→H→B→B→A
190,8,1000,0.15499126521547943,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→H→H→F
191,8,1000,0.13693701990323295,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→H→H→A
192,8,1000,0.14670145285289318,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→C→C→B→B→A
193,8,1000,0.14437924321762874,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→C→C→F→F→D→D→G
194,8,1000,0.13037092079858897,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→B→B→C→C→A
195,8,1000,0.15933546830807607,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→D→D→B
196,8,1000,0.1367390461377547,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B
197,8,1000,0.16593852955561703,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→D→D→E
198,8,1000,0.12000237674453777,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→E
199,8,1000,0.1397911868414609,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→C→C→F
200,8,1000,0.15820572811577688,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→C→C→G→G→H→H→B→B→A
201,8,1000,0.16088551808988114,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→A
202,8,1000,0.13082882895897827,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→C
203,8,1000,0.15318183233713092,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E
204,8,1000,0.1645815446676917,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→D
205,8,1000,0.13957065768724017,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→A
206,8,1000,0.13499036846218967,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→E
207,8,1000,0.14865559828211003,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→D→D→C
208,8,1000,0.1350818341949426,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→D→D→A
209,8,1000,0.15558578102301251,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→D
210,8,1000,0.11682334560669878,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→F→F→E
211,8,1000,0.15775073087783942,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
212,8,1000,0.1529717584805353,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→E
213,8,1000,0.13522357406636337,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→B→B→C
214,8,1000,0.12953034181216602,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→B→B→C→C→D
215,8,1000,0.1453810801783419,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→D
216,8,1000,0.15574530758620675,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→B
217,8,1000,0.16471924432647797,1,0.0,0.1,0.1,0.2,True,21,20,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
218,8,1000,0.14994402964946318,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→E
219,8,1000,0.1529135221968047,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→A→A→H
220,8,1000,0.11534997477947304,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
221,8,1000,0.15266191354042885,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→D→D→C
222,8,1000,0.14266692808437748,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→D→D→C
223,8,1000,0.129171454210196,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→D→D→A→A→C
224,8,1000,0.13008969876002827,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→F
225,8,1000,0.1504942187514054,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→E→E→H→H→F
226,8,1000,0.15763628769718482,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→D→D→C
227,8,1000,0.13553846357780674,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→G→G→E→E→C
228,8,1000,0.13333343220680444,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
229,8,1000,0.15589836995697653,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→H→H→C
230,8,1000,0.14009438294639046,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→A→A→D→D→B
231,8,1000,0.13553615755741816,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→H→H→B
232,8,1000,0.13379121607202876,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→A→A→D
233,8,1000,0.1563833628583521,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→B→B→D→D→A
234,8,1000,0.1483837363477956,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→A
235,8,1000,0.13331086184964136,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→D
236,8,1000,0.14594199182208958,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→A→A→C
237,8,1000,0.13772378703621832,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
238,8,1000,0.14808747240026562,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→D→D→A→A→C
239,8,1000,0.17072257109987463,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→F→F→C
240,8,1000,0.13677382315471656,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→F→F→G→G→H→H→C→C→D
241,8,1000,0.13688891153964527,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→A
242,8,1000,0.15526061222816173,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→G→G→A
243,8,1000,0.14163279906872395,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→G→G→H
244,8,1000,0.1431645734948493,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→D→D→C
245,8,1000,0.12963230571115072,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→D→D→C→C→E
246,8,1000,0.17433847073601821,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→E→E→F→F→G
247,8,1000,0.1334701882020396,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→C
248,8,1000,0.16605773669233645,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E
249,8,1000,0.11828880612110639,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→E→E→F
250,8,1000,0.127920828278838,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→G→G→C→C→H→H→A
251,8,1000,0.13182583434513526,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→B
252,8,1000,0.1511401677786936,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→D→D→E
253,8,1000,0.1599964234532019,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→A
254,8,1000,0.149371471353026,1,0.0,0.1,0.1,0.2,True,21,5,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→C→C→D
255,8,1000,0.1440879425028645,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→A→A→D→D→E
256,8,1000,0.14089627509975905,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→B→B→A
257,8,1000,0.1344279314906639,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→C→C→A→A→B
258,8,1000,0.13202988569211335,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→F
259,8,1000,0.13782815789396774,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→A→A→E
260,8,1000,0.14539543299931457,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→D
261,8,1000,0.14187533376096514,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
262,8,1000,0.13869798216242848,1,0.0,0.1,0.1,0.2,True,21,9,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
263,8,1000,0.14579702684022094,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→E→E→D
264,8,1000,0.14743643771778076,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→G→G→H
265,8,1000,0.15377598355893088,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→E→E→C→C→D
266,8,1000,0.16305954461254682,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→C
267,8,1000,0.1432974729573811,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→C
268,8,1000,0.14065872260487594,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B
269,8,1000,0.13147588449351658,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→C
270,8,1000,0.1252825030056735,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→E→E→D
271,8,1000,0.15243086944559156,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→C→C→D→D→E→E→B
272,8,1000,0.13910289432564155,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→C→C→D
273,8,1000,0.13065114209587195,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→D→D→A
274,8,1000,0.1100443827353695,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→A→A→B
275,8,1000,0.16945079787803838,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
276,8,1000,0.14408751508401701,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→C→C→D→D→B
277,8,1000,0.1410474962184321,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→B
278,8,1000,0.16060557924797011,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E
279,8,1000,0.15720667728741314,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→D→D→F
280,8,1000,0.15184199191019704,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→E→E→F
281,8,1000,0.11027009316861307,1,0.0,0.1,0.1,0.2,True,21,11,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→C
282,8,1000,0.13879946414138064,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→B→B→D→D→E
283,8,1000,0.13854401566105864,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→D→D→E
284,8,1000,0.14751694111670374,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→B→B→F
285,8,1000,0.12782916587196344,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→H→H→A→A→C
286,8,1000,0.13738066783779712,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→E
287,8,1000,0.16367708164416558,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→D→D→B→B→C→C→E→E→D
288,8,1000,0.16064309506321545,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→B→B→F→F→C→C→G→G→H
289,8,1000,0.15423406283442853,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→B→B→E→E→F→F→G→G→H→H→A
290,8,1000,0.14703451007144072,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→D→D→E
291,8,1000,0.15162075882023918,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→C→C→D→D→E
292,8,1000,0.12148734856630437,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→E
293,8,1000,0.13453641031586197,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→D→D→H
294,8,1000,0.12513791899895083,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→H→H→C
295,8,1000,0.1180029612815864,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→G→G→H→H→D→D→C
296,8,1000,0.1469548394063509,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→E
297,8,1000,0.15421299817032877,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→H→H→D→D→B
298,8,1000,0.144637867707095,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→B→B→C→C→D
299,8,1000,0.12027901583380332,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→C→C→D
300,8,1000,0.15127299146212786,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
301,8,1000,0.1524657865746177,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→D→D→E
302,8,1000,0.1265447988968931,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→B→B→A→A→F→F→G→G→H→H→C
303,8,1000,0.1437183930387455,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→E
304,8,1000,0.1217539865415533,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→C→C→F
305,8,1000,0.1685681613421119,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→A→A→B
306,8,1000,0.14614287617434615,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→C
307,8,1000,0.1528296017529211,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→A→A→C
308,8,1000,0.13322377476023428,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→C→C→B
309,8,1000,0.1396609891812585,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→C
310,8,1000,0.1521449464864189,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→E→E→C
311,8,1000,0.12744023846120525,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→B→B→A→A→G→G→D→D→C
312,8,1000,0.1402372365492664,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→H→H→B→B→D
313,8,1000,0.12953838861727712,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→F→F→G→G→B→B→H→H→A
314,8,1000,0.13530556664668145,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→A→A→F→F→B→B→C→C→D→D→A
315,8,1000,0.13675666940172101,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→C→C→B→B→A
316,8,1000,0.1517648398018914,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
317,8,1000,0.13545693014005278,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→A→A→E→E→B→B→F→F→G→G→H→H→C
318,8,1000,0.14845209051734184,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→E
319,8,1000,0.13383138013283905,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→C→C→G→G→H→H→B
320,8,1000,0.12779888961211996,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→D
321,8,1000,0.13387833049948422,1,0.0,0.1,0.1,0.2,True,21,6,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→D
322,8,1000,0.13887958330462272,1,0.0,0.1,0.1,0.2,True,21,5,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→C→C→B
323,8,1000,0.15562091345651516,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→D→D→C→C→E
324,8,1000,0.14928809475937305,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→A→A→B→B→F
325,8,1000,0.17232518556378076,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→H→H→D
326,8,1000,0.12826655844736112,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→C→C→D→D→E
327,8,1000,0.12336626132309894,1,0.0,0.1,0.1,0.2,True,21,3,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→D→D→E
328,8,1000,0.15376037340825052,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→A→A→H→H→D
329,8,1000,0.13952982063603483,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→D→D→B
330,8,1000,0.13395683193681554,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→B→B→D→D→A→A→C
331,8,1000,0.13975976881683413,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→H→H→B→B→C→C→D
332,8,1000,0.14050957283302304,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→C→C→D→D→B
333,8,1000,0.1376982851501495,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→G→G→C→C→D→D→F
334,8,1000,0.14580174071185084,1,0.0,0.1,0.1,0.2,True,21,4,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→D→D→C
335,8,1000,0.14380524103896444,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→G→G→A→A→B→B→H→H→C
336,8,1000,0.13436810245343686,1,0.0,0.1,0.1,0.2,True,21,2,A→A→B→B→C→C→D→D→E→E→F→F→A→A→B→B→G→G→H→H→C
