step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.262,-0.058,-0.204,-0.193,0.19,0.072,0.98,0.25
1,0.252,-0.216,-0.524,-0.351,0.18,0.21,1.0,0.388
2,0.242,-0.092,0.476,-0.227,0.17,0.066,0.7,0.244
3,0.232,0.032,1.0,-0.103,0.16,-0.078,0.4,0.1
4,0.081,0.015,1.0,0.897,0.291,-0.081,0.259,-0.103
5,-0.07,-0.002,1.0,1.0,0.422,-0.084,0.118,-0.306
6,0.061,-0.019,0.839,0.783,0.271,-0.087,0.259,0.694
7,0.192,-0.036,0.678,0.566,0.12,-0.09,0.4,1.0
8,0.041,-0.253,0.517,0.549,0.251,0.91,0.541,0.997
9,-0.11,-0.47,0.356,0.532,0.382,1.0,0.682,0.994
10,0.89,-0.346,0.336,0.374,0.672,0.856,0.682,1.0
11,1.0,-0.222,0.316,0.216,0.962,0.712,0.682,1.0
12,1.0,0.778,0.437,0.199,0.811,0.509,0.541,0.997
13,1.0,1.0,0.558,0.182,0.66,0.306,0.4,0.994
14,0.99,0.983,0.538,0.165,0.65,0.303,0.4,0.991
15,0.98,0.966,0.518,0.148,0.64,0.3,0.4,0.988
16,0.97,0.949,0.498,0.131,0.63,0.297,0.4,0.985
17,0.96,0.932,0.478,0.114,0.62,0.294,0.4,0.982
18,0.95,0.915,0.458,0.097,0.61,0.291,0.4,0.979
19,0.94,0.898,0.438,0.08,0.6,0.288,0.4,0.976
20,0.93,0.881,0.418,0.063,0.59,0.285,0.4,0.973
21,0.92,0.864,0.398,0.046,0.58,0.282,0.4,0.97
22,0.91,0.847,0.378,0.029,0.57,0.279,0.4,0.967
23,0.9,0.83,0.358,0.012,0.56,0.276,0.4,0.964
24,0.89,0.813,0.338,-0.005,0.55,0.273,0.4,0.961
25,0.739,0.796,0.459,0.995,0.681,0.27,0.259,0.758
26,0.588,0.779,0.58,1.0,0.812,0.267,0.118,0.555
27,0.578,0.762,0.56,0.983,0.802,0.264,0.118,0.552
28,0.568,0.745,0.54,0.966,0.792,0.261,0.118,0.549
29,0.558,0.728,0.52,0.949,0.782,0.258,0.118,0.546
30,0.548,0.711,0.5,0.932,0.772,0.255,0.118,0.543
31,0.538,0.694,0.48,0.915,0.762,0.252,0.118,0.54
32,0.528,0.677,0.46,0.898,0.752,0.249,0.118,0.537
