input_mean_congruence,input_mean_conflict,input_mean_initial_satisfaction,input_network_top_dyads,input_network_density,input_network_positive_ratio,output_mean_satisfaction_over_time,output_final_mean_satisfaction,output_behavior_rhythm_mean_duration,output_behavior_rhythm_std_duration,output_behavior_rhythm_median_duration,output_behavior_rhythm_switch_count,output_behavior_frequencies_motive_1,output_behavior_frequencies_motive_2,output_behavior_frequencies_motive_3,output_behavior_frequencies_motive_4,output_behavior_frequencies_motive_5,output_behavior_frequencies_motive_6,output_behavior_frequencies_motive_7,output_behavior_frequencies_motive_8,output_dominant_behaviors_motive_1,output_dominant_behaviors_motive_2,output_dominant_behaviors_motive_3,output_dominant_behaviors_motive_4,output_dominant_behaviors_motive_5,output_dominant_behaviors_motive_6,output_dominant_behaviors_motive_7,output_dominant_behaviors_motive_8,output_behavior_reappearance_times_motive_1_mean,output_behavior_reappearance_times_motive_1_std,output_behavior_reappearance_times_motive_1_min,output_behavior_reappearance_times_motive_1_max,output_behavior_reappearance_times_motive_2_mean,output_behavior_reappearance_times_motive_2_std,output_behavior_reappearance_times_motive_2_min,output_behavior_reappearance_times_motive_2_max,output_behavior_reappearance_times_motive_3_mean,output_behavior_reappearance_times_motive_3_std,output_behavior_reappearance_times_motive_3_min,output_behavior_reappearance_times_motive_3_max,output_behavior_reappearance_times_motive_4,output_behavior_reappearance_times_motive_5_mean,output_behavior_reappearance_times_motive_5_std,output_behavior_reappearance_times_motive_5_min,output_behavior_reappearance_times_motive_5_max,output_behavior_reappearance_times_motive_6_mean,output_behavior_reappearance_times_motive_6_std,output_behavior_reappearance_times_motive_6_min,output_behavior_reappearance_times_motive_6_max,output_behavior_reappearance_times_motive_7,output_behavior_reappearance_times_motive_8,output_satisfaction_durations_satisfied_mean,output_satisfaction_durations_satisfied_total_time,output_satisfaction_durations_satisfied_num_periods,output_satisfaction_durations_unsatisfied_mean,output_satisfaction_durations_unsatisfied_total_time,output_satisfaction_durations_unsatisfied_num_periods,output_simultaneous_satisfactions_satisfied_mean,output_simultaneous_satisfactions_satisfied_max,output_simultaneous_satisfactions_satisfied_distribution_8,output_simultaneous_satisfactions_satisfied_distribution_7,output_simultaneous_satisfactions_unsatisfied_mean,output_simultaneous_satisfactions_unsatisfied_max,output_simultaneous_satisfactions_unsatisfied_distribution_0,output_simultaneous_satisfactions_unsatisfied_distribution_1,output_markov_chain_transition_probabilities_motive_1_motive_1,output_markov_chain_transition_probabilities_motive_1_motive_3,output_markov_chain_transition_probabilities_motive_1_motive_6,output_markov_chain_transition_probabilities_motive_2_motive_2,output_markov_chain_transition_probabilities_motive_2_motive_5,output_markov_chain_transition_probabilities_motive_3_motive_1,output_markov_chain_transition_probabilities_motive_3_motive_3,output_markov_chain_transition_probabilities_motive_3_motive_5,output_markov_chain_transition_probabilities_motive_3_motive_6,output_markov_chain_transition_probabilities_motive_5_motive_1,output_markov_chain_transition_probabilities_motive_5_motive_3,output_markov_chain_transition_probabilities_motive_5_motive_5,output_markov_chain_transition_probabilities_motive_6_motive_1,output_markov_chain_transition_probabilities_motive_6_motive_3,output_markov_chain_transition_probabilities_motive_6_motive_6,output_markov_chain_transition_matrix
0.21460005181576358,-0.10537940868799599,0.33181020372721715,"[{'dyad': 'motive_5-motive_8', 'interaction': 0.6909644090262175, 'strength': 0.6909644090262175}, {'dyad': 'motive_1-motive_4', 'interaction': 0.637543808780372, 'strength': 0.637543808780372}, {'dyad': 'motive_4-motive_5', 'interaction': 0.5710375843582493, 'strength': 0.5710375843582493}, {'dyad': 'motive_2-motive_3', 'interaction': 0.5248473527063913, 'strength': 0.5248473527063913}, {'dyad': 'motive_3-motive_4', 'interaction': 0.46077399237024774, 'strength': 0.46077399237024774}]",0.42857142857142855,0.7857142857142857,0.6721055004689618,0.759822310570208,2.0,0.0,2.0,101,74,2,50,0,4,72,0,0,0.12333333333333334,0.0033333333333333335,0.08333333333333333,0.0,0.006666666666666667,0.12,0.0,0.0,7.767123287671233,6.8836127579373985,1,16,1.0,0.0,1,1,11.346938775510203,10.611028187707975,1,24,,7.0,8.48528137423857,1,19,7.929577464788732,7.0297635719704,1,16,,,600.0,600,1,0.0,0,0,7.806666666666667,8,484,116,0.19333333333333333,1,484,116,0.5068493150684932,0.2328767123287671,0.2602739726027397,0.5,0.5,0.14,0.5,0.02,0.34,0.25,0.25,0.5,0.4027777777777778,0.09722222222222222,0.5,"[[0.5068493150684932, 0.0, 0.2328767123287671, 0.0, 0.0, 0.2602739726027397, 0.0, 0.0], [0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0], [0.14, 0.0, 0.5, 0.0, 0.02, 0.34, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.25, 0.0, 0.25, 0.0, 0.5, 0.0, 0.0, 0.0], [0.4027777777777778, 0.0, 0.09722222222222222, 0.0, 0.0, 0.5, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
