step,active_behavior
0,motive_8
1,motive_8
2,motive_4
3,motive_4
4,
5,
6,
7,
8,
9,
10,
11,motive_2
12,motive_2
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,motive_8
23,motive_8
24,
25,
26,
27,
28,
29,
30,
31,motive_4
32,motive_4
33,
34,
35,
36,motive_7
37,motive_7
38,
39,
40,motive_3
41,motive_3
42,
43,
44,
45,
46,
47,motive_1
48,motive_1
49,
50,
51,motive_4
52,motive_4
53,motive_7
54,motive_7
55,motive_3
56,motive_3
57,
58,
59,
60,
61,
62,
63,
64,
65,
66,
67,
68,motive_7
69,motive_7
70,motive_4
71,motive_4
72,
73,motive_3
74,motive_3
75,motive_7
76,motive_7
77,motive_1
78,motive_1
79,motive_3
80,motive_3
81,
82,
83,
84,
85,
86,
87,
88,
89,
90,
91,
92,motive_7
93,motive_7
94,motive_4
95,motive_4
96,
97,motive_3
98,motive_3
99,motive_7
100,motive_7
101,motive_1
102,motive_1
103,motive_3
104,motive_3
105,
106,
107,
108,
109,
110,
111,
112,
113,
114,
115,
116,motive_7
117,motive_7
118,motive_4
119,motive_4
120,
121,motive_3
122,motive_3
123,motive_7
124,motive_7
125,motive_1
126,motive_1
127,motive_3
128,motive_3
129,
130,
131,
132,
133,
134,
135,
136,
137,
138,
139,
140,motive_7
141,motive_7
142,motive_4
143,motive_4
144,
145,motive_3
146,motive_3
147,motive_7
148,motive_7
149,motive_1
150,motive_1
151,motive_3
152,motive_3
153,
154,
155,
156,
157,
158,
159,
160,
161,
162,
163,
164,motive_7
165,motive_7
166,motive_4
167,motive_4
168,
169,motive_3
170,motive_3
171,motive_1
172,motive_1
173,motive_7
174,motive_7
175,motive_3
176,motive_3
177,
178,
179,
180,
181,
182,
183,
184,
185,
186,
187,
188,motive_7
189,motive_7
190,motive_4
191,motive_4
192,
193,motive_3
194,motive_3
195,motive_1
196,motive_1
197,motive_7
198,motive_7
199,motive_3
200,motive_3
201,
202,
203,
204,
205,
206,
207,
208,
209,
210,
211,
212,motive_7
213,motive_7
