step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.031,0.135,0.242,0.862,0.518,-0.092,-0.287,0.071
1,-0.12,0.118,0.363,1.0,0.649,-0.095,-0.428,-0.132
2,-0.271,-0.099,0.202,0.983,0.78,0.905,-0.287,-0.135
3,-0.422,-0.316,0.041,0.966,0.911,1.0,-0.146,-0.138
4,-0.291,0.684,0.162,0.949,0.76,0.797,-0.287,-0.141
5,-0.16,1.0,0.283,0.932,0.609,0.594,-0.428,-0.144
6,-0.17,0.842,0.063,0.774,0.599,0.732,0.572,-0.006
7,-0.18,0.684,-0.157,0.616,0.589,0.87,1.0,0.132
8,-0.19,0.808,0.843,0.74,0.579,0.726,0.8,-0.012
9,-0.2,0.932,1.0,0.864,0.569,0.582,0.6,-0.156
10,-0.069,0.915,0.839,0.647,0.418,0.579,0.741,0.844
11,0.062,0.898,0.678,0.43,0.267,0.576,0.882,1.0
12,0.052,0.881,0.658,0.413,0.257,0.573,0.882,0.997
13,0.042,0.864,0.638,0.396,0.247,0.57,0.882,0.994
14,0.032,0.847,0.618,0.379,0.237,0.567,0.882,0.991
15,0.022,0.83,0.598,0.362,0.227,0.564,0.882,0.988
16,0.012,0.813,0.578,0.345,0.217,0.561,0.882,0.985
17,0.002,0.796,0.558,0.328,0.207,0.558,0.882,0.982
18,-0.008,0.779,0.538,0.311,0.197,0.555,0.882,0.979
19,0.992,0.903,0.518,0.153,-0.013,0.411,0.882,1.0
20,1.0,1.0,0.498,-0.005,-0.223,0.267,0.882,1.0
21,0.79,0.842,0.478,0.119,0.777,0.405,0.882,0.856
22,0.58,0.684,0.458,0.243,1.0,0.543,0.882,0.712
23,0.57,0.667,0.438,0.226,0.99,0.54,0.882,0.709
24,0.56,0.65,0.418,0.209,0.98,0.537,0.882,0.706
25,0.55,0.633,0.398,0.192,0.97,0.534,0.882,0.703
26,0.54,0.616,0.378,0.175,0.96,0.531,0.882,0.7
27,0.53,0.599,0.358,0.158,0.95,0.528,0.882,0.697
28,0.52,0.582,0.338,0.141,0.94,0.525,0.882,0.694
29,0.51,0.565,0.318,0.124,0.93,0.522,0.882,0.691
30,0.5,0.548,0.298,0.107,0.92,0.519,0.882,0.688
31,0.49,0.531,0.278,0.09,0.91,0.516,0.882,0.685
32,0.48,0.514,0.258,0.073,0.9,0.513,0.882,0.682
33,0.47,0.497,0.238,0.056,0.89,0.51,0.882,0.679
34,0.46,0.48,0.218,0.039,0.88,0.507,0.882,0.676
35,0.45,0.463,0.198,0.022,0.87,0.504,0.882,0.673
36,0.44,0.446,0.178,0.005,0.86,0.501,0.882,0.67
37,0.43,0.429,0.158,-0.012,0.85,0.498,0.882,0.667
38,0.279,0.412,0.279,0.988,0.981,0.495,0.741,0.464
39,0.128,0.395,0.4,1.0,1.0,0.492,0.6,0.261
40,0.118,0.378,0.38,0.983,0.99,0.489,0.6,0.258
41,0.108,0.361,0.36,0.966,0.98,0.486,0.6,0.255
42,0.098,0.344,0.34,0.949,0.97,0.483,0.6,0.252
43,0.088,0.327,0.32,0.932,0.96,0.48,0.6,0.249
44,0.078,0.31,0.3,0.915,0.95,0.477,0.6,0.246
45,0.068,0.293,0.28,0.898,0.94,0.474,0.6,0.243
46,0.058,0.276,0.26,0.881,0.93,0.471,0.6,0.24
47,0.048,0.259,0.24,0.864,0.92,0.468,0.6,0.237
48,0.038,0.242,0.22,0.847,0.91,0.465,0.6,0.234
49,0.028,0.225,0.2,0.83,0.9,0.462,0.6,0.231
50,0.018,0.208,0.18,0.813,0.89,0.459,0.6,0.228
51,0.008,0.191,0.16,0.796,0.88,0.456,0.6,0.225
52,-0.002,0.174,0.14,0.779,0.87,0.453,0.6,0.222
53,0.998,0.298,0.12,0.621,0.66,0.309,0.6,0.36
54,1.0,0.422,0.1,0.463,0.45,0.165,0.6,0.498
55,0.99,0.405,0.08,0.446,0.44,0.162,0.6,0.495
56,0.98,0.388,0.06,0.429,0.43,0.159,0.6,0.492
57,0.97,0.371,0.04,0.412,0.42,0.156,0.6,0.489
58,0.96,0.354,0.02,0.395,0.41,0.153,0.6,0.486
59,0.95,0.337,0.0,0.378,0.4,0.15,0.6,0.483
60,0.94,0.32,-0.02,0.361,0.39,0.147,0.6,0.48
61,0.93,0.444,0.98,0.485,0.38,0.003,0.4,0.336
62,0.92,0.568,1.0,0.609,0.37,-0.141,0.2,0.192
63,0.769,0.351,0.839,0.592,0.501,0.859,0.341,0.189
64,0.618,0.134,0.678,0.575,0.632,1.0,0.482,0.186
65,0.608,0.117,0.658,0.558,0.622,0.997,0.482,0.183
66,0.598,0.1,0.638,0.541,0.612,0.994,0.482,0.18
67,0.588,0.083,0.618,0.524,0.602,0.991,0.482,0.177
68,0.578,0.066,0.598,0.507,0.592,0.988,0.482,0.174
69,0.568,0.049,0.578,0.49,0.582,0.985,0.482,0.171
70,0.558,0.032,0.558,0.473,0.572,0.982,0.482,0.168
71,0.548,0.015,0.538,0.456,0.562,0.979,0.482,0.165
72,0.538,-0.002,0.518,0.439,0.552,0.976,0.482,0.162
73,0.669,0.998,0.639,0.422,0.401,0.773,0.341,0.159
74,0.8,1.0,0.76,0.405,0.25,0.57,0.2,0.156
75,0.79,0.983,0.74,0.388,0.24,0.567,0.2,0.153
76,0.78,0.966,0.72,0.371,0.23,0.564,0.2,0.15
77,0.77,0.949,0.7,0.354,0.22,0.561,0.2,0.147
78,0.76,0.932,0.68,0.337,0.21,0.558,0.2,0.144
79,0.75,0.915,0.66,0.32,0.2,0.555,0.2,0.141
80,0.74,0.898,0.64,0.303,0.19,0.552,0.2,0.138
81,0.73,0.881,0.62,0.286,0.18,0.549,0.2,0.135
82,0.72,0.864,0.6,0.269,0.17,0.546,0.2,0.132
83,0.71,0.847,0.58,0.252,0.16,0.543,0.2,0.129
84,0.7,0.83,0.56,0.235,0.15,0.54,0.2,0.126
85,0.69,0.813,0.54,0.218,0.14,0.537,0.2,0.123
86,0.68,0.796,0.52,0.201,0.13,0.534,0.2,0.12
87,0.67,0.779,0.5,0.184,0.12,0.531,0.2,0.117
88,0.66,0.762,0.48,0.167,0.11,0.528,0.2,0.114
89,0.65,0.745,0.46,0.15,0.1,0.525,0.2,0.111
90,0.64,0.728,0.44,0.133,0.09,0.522,0.2,0.108
91,0.63,0.711,0.42,0.116,0.08,0.519,0.2,0.105
92,0.62,0.694,0.4,0.099,0.07,0.516,0.2,0.102
93,0.61,0.677,0.38,0.082,0.06,0.513,0.2,0.099
94,0.6,0.66,0.36,0.065,0.05,0.51,0.2,0.096
95,0.59,0.643,0.34,0.048,0.04,0.507,0.2,0.093
96,0.58,0.626,0.32,0.031,0.03,0.504,0.2,0.09
97,0.57,0.609,0.3,0.014,0.02,0.501,0.2,0.087
98,0.56,0.592,0.28,-0.003,0.01,0.498,0.2,0.084
99,0.409,0.575,0.401,0.997,0.141,0.495,0.059,-0.119
100,0.258,0.558,0.522,1.0,0.272,0.492,-0.082,-0.322
101,0.248,0.4,0.302,0.842,0.262,0.63,0.918,-0.184
102,0.238,0.242,0.082,0.684,0.252,0.768,1.0,-0.046
103,0.369,0.225,-0.079,0.467,0.101,0.765,1.0,0.954
104,0.5,0.208,-0.24,0.25,-0.05,0.762,1.0,1.0
105,0.49,0.332,0.76,0.374,-0.06,0.618,0.8,0.856
106,0.48,0.456,1.0,0.498,-0.07,0.474,0.6,0.712
107,0.27,0.298,0.98,0.622,0.93,0.612,0.6,0.568
108,0.06,0.14,0.96,0.746,1.0,0.75,0.6,0.424
109,0.05,0.123,0.94,0.729,0.99,0.747,0.6,0.421
110,0.04,0.106,0.92,0.712,0.98,0.744,0.6,0.418
111,0.03,0.089,0.9,0.695,0.97,0.741,0.6,0.415
112,0.02,0.072,0.88,0.678,0.96,0.738,0.6,0.412
113,0.01,0.055,0.86,0.661,0.95,0.735,0.6,0.409
114,0.0,0.038,0.84,0.644,0.94,0.732,0.6,0.406
115,-0.01,0.021,0.82,0.627,0.93,0.729,0.6,0.403
116,0.99,0.145,0.8,0.469,0.72,0.585,0.6,0.541
117,1.0,0.269,0.78,0.311,0.51,0.441,0.6,0.679
118,0.99,0.252,0.76,0.294,0.5,0.438,0.6,0.676
119,0.98,0.235,0.74,0.277,0.49,0.435,0.6,0.673
120,0.97,0.218,0.72,0.26,0.48,0.432,0.6,0.67
121,0.96,0.201,0.7,0.243,0.47,0.429,0.6,0.667
122,0.95,0.184,0.68,0.226,0.46,0.426,0.6,0.664
123,0.94,0.167,0.66,0.209,0.45,0.423,0.6,0.661
124,0.93,0.15,0.64,0.192,0.44,0.42,0.6,0.658
125,0.92,0.133,0.62,0.175,0.43,0.417,0.6,0.655
126,0.91,0.116,0.6,0.158,0.42,0.414,0.6,0.652
127,0.9,0.099,0.58,0.141,0.41,0.411,0.6,0.649
128,0.89,0.082,0.56,0.124,0.4,0.408,0.6,0.646
129,0.88,0.065,0.54,0.107,0.39,0.405,0.6,0.643
130,0.87,0.048,0.52,0.09,0.38,0.402,0.6,0.64
131,0.86,0.031,0.5,0.073,0.37,0.399,0.6,0.637
132,0.85,0.014,0.48,0.056,0.36,0.396,0.6,0.634
133,0.84,-0.003,0.46,0.039,0.35,0.393,0.6,0.631
134,0.971,0.997,0.581,0.022,0.199,0.19,0.459,0.628
135,1.0,1.0,0.702,0.005,0.048,-0.013,0.318,0.625
136,0.849,0.783,0.541,-0.012,0.179,0.987,0.459,0.622
137,0.698,0.566,0.38,-0.029,0.31,1.0,0.6,0.619
138,0.547,0.549,0.501,0.971,0.441,0.997,0.459,0.416
139,0.396,0.532,0.622,1.0,0.572,0.994,0.318,0.213
140,0.386,0.515,0.602,0.983,0.562,0.991,0.318,0.21
141,0.376,0.498,0.582,0.966,0.552,0.988,0.318,0.207
142,0.366,0.481,0.562,0.949,0.542,0.985,0.318,0.204
143,0.356,0.464,0.542,0.932,0.532,0.982,0.318,0.201
144,0.346,0.447,0.522,0.915,0.522,0.979,0.318,0.198
145,0.336,0.43,0.502,0.898,0.512,0.976,0.318,0.195
146,0.326,0.413,0.482,0.881,0.502,0.973,0.318,0.192
147,0.316,0.396,0.462,0.864,0.492,0.97,0.318,0.189
148,0.306,0.379,0.442,0.847,0.482,0.967,0.318,0.186
149,0.296,0.362,0.422,0.83,0.472,0.964,0.318,0.183
150,0.286,0.345,0.402,0.813,0.462,0.961,0.318,0.18
151,0.276,0.328,0.382,0.796,0.452,0.958,0.318,0.177
152,0.266,0.311,0.362,0.779,0.442,0.955,0.318,0.174
153,0.256,0.294,0.342,0.762,0.432,0.952,0.318,0.171
154,0.246,0.277,0.322,0.745,0.422,0.949,0.318,0.168
155,0.236,0.26,0.302,0.728,0.412,0.946,0.318,0.165
156,0.226,0.243,0.282,0.711,0.402,0.943,0.318,0.162
157,0.216,0.226,0.262,0.694,0.392,0.94,0.318,0.159
158,0.206,0.209,0.242,0.677,0.382,0.937,0.318,0.156
159,0.196,0.192,0.222,0.66,0.372,0.934,0.318,0.153
160,0.186,0.175,0.202,0.643,0.362,0.931,0.318,0.15
161,0.176,0.158,0.182,0.626,0.352,0.928,0.318,0.147
162,0.166,0.141,0.162,0.609,0.342,0.925,0.318,0.144
163,0.156,0.124,0.142,0.592,0.332,0.922,0.318,0.141
164,0.146,0.107,0.122,0.575,0.322,0.919,0.318,0.138
165,0.136,0.09,0.102,0.558,0.312,0.916,0.318,0.135
166,0.126,0.073,0.082,0.541,0.302,0.913,0.318,0.132
167,0.116,0.056,0.062,0.524,0.292,0.91,0.318,0.129
168,0.106,0.039,0.042,0.507,0.282,0.907,0.318,0.126
169,0.096,0.022,0.022,0.49,0.272,0.904,0.318,0.123
170,0.086,0.005,0.002,0.473,0.262,0.901,0.318,0.12
171,0.076,-0.012,-0.018,0.456,0.252,0.898,0.318,0.117
172,0.207,0.988,0.103,0.439,0.101,0.695,0.177,0.114
173,0.338,1.0,0.224,0.422,-0.05,0.492,0.036,0.111
174,0.128,0.842,0.204,0.546,0.95,0.63,0.036,-0.033
175,-0.082,0.684,0.184,0.67,1.0,0.768,0.036,-0.177
176,0.049,0.667,0.023,0.453,0.849,0.765,0.177,0.823
177,0.18,0.65,-0.138,0.236,0.698,0.762,0.318,1.0
178,0.17,0.774,0.862,0.36,0.688,0.618,0.118,0.856
179,0.16,0.898,1.0,0.484,0.678,0.474,-0.082,0.712
180,0.15,0.74,0.78,0.326,0.668,0.612,0.918,0.85
181,0.14,0.582,0.56,0.168,0.658,0.75,1.0,0.988
182,0.13,0.565,0.54,0.151,0.648,0.747,1.0,0.985
183,0.12,0.548,0.52,0.134,0.638,0.744,1.0,0.982
184,0.11,0.531,0.5,0.117,0.628,0.741,1.0,0.979
185,0.1,0.514,0.48,0.1,0.618,0.738,1.0,0.976
186,0.09,0.497,0.46,0.083,0.608,0.735,1.0,0.973
187,0.08,0.48,0.44,0.066,0.598,0.732,1.0,0.97
188,0.07,0.463,0.42,0.049,0.588,0.729,1.0,0.967
189,0.06,0.446,0.4,0.032,0.578,0.726,1.0,0.964
190,0.05,0.429,0.38,0.015,0.568,0.723,1.0,0.961
191,0.04,0.412,0.36,-0.002,0.558,0.72,1.0,0.958
192,-0.111,0.395,0.481,0.998,0.689,0.717,0.859,0.755
193,-0.262,0.378,0.602,1.0,0.82,0.714,0.718,0.552
194,0.738,0.502,0.582,0.842,0.61,0.57,0.718,0.69
195,1.0,0.626,0.562,0.684,0.4,0.426,0.718,0.828
196,0.99,0.609,0.542,0.667,0.39,0.423,0.718,0.825
197,0.98,0.592,0.522,0.65,0.38,0.42,0.718,0.822
198,0.97,0.575,0.502,0.633,0.37,0.417,0.718,0.819
199,0.96,0.558,0.482,0.616,0.36,0.414,0.718,0.816
200,0.95,0.541,0.462,0.599,0.35,0.411,0.718,0.813
201,0.94,0.524,0.442,0.582,0.34,0.408,0.718,0.81
202,0.93,0.507,0.422,0.565,0.33,0.405,0.718,0.807
203,0.92,0.49,0.402,0.548,0.32,0.402,0.718,0.804
204,0.91,0.473,0.382,0.531,0.31,0.399,0.718,0.801
205,0.9,0.456,0.362,0.514,0.3,0.396,0.718,0.798
206,0.89,0.439,0.342,0.497,0.29,0.393,0.718,0.795
207,0.88,0.422,0.322,0.48,0.28,0.39,0.718,0.792
208,0.87,0.405,0.302,0.463,0.27,0.387,0.718,0.789
209,0.86,0.388,0.282,0.446,0.26,0.384,0.718,0.786
210,0.85,0.371,0.262,0.429,0.25,0.381,0.718,0.783
211,0.84,0.354,0.242,0.412,0.24,0.378,0.718,0.78
212,0.83,0.337,0.222,0.395,0.23,0.375,0.718,0.777
213,0.82,0.32,0.202,0.378,0.22,0.372,0.718,0.774
214,0.81,0.303,0.182,0.361,0.21,0.369,0.718,0.771
215,0.8,0.286,0.162,0.344,0.2,0.366,0.718,0.768
216,0.79,0.269,0.142,0.327,0.19,0.363,0.718,0.765
217,0.78,0.252,0.122,0.31,0.18,0.36,0.718,0.762
218,0.77,0.235,0.102,0.293,0.17,0.357,0.718,0.759
219,0.76,0.218,0.082,0.276,0.16,0.354,0.718,0.756
220,0.75,0.201,0.062,0.259,0.15,0.351,0.718,0.753
221,0.74,0.184,0.042,0.242,0.14,0.348,0.718,0.75
222,0.73,0.167,0.022,0.225,0.13,0.345,0.718,0.747
223,0.72,0.15,0.002,0.208,0.12,0.342,0.718,0.744
224,0.71,0.133,-0.018,0.191,0.11,0.339,0.718,0.741
225,0.7,0.257,0.982,0.315,0.1,0.195,0.518,0.597
226,0.69,0.381,1.0,0.439,0.09,0.051,0.318,0.453
227,0.68,0.364,0.98,0.422,0.08,0.048,0.318,0.45
228,0.67,0.347,0.96,0.405,0.07,0.045,0.318,0.447
229,0.66,0.33,0.94,0.388,0.06,0.042,0.318,0.444
230,0.65,0.313,0.92,0.371,0.05,0.039,0.318,0.441
231,0.64,0.296,0.9,0.354,0.04,0.036,0.318,0.438
232,0.63,0.279,0.88,0.337,0.03,0.033,0.318,0.435
233,0.62,0.262,0.86,0.32,0.02,0.03,0.318,0.432
234,0.61,0.245,0.84,0.303,0.01,0.027,0.318,0.429
235,0.6,0.228,0.82,0.286,0.0,0.024,0.318,0.426
236,0.59,0.211,0.8,0.269,-0.01,0.021,0.318,0.423
237,0.38,0.053,0.78,0.393,0.99,0.159,0.318,0.279
238,0.17,-0.105,0.76,0.517,1.0,0.297,0.318,0.135
239,0.301,0.895,0.881,0.5,0.849,0.094,0.177,0.132
240,0.432,1.0,1.0,0.483,0.698,-0.109,0.036,0.129
241,0.281,0.783,0.839,0.466,0.829,0.891,0.177,0.126
242,0.13,0.566,0.678,0.449,0.96,1.0,0.318,0.123
243,0.12,0.549,0.658,0.432,0.95,0.997,0.318,0.12
244,0.11,0.532,0.638,0.415,0.94,0.994,0.318,0.117
245,0.1,0.515,0.618,0.398,0.93,0.991,0.318,0.114
246,0.09,0.498,0.598,0.381,0.92,0.988,0.318,0.111
247,0.08,0.481,0.578,0.364,0.91,0.985,0.318,0.108
248,0.07,0.464,0.558,0.347,0.9,0.982,0.318,0.105
249,0.06,0.447,0.538,0.33,0.89,0.979,0.318,0.102
250,0.05,0.43,0.518,0.313,0.88,0.976,0.318,0.099
251,0.04,0.413,0.498,0.296,0.87,0.973,0.318,0.096
252,0.03,0.396,0.478,0.279,0.86,0.97,0.318,0.093
253,0.02,0.379,0.458,0.262,0.85,0.967,0.318,0.09
254,0.01,0.362,0.438,0.245,0.84,0.964,0.318,0.087
255,0.0,0.345,0.418,0.228,0.83,0.961,0.318,0.084
256,-0.01,0.328,0.398,0.211,0.82,0.958,0.318,0.081
257,0.99,0.452,0.378,0.053,0.61,0.814,0.318,0.219
258,1.0,0.576,0.358,-0.105,0.4,0.67,0.318,0.357
259,0.849,0.559,0.479,0.895,0.531,0.667,0.177,0.154
260,0.698,0.542,0.6,1.0,0.662,0.664,0.036,-0.049
261,0.829,0.525,0.439,0.783,0.511,0.661,0.177,0.951
262,0.96,0.508,0.278,0.566,0.36,0.658,0.318,1.0
263,0.95,0.491,0.258,0.549,0.35,0.655,0.318,0.997
264,0.94,0.474,0.238,0.532,0.34,0.652,0.318,0.994
265,0.93,0.457,0.218,0.515,0.33,0.649,0.318,0.991
266,0.92,0.44,0.198,0.498,0.32,0.646,0.318,0.988
267,0.91,0.423,0.178,0.481,0.31,0.643,0.318,0.985
268,0.9,0.406,0.158,0.464,0.3,0.64,0.318,0.982
269,0.89,0.389,0.138,0.447,0.29,0.637,0.318,0.979
270,0.88,0.372,0.118,0.43,0.28,0.634,0.318,0.976
271,0.87,0.355,0.098,0.413,0.27,0.631,0.318,0.973
272,0.86,0.338,0.078,0.396,0.26,0.628,0.318,0.97
273,0.85,0.321,0.058,0.379,0.25,0.625,0.318,0.967
274,0.84,0.304,0.038,0.362,0.24,0.622,0.318,0.964
275,0.83,0.287,0.018,0.345,0.23,0.619,0.318,0.961
276,0.82,0.27,-0.002,0.328,0.22,0.616,0.318,0.958
277,0.81,0.394,0.998,0.452,0.21,0.472,0.118,0.814
278,0.8,0.518,1.0,0.576,0.2,0.328,-0.082,0.67
279,0.79,0.36,0.78,0.418,0.19,0.466,0.918,0.808
280,0.78,0.202,0.56,0.26,0.18,0.604,1.0,0.946
281,0.77,0.185,0.54,0.243,0.17,0.601,1.0,0.943
282,0.76,0.168,0.52,0.226,0.16,0.598,1.0,0.94
283,0.75,0.151,0.5,0.209,0.15,0.595,1.0,0.937
284,0.74,0.134,0.48,0.192,0.14,0.592,1.0,0.934
285,0.73,0.117,0.46,0.175,0.13,0.589,1.0,0.931
286,0.72,0.1,0.44,0.158,0.12,0.586,1.0,0.928
287,0.71,0.083,0.42,0.141,0.11,0.583,1.0,0.925
288,0.7,0.066,0.4,0.124,0.1,0.58,1.0,0.922
289,0.69,0.049,0.38,0.107,0.09,0.577,1.0,0.919
290,0.68,0.032,0.36,0.09,0.08,0.574,1.0,0.916
291,0.67,0.015,0.34,0.073,0.07,0.571,1.0,0.913
292,0.66,-0.002,0.32,0.056,0.06,0.568,1.0,0.91
293,0.791,0.998,0.441,0.039,-0.091,0.365,0.859,0.907
294,0.922,1.0,0.562,0.022,-0.242,0.162,0.718,0.904
295,0.712,0.842,0.542,0.146,0.758,0.3,0.718,0.76
296,0.502,0.684,0.522,0.27,1.0,0.438,0.718,0.616
297,0.492,0.667,0.502,0.253,0.99,0.435,0.718,0.613
298,0.482,0.65,0.482,0.236,0.98,0.432,0.718,0.61
299,0.472,0.633,0.462,0.219,0.97,0.429,0.718,0.607
300,0.462,0.616,0.442,0.202,0.96,0.426,0.718,0.604
301,0.452,0.599,0.422,0.185,0.95,0.423,0.718,0.601
302,0.442,0.582,0.402,0.168,0.94,0.42,0.718,0.598
303,0.432,0.565,0.382,0.151,0.93,0.417,0.718,0.595
304,0.422,0.548,0.362,0.134,0.92,0.414,0.718,0.592
305,0.412,0.531,0.342,0.117,0.91,0.411,0.718,0.589
306,0.402,0.514,0.322,0.1,0.9,0.408,0.718,0.586
307,0.392,0.497,0.302,0.083,0.89,0.405,0.718,0.583
308,0.382,0.48,0.282,0.066,0.88,0.402,0.718,0.58
309,0.372,0.463,0.262,0.049,0.87,0.399,0.718,0.577
310,0.362,0.446,0.242,0.032,0.86,0.396,0.718,0.574
311,0.352,0.429,0.222,0.015,0.85,0.393,0.718,0.571
312,0.342,0.412,0.202,-0.002,0.84,0.39,0.718,0.568
313,0.191,0.395,0.323,0.998,0.971,0.387,0.577,0.365
314,0.04,0.378,0.444,1.0,1.0,0.384,0.436,0.162
315,0.03,0.361,0.424,0.983,0.99,0.381,0.436,0.159
316,0.02,0.344,0.404,0.966,0.98,0.378,0.436,0.156
317,0.01,0.327,0.384,0.949,0.97,0.375,0.436,0.153
318,0.0,0.31,0.364,0.932,0.96,0.372,0.436,0.15
319,-0.01,0.293,0.344,0.915,0.95,0.369,0.436,0.147
320,0.99,0.417,0.324,0.757,0.74,0.225,0.436,0.285
321,1.0,0.541,0.304,0.599,0.53,0.081,0.436,0.423
322,0.99,0.524,0.284,0.582,0.52,0.078,0.436,0.42
323,0.98,0.507,0.264,0.565,0.51,0.075,0.436,0.417
324,0.97,0.49,0.244,0.548,0.5,0.072,0.436,0.414
325,0.96,0.473,0.224,0.531,0.49,0.069,0.436,0.411
326,0.95,0.456,0.204,0.514,0.48,0.066,0.436,0.408
327,0.94,0.439,0.184,0.497,0.47,0.063,0.436,0.405
328,0.93,0.422,0.164,0.48,0.46,0.06,0.436,0.402
329,0.92,0.405,0.144,0.463,0.45,0.057,0.436,0.399
330,0.91,0.388,0.124,0.446,0.44,0.054,0.436,0.396
331,0.9,0.371,0.104,0.429,0.43,0.051,0.436,0.393
