step,active_behavior
0,motive_1
1,motive_1
2,motive_2
3,motive_2
4,motive_4
5,motive_4
6,motive_7
7,motive_7
8,motive_2
9,motive_2
10,motive_1
11,motive_1
12,motive_6
13,motive_6
14,motive_4
15,motive_4
16,motive_5
17,motive_5
18,motive_2
19,motive_2
20,motive_7
21,motive_7
22,
23,
24,motive_1
25,motive_1
26,
27,motive_2
28,motive_2
29,motive_4
30,motive_4
31,motive_6
32,motive_6
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,motive_2
50,motive_2
51,motive_4
52,motive_4
53,motive_1
54,motive_1
55,motive_7
56,motive_7
57,motive_2
58,motive_2
59,motive_5
60,motive_5
61,
62,
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,
73,
74,motive_6
75,motive_6
76,motive_1
77,motive_1
78,motive_4
79,motive_4
80,motive_2
81,motive_2
82,motive_7
83,motive_7
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,motive_4
101,motive_4
102,motive_2
103,motive_2
104,motive_1
105,motive_1
106,motive_6
107,motive_6
108,motive_4
109,motive_4
110,motive_8
111,motive_8
112,motive_3
113,motive_3
114,motive_8
115,motive_8
116,motive_2
117,motive_2
118,motive_6
119,motive_6
120,motive_4
121,motive_4
122,motive_5
123,motive_5
124,motive_3
125,motive_3
126,motive_8
127,motive_8
128,motive_6
129,motive_6
130,motive_1
131,motive_1
132,motive_3
133,motive_3
134,motive_8
135,motive_8
136,motive_6
137,motive_6
138,motive_3
139,motive_3
140,motive_8
141,motive_8
142,motive_3
143,motive_3
144,motive_6
145,motive_6
146,motive_4
147,motive_4
148,motive_5
149,motive_5
150,motive_8
151,motive_8
152,motive_3
153,motive_3
154,motive_6
155,motive_6
156,motive_2
157,motive_2
158,motive_8
159,motive_8
160,motive_3
161,motive_3
162,motive_1
163,motive_1
164,motive_4
165,motive_4
166,motive_2
167,motive_2
168,motive_6
169,motive_6
170,motive_8
171,motive_8
172,motive_4
173,motive_4
174,motive_3
175,motive_3
176,motive_6
177,motive_6
178,motive_8
179,motive_8
180,motive_3
181,motive_3
182,motive_8
183,motive_8
184,motive_6
185,motive_6
186,motive_4
187,motive_4
188,motive_3
189,motive_3
190,motive_5
191,motive_5
192,motive_6
193,motive_6
194,motive_8
195,motive_8
196,motive_1
197,motive_1
198,motive_2
199,motive_2
200,motive_4
201,motive_4
202,motive_6
203,motive_6
204,motive_3
205,motive_3
206,motive_8
207,motive_8
208,motive_3
209,motive_3
210,motive_6
211,motive_6
212,motive_1
213,motive_1
214,motive_8
215,motive_8
216,motive_3
217,motive_3
218,motive_8
219,motive_8
220,motive_6
221,motive_6
222,motive_5
223,motive_5
224,motive_3
225,motive_3
226,motive_8
227,motive_8
228,motive_6
229,motive_6
230,motive_4
231,motive_4
232,motive_2
233,motive_2
234,motive_1
235,motive_1
236,motive_3
237,motive_3
238,motive_6
239,motive_6
240,motive_8
241,motive_8
242,motive_3
243,motive_3
244,motive_8
245,motive_8
246,motive_6
247,motive_6
248,motive_3
249,motive_3
250,motive_5
251,motive_5
252,motive_4
253,motive_4
254,motive_6
255,motive_6
256,motive_1
257,motive_1
258,motive_8
259,motive_8
260,motive_3
261,motive_3
262,motive_6
263,motive_6
264,motive_8
265,motive_8
266,motive_3
267,motive_3
268,motive_8
269,motive_8
270,motive_6
271,motive_6
272,motive_4
273,motive_4
274,motive_2
275,motive_2
276,motive_3
277,motive_3
278,motive_8
279,motive_8
280,motive_6
281,motive_6
282,motive_3
283,motive_3
284,motive_5
285,motive_5
286,motive_1
287,motive_1
288,motive_8
289,motive_8
290,motive_6
291,motive_6
292,motive_3
293,motive_3
294,motive_8
295,motive_8
296,motive_4
297,motive_4
298,motive_6
299,motive_6
300,motive_3
301,motive_3
302,motive_8
303,motive_8
304,motive_3
305,motive_3
306,motive_6
307,motive_6
308,motive_1
309,motive_1
310,motive_8
311,motive_8
312,motive_3
313,motive_3
314,motive_6
315,motive_6
316,motive_8
317,motive_8
318,motive_3
319,motive_3
320,motive_5
321,motive_5
322,motive_6
323,motive_6
324,motive_8
325,motive_8
326,motive_4
327,motive_4
328,motive_2
329,motive_2
330,motive_3
331,motive_3
332,motive_6
333,motive_6
334,motive_1
335,motive_1
336,motive_4
337,motive_4
338,motive_8
339,motive_8
340,motive_2
341,motive_2
342,motive_6
343,motive_6
344,motive_4
345,motive_4
346,motive_3
347,motive_3
348,motive_6
349,motive_6
350,motive_8
351,motive_8
352,motive_3
353,motive_3
354,motive_5
355,motive_5
356,motive_1
357,motive_1
358,motive_6
359,motive_6
360,motive_8
361,motive_8
362,motive_3
363,motive_3
364,motive_8
365,motive_8
366,motive_6
367,motive_6
368,motive_3
369,motive_3
370,motive_8
371,motive_8
372,motive_3
373,motive_3
374,motive_8
375,motive_8
376,motive_6
377,motive_6
378,motive_1
379,motive_1
380,motive_4
381,motive_4
382,motive_2
383,motive_2
384,motive_3
385,motive_3
386,motive_8
387,motive_8
388,motive_6
389,motive_6
390,motive_3
391,motive_3
392,motive_8
393,motive_8
394,motive_5
395,motive_5
396,motive_3
397,motive_3
398,motive_6
399,motive_6
