step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.8298147816915086,-0.1300244379851786,0.5587155808033689,-0.05064842258075321,0.4408919618999866,0.3936299368135937,0.36941513219718075,0.21386603046088246
1,1.0,-0.3077779469091848,0.49527971215959465,-0.01896772934842125,0.41973250395307804,0.2467298155018343,0.18903494409822766,0.2129677132216769
2,0.8222464910759938,0.6922220530908152,0.6206957390523964,-0.44848147291540225,0.39381915648151034,0.2484010861415831,-0.11919753064259804,0.16054103493944047
3,0.6444929821519876,1.0,0.7461117659451981,-0.8779952164823832,0.36790580900994263,0.2500723567813319,-0.42743000538342374,0.10811435665720402
4,0.6761736753843195,0.570486256433019,0.8830398914839245,0.12200478351761679,0.3912077023783068,-0.07363042877763402,-0.42603405160545504,0.09716227187329492
5,0.7078543686166514,0.14097251286603799,1.0,1.0,0.414509595746671,-0.39733321433659996,-0.4246380978274864,0.08621018708938581
6,0.5274741805176983,-0.1672599618747877,1.0,1.0,0.3060515151893443,-0.10721306973623206,0.5753619021725136,0.3445739316650441
7,0.3470939924187452,-0.4754924366156134,1.0,1.0,0.19759343463201764,0.18290707486413585,1.0,0.6029376762407024
8,0.169340483494739,0.5245075633843865,1.0,0.570486256433019,0.17168008716045,0.18457834550388466,0.6917675252591743,0.5505109979584659
9,-0.008413025429267206,1.0,1.0,0.14097251286603799,0.14576673968888235,0.18624961614363347,0.3835350505183486,0.49808431967622946
10,0.9915869745707327,0.8222464910759938,0.9365641313562257,0.17265320609836995,0.12460728174197382,0.03934949483187404,0.20315486241939548,0.4971860024370238
11,1.0,0.6444929821519876,0.8731282627124515,0.20433389933070192,0.10344782379506529,-0.10755062647988539,0.02277467432044238,0.4962876851978182
12,0.8530998786882406,0.6461642527917364,0.5920911677417097,-0.11936888622826398,-0.08271612585804376,0.8924493735201147,0.3128948189208103,0.3234247579198141
13,0.7061997573764811,0.6478355234314852,0.31105407277096786,-0.4430716717872299,-0.26888007551115284,1.0,0.6030149635211781,0.15056183064181008
14,0.737880450608813,0.2183217798645042,0.4479821983096942,0.5569283282127702,-0.24557818214278862,0.6762972144410341,0.6044109172991468,0.139609745857901
15,0.7695611438411449,-0.21119196370247678,0.5849103238484206,1.0,-0.2222762887744244,0.35259442888206816,0.6058068710771154,0.12865766107399193
16,0.7484016858942364,-0.23710531117404443,0.490533172272245,1.0,0.7777237112255756,0.16643047922895912,0.49734879051978864,0.24534463473109017
17,0.7272422279473278,-0.26301865864561214,0.3961560206960694,1.0,1.0,-0.019733470424149923,0.38889070996246194,0.3620316083881884
18,0.5494887190233216,0.7369813413543879,0.5215720475888711,0.570486256433019,0.9740866525284323,-0.018062199784401108,0.08065823522163625,0.3096049301059519
19,0.3717352100993154,1.0,0.6469880744816728,0.14097251286603799,0.9481733050568646,-0.016390929144652292,-0.22757423951918945,0.25717825182371545
20,0.19135502200036233,0.6917675252591743,0.655290074074935,0.14236846664400668,0.8397152244995378,0.2737292154557156,0.7724257604808106,0.5155419963993737
21,0.010974833901409232,0.3835350505183486,0.6635920736681972,0.14376442042197538,0.7312571439422111,0.5638493600560834,1.0,0.773905740975032
22,0.0014264940522201244,0.37398671066915945,0.654043733819008,0.13421608057278628,0.721708804093022,0.5543010202068943,0.9904516601508109,0.7643574011258428
23,-0.008121845796968983,0.3644383708199703,0.6444953939698189,0.12466774072359717,0.7121604642438328,0.5447526803577052,0.9809033203016218,0.7548090612766537
