step,active_behavior
0,motive_2
1,motive_2
2,motive_6
3,motive_6
4,motive_7
5,motive_7
6,motive_8
7,motive_8
8,motive_2
9,motive_2
10,motive_6
11,motive_6
12,motive_7
13,motive_7
14,motive_2
15,motive_2
16,motive_6
17,motive_6
18,motive_8
19,motive_8
20,motive_2
21,motive_2
22,motive_7
23,motive_7
24,motive_8
25,motive_8
26,motive_2
27,motive_2
28,motive_6
29,motive_6
30,motive_2
31,motive_2
32,motive_6
33,motive_6
34,motive_7
35,motive_7
36,motive_2
37,motive_2
38,motive_6
39,motive_6
40,motive_8
41,motive_8
42,motive_2
43,motive_2
44,motive_7
45,motive_7
46,motive_8
47,motive_8
48,motive_6
49,motive_6
50,motive_2
51,motive_2
52,motive_7
53,motive_7
54,motive_8
55,motive_8
56,motive_2
57,motive_2
58,motive_6
59,motive_6
60,motive_2
61,motive_2
62,motive_7
63,motive_7
64,motive_8
65,motive_8
66,motive_6
67,motive_6
68,motive_2
69,motive_2
70,motive_7
71,motive_7
72,motive_6
73,motive_6
74,motive_2
75,motive_2
76,motive_8
77,motive_8
78,motive_7
79,motive_7
80,motive_2
81,motive_2
82,motive_6
83,motive_6
84,motive_2
85,motive_2
86,motive_7
87,motive_7
88,motive_6
89,motive_6
90,motive_8
91,motive_8
92,motive_2
93,motive_2
94,motive_6
95,motive_6
96,motive_2
97,motive_2
98,motive_6
99,motive_6
100,motive_4
101,motive_4
102,motive_7
103,motive_7
104,motive_8
105,motive_8
106,motive_2
107,motive_2
108,motive_7
109,motive_7
110,motive_6
111,motive_6
112,motive_2
113,motive_2
114,motive_6
115,motive_6
116,motive_7
117,motive_7
118,motive_8
119,motive_8
120,motive_2
121,motive_2
122,motive_6
123,motive_6
124,motive_2
125,motive_2
126,motive_6
127,motive_6
128,motive_7
129,motive_7
130,motive_2
131,motive_2
132,motive_8
133,motive_8
134,motive_7
135,motive_7
136,motive_2
137,motive_2
138,motive_6
139,motive_6
140,motive_2
141,motive_2
142,motive_8
143,motive_8
144,motive_7
145,motive_7
146,motive_2
147,motive_2
148,motive_6
149,motive_6
150,motive_2
151,motive_2
152,motive_8
153,motive_8
154,motive_7
155,motive_7
156,motive_6
157,motive_6
158,motive_2
159,motive_2
160,motive_6
161,motive_6
162,motive_2
163,motive_2
164,motive_6
165,motive_6
166,motive_4
167,motive_4
168,motive_8
169,motive_8
170,motive_2
171,motive_2
172,motive_6
173,motive_6
174,motive_2
175,motive_2
176,motive_6
177,motive_6
178,motive_7
179,motive_7
180,motive_2
181,motive_2
182,motive_6
183,motive_6
184,motive_8
185,motive_8
186,motive_2
187,motive_2
188,motive_7
189,motive_7
190,motive_8
191,motive_8
192,motive_2
193,motive_2
194,motive_7
195,motive_7
196,motive_6
197,motive_6
198,motive_2
199,motive_2
200,motive_8
201,motive_8
202,motive_7
203,motive_7
204,motive_6
205,motive_6
206,motive_2
207,motive_2
208,motive_6
209,motive_6
210,motive_2
211,motive_2
212,motive_7
213,motive_7
214,motive_8
215,motive_8
216,motive_2
217,motive_2
218,motive_6
219,motive_6
220,motive_7
221,motive_7
222,motive_2
223,motive_2
224,motive_8
225,motive_8
226,motive_6
227,motive_6
228,motive_2
229,motive_2
230,motive_7
231,motive_7
232,motive_6
233,motive_6
234,motive_2
235,motive_2
236,motive_6
237,motive_6
238,motive_8
239,motive_8
240,motive_2
241,motive_2
242,motive_7
243,motive_7
244,motive_8
245,motive_8
246,motive_6
247,motive_6
248,motive_2
249,motive_2
250,motive_6
251,motive_6
252,motive_7
253,motive_7
254,motive_2
255,motive_2
256,motive_6
257,motive_6
258,motive_8
259,motive_8
260,motive_2
261,motive_2
262,motive_7
263,motive_7
264,motive_6
265,motive_6
266,motive_2
267,motive_2
268,motive_6
269,motive_6
270,motive_4
271,motive_4
272,motive_2
273,motive_2
274,motive_8
275,motive_8
276,motive_7
277,motive_7
278,motive_6
279,motive_6
280,motive_2
281,motive_2
282,motive_6
283,motive_6
284,motive_2
285,motive_2
286,motive_7
287,motive_7
288,motive_6
289,motive_6
290,motive_8
291,motive_8
292,motive_2
293,motive_2
294,motive_7
295,motive_7
296,motive_6
297,motive_6
298,motive_2
299,motive_2
300,motive_8
301,motive_8
302,motive_7
303,motive_7
304,motive_6
305,motive_6
306,motive_2
307,motive_2
308,motive_6
309,motive_6
310,motive_7
311,motive_7
312,motive_2
313,motive_2
314,motive_8
315,motive_8
316,motive_7
317,motive_7
318,motive_2
319,motive_2
320,motive_6
321,motive_6
322,motive_2
323,motive_2
324,motive_8
325,motive_8
326,motive_7
327,motive_7
328,motive_6
329,motive_6
330,motive_2
331,motive_2
332,motive_6
333,motive_6
334,motive_2
335,motive_2
336,motive_8
337,motive_8
338,motive_7
339,motive_7
340,motive_6
341,motive_6
342,motive_2
343,motive_2
344,motive_6
345,motive_6
346,motive_7
347,motive_7
348,motive_2
349,motive_2
350,motive_8
351,motive_8
352,motive_6
353,motive_6
354,motive_4
355,motive_4
356,motive_2
357,motive_2
358,motive_7
359,motive_7
360,motive_6
361,motive_6
362,motive_2
363,motive_2
364,motive_8
365,motive_8
366,motive_7
367,motive_7
368,motive_2
369,motive_2
370,motive_8
371,motive_8
372,motive_6
373,motive_6
374,motive_7
375,motive_7
376,motive_2
377,motive_2
378,motive_6
379,motive_6
380,motive_2
381,motive_2
382,motive_6
383,motive_6
384,motive_2
385,motive_2
386,motive_7
387,motive_7
388,motive_8
389,motive_8
390,motive_2
391,motive_2
392,motive_6
393,motive_6
394,motive_7
395,motive_7
396,motive_2
397,motive_2
398,motive_6
399,motive_6
400,motive_2
401,motive_2
402,motive_6
403,motive_6
404,motive_8
405,motive_8
406,motive_7
407,motive_7
408,motive_2
409,motive_2
410,motive_6
411,motive_6
412,motive_2
413,motive_2
414,motive_7
415,motive_7
416,motive_8
417,motive_8
418,motive_2
419,motive_2
420,motive_6
421,motive_6
422,motive_2
423,motive_2
424,motive_6
425,motive_6
426,motive_7
427,motive_7
428,motive_2
429,motive_2
430,motive_8
431,motive_8
432,motive_6
433,motive_6
434,motive_2
435,motive_2
436,motive_7
437,motive_7
438,motive_8
439,motive_8
440,motive_6
441,motive_6
442,motive_2
443,motive_2
444,motive_7
445,motive_7
446,motive_6
447,motive_6
448,motive_2
449,motive_2
450,motive_8
451,motive_8
452,motive_7
453,motive_7
454,motive_6
455,motive_6
456,motive_2
457,motive_2
458,motive_6
459,motive_6
460,motive_7
461,motive_7
462,motive_2
463,motive_2
464,motive_8
465,motive_8
466,motive_7
467,motive_7
468,motive_6
469,motive_6
470,motive_2
471,motive_2
472,motive_6
473,motive_6
474,motive_7
475,motive_7
476,motive_2
477,motive_2
478,motive_6
479,motive_6
480,motive_2
481,motive_2
482,motive_8
483,motive_8
484,motive_7
485,motive_7
486,motive_6
487,motive_6
488,motive_2
489,motive_2
490,motive_8
491,motive_8
492,motive_7
493,motive_7
494,motive_6
495,motive_6
496,motive_2
497,motive_2
498,motive_6
499,motive_6
500,motive_2
501,motive_2
502,motive_8
503,motive_8
504,motive_7
505,motive_7
506,motive_2
507,motive_2
508,motive_6
509,motive_6
510,motive_2
511,motive_2
512,motive_8
513,motive_8
514,motive_7
515,motive_7
516,motive_2
517,motive_2
518,motive_6
519,motive_6
520,motive_2
521,motive_2
522,motive_6
523,motive_6
524,motive_7
525,motive_7
526,motive_8
527,motive_8
528,motive_2
529,motive_2
530,motive_6
531,motive_6
532,motive_2
533,motive_2
534,motive_6
535,motive_6
536,motive_2
537,motive_2
538,motive_8
539,motive_8
540,motive_6
541,motive_6
542,motive_4
543,motive_4
544,motive_2
545,motive_2
546,motive_6
547,motive_6
548,motive_7
549,motive_7
550,motive_2
551,motive_2
552,motive_8
553,motive_8
554,motive_7
555,motive_7
556,motive_6
557,motive_6
558,motive_2
559,motive_2
560,motive_6
561,motive_6
562,motive_2
563,motive_2
564,motive_6
565,motive_6
566,motive_8
567,motive_8
568,motive_4
569,motive_4
570,motive_2
571,motive_2
572,motive_7
573,motive_7
574,motive_6
575,motive_6
576,motive_2
577,motive_2
578,motive_8
579,motive_8
580,motive_7
581,motive_7
582,motive_2
583,motive_2
584,motive_6
585,motive_6
586,motive_2
587,motive_2
588,motive_6
589,motive_6
590,motive_2
591,motive_2
592,motive_8
593,motive_8
594,motive_7
595,motive_7
596,motive_6
597,motive_6
598,motive_2
599,motive_2
600,motive_8
601,motive_8
602,motive_7
603,motive_7
604,motive_6
605,motive_6
606,motive_2
607,motive_2
608,motive_6
609,motive_6
610,motive_2
611,motive_2
612,motive_6
613,motive_6
614,motive_7
615,motive_7
616,motive_8
617,motive_8
618,motive_2
619,motive_2
620,motive_6
621,motive_6
622,motive_4
623,motive_4
624,motive_2
625,motive_2
626,motive_7
