step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.562,0.741,0.869,0.485,0.0,-0.041,0.152,0.401
1,0.642,0.955,1.0,0.699,0.08,-0.095,0.042,0.347
2,0.581,0.828,0.929,0.772,0.301,0.905,0.273,0.434
3,0.52,0.701,0.858,0.845,0.522,1.0,0.504,0.521
4,0.5,0.674,0.828,0.818,0.502,0.987,0.494,0.508
5,0.48,0.647,0.798,0.791,0.482,0.974,0.484,0.495
6,0.46,0.62,0.768,0.764,0.462,0.961,0.474,0.482
7,0.44,0.593,0.738,0.737,0.442,0.948,0.464,0.469
8,0.42,0.566,0.708,0.71,0.422,0.935,0.454,0.456
9,0.4,0.539,0.678,0.683,0.402,0.922,0.444,0.443
10,0.38,0.512,0.648,0.656,0.382,0.909,0.434,0.43
11,0.36,0.485,0.618,0.629,0.362,0.896,0.424,0.417
12,0.34,0.458,0.588,0.602,0.342,0.883,0.414,0.404
13,0.32,0.431,0.558,0.575,0.322,0.87,0.404,0.391
14,0.3,0.404,0.528,0.548,0.302,0.857,0.394,0.378
15,0.28,0.377,0.498,0.521,0.282,0.844,0.384,0.365
16,0.26,0.35,0.468,0.494,0.262,0.831,0.374,0.352
17,0.24,0.323,0.438,0.467,0.242,0.818,0.364,0.339
18,0.22,0.296,0.408,0.44,0.222,0.805,0.354,0.326
19,0.2,0.269,0.378,0.413,0.202,0.792,0.344,0.313
20,0.18,0.242,0.348,0.386,0.182,0.779,0.334,0.3
21,0.16,0.215,0.318,0.359,0.162,0.766,0.324,0.287
22,0.14,0.188,0.288,0.332,0.142,0.753,0.314,0.274
23,0.12,0.161,0.258,0.305,0.122,0.74,0.304,0.261
24,0.1,0.134,0.228,0.278,0.102,0.727,0.294,0.248
25,0.08,0.107,0.198,0.251,0.082,0.714,0.284,0.235
26,0.06,0.08,0.168,0.224,0.062,0.701,0.274,0.222
27,0.04,0.053,0.138,0.197,0.042,0.688,0.264,0.209
28,0.02,0.026,0.108,0.17,0.022,0.675,0.254,0.196
29,0.0,-0.001,0.078,0.143,0.002,0.662,0.244,0.183
30,0.221,0.999,0.289,0.216,-0.059,0.549,0.193,0.27
31,0.442,1.0,0.5,0.289,-0.12,0.436,0.142,0.357
32,0.322,0.932,0.57,0.503,0.88,0.664,0.232,0.303
33,0.202,0.864,0.64,0.717,1.0,0.892,0.322,0.249
34,0.182,0.837,0.61,0.69,0.98,0.879,0.312,0.236
35,0.162,0.81,0.58,0.663,0.96,0.866,0.302,0.223
36,0.142,0.783,0.55,0.636,0.94,0.853,0.292,0.21
37,0.122,0.756,0.52,0.609,0.92,0.84,0.282,0.197
38,0.102,0.729,0.49,0.582,0.9,0.827,0.272,0.184
39,0.082,0.702,0.46,0.555,0.88,0.814,0.262,0.171
40,0.062,0.675,0.43,0.528,0.86,0.801,0.252,0.158
41,0.042,0.648,0.4,0.501,0.84,0.788,0.242,0.145
42,0.022,0.621,0.37,0.474,0.82,0.775,0.232,0.132
43,0.002,0.594,0.34,0.447,0.8,0.762,0.222,0.119
44,-0.018,0.567,0.31,0.42,0.78,0.749,0.212,0.106
45,0.982,0.781,0.38,0.352,0.66,0.695,0.302,0.334
46,1.0,0.995,0.45,0.284,0.54,0.641,0.392,0.562
47,0.98,0.968,0.42,0.257,0.52,0.628,0.382,0.549
48,0.96,0.941,0.39,0.23,0.5,0.615,0.372,0.536
49,0.94,0.914,0.36,0.203,0.48,0.602,0.362,0.523
50,0.92,0.887,0.33,0.176,0.46,0.589,0.352,0.51
51,0.9,0.86,0.3,0.149,0.44,0.576,0.342,0.497
52,0.88,0.833,0.27,0.122,0.42,0.563,0.332,0.484
53,0.86,0.806,0.24,0.095,0.4,0.55,0.322,0.471
54,0.84,0.779,0.21,0.068,0.38,0.537,0.312,0.458
55,0.82,0.752,0.18,0.041,0.36,0.524,0.302,0.445
56,0.8,0.725,0.15,0.014,0.34,0.511,0.292,0.432
