step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.383,0.147,0.046,0.071,0.093,0.273,0.211,0.094
1,0.353,0.12,0.026,0.058,0.083,0.26,0.191,0.067
2,0.323,0.093,0.006,0.045,0.073,0.247,0.171,0.04
3,0.293,0.066,-0.014,0.032,0.063,0.234,0.151,0.013
4,0.363,0.28,0.986,0.26,0.153,0.18,0.031,-0.055
5,0.433,0.494,1.0,0.488,0.243,0.126,-0.089,-0.123
6,0.644,0.567,0.939,0.375,0.192,0.213,0.132,0.877
7,0.855,0.64,0.878,0.262,0.141,0.3,0.353,1.0
8,0.825,0.613,0.858,0.249,0.131,0.287,0.333,0.973
9,0.795,0.586,0.838,0.236,0.121,0.274,0.313,0.946
10,0.765,0.559,0.818,0.223,0.111,0.261,0.293,0.919
11,0.735,0.532,0.798,0.21,0.101,0.248,0.273,0.892
12,0.705,0.505,0.778,0.197,0.091,0.235,0.253,0.865
13,0.675,0.478,0.758,0.184,0.081,0.222,0.233,0.838
14,0.645,0.451,0.738,0.171,0.071,0.209,0.213,0.811
15,0.615,0.424,0.718,0.158,0.061,0.196,0.193,0.784
16,0.585,0.397,0.698,0.145,0.051,0.183,0.173,0.757
17,0.555,0.37,0.678,0.132,0.041,0.17,0.153,0.73
18,0.525,0.343,0.658,0.119,0.031,0.157,0.133,0.703
19,0.495,0.316,0.638,0.106,0.021,0.144,0.113,0.676
20,0.465,0.289,0.618,0.093,0.011,0.131,0.093,0.649
21,0.435,0.262,0.598,0.08,0.001,0.118,0.073,0.622
22,0.405,0.235,0.578,0.067,-0.009,0.105,0.053,0.595
23,0.275,0.167,0.658,0.295,0.991,0.333,0.133,0.527
24,0.145,0.099,0.738,0.523,1.0,0.561,0.213,0.459
25,0.115,0.072,0.718,0.51,0.99,0.548,0.193,0.432
26,0.085,0.045,0.698,0.497,0.98,0.535,0.173,0.405
27,0.055,0.018,0.678,0.484,0.97,0.522,0.153,0.378
28,0.025,-0.009,0.658,0.471,0.96,0.509,0.133,0.351
29,0.236,0.991,0.879,0.558,0.909,0.396,0.072,0.424
30,0.447,1.0,1.0,0.645,0.858,0.283,0.011,0.497
31,0.417,0.973,0.98,0.632,0.848,0.27,-0.009,0.47
32,0.487,0.905,0.86,0.578,0.938,0.498,0.991,0.684
33,0.557,0.837,0.74,0.524,1.0,0.726,1.0,0.898
34,0.527,0.81,0.72,0.511,0.99,0.713,0.98,0.871
35,0.497,0.783,0.7,0.498,0.98,0.7,0.96,0.844
36,0.467,0.756,0.68,0.485,0.97,0.687,0.94,0.817
37,0.437,0.729,0.66,0.472,0.96,0.674,0.92,0.79
38,0.407,0.702,0.64,0.459,0.95,0.661,0.9,0.763
39,0.377,0.675,0.62,0.446,0.94,0.648,0.88,0.736
40,0.347,0.648,0.6,0.433,0.93,0.635,0.86,0.709
41,0.317,0.621,0.58,0.42,0.92,0.622,0.84,0.682
42,0.287,0.594,0.56,0.407,0.91,0.609,0.82,0.655
43,0.257,0.567,0.54,0.394,0.9,0.596,0.8,0.628
44,0.227,0.54,0.52,0.381,0.89,0.583,0.78,0.601
45,0.197,0.513,0.5,0.368,0.88,0.57,0.76,0.574
46,0.167,0.486,0.48,0.355,0.87,0.557,0.74,0.547
47,0.137,0.459,0.46,0.342,0.86,0.544,0.72,0.52
48,0.107,0.432,0.44,0.329,0.85,0.531,0.7,0.493
49,0.077,0.405,0.42,0.316,0.84,0.518,0.68,0.466
