step,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,0.3269399161061947,-0.24092505655298416,0.14590122442910783,0.7604102126922163,0.4413322977296646,-0.07756627505571648,1.0,-0.06392625060099219
1,0.5554896522070393,-0.344672419048329,0.016042566653300998,1.0,0.690144204716033,-0.20892527576946654,1.0,0.07032329894129424
2,0.44383202042546843,0.060409730301596236,-0.1620648926194221,0.8686409992862499,0.7919715578419069,0.7910747242305335,1.0,0.2100410354329425
3,0.3321743886438976,0.46549187965152145,-0.34017235189214523,0.7372819985724998,0.8937989109677807,1.0,1.0,0.34975877192459076
4,0.49380654059622625,0.5846181621491202,0.6598276481078548,0.6074233407966929,1.0,0.8218925407272768,1.0,0.4042862018630819
5,0.6554386925485548,0.703744444646719,1.0,0.4775646830208861,1.0,0.6437850814545536,1.0,0.45881363180157303
6,0.6107058459357797,0.6590115980339439,0.9552671533872249,0.43283183640811107,0.9552671533872249,0.5990522348417785,0.9552671533872249,0.414080785188798
7,0.5659729993230046,0.6142787514211688,0.9105343067744498,0.388098989795336,0.9105343067744498,0.5543193882290034,0.9105343067744498,0.36934793857602294
8,0.5212401527102295,0.5695459048083937,0.8658014601616747,0.343366143182561,0.8658014601616747,0.5095865416162283,0.8658014601616747,0.3246150919632479
9,0.47650730609745445,0.5248130581956186,0.8210686135488996,0.29863329656978593,0.8210686135488996,0.46485369500345325,0.8210686135488996,0.27988224535047285
10,0.4317744594846794,0.4800802115828436,0.7763357669361245,0.2539004499570109,0.7763357669361245,0.4201208483906782,0.7763357669361245,0.2351493987376978
11,0.38704161287190436,0.43534736497006854,0.7316029203233494,0.20916760334423584,0.7316029203233494,0.37538800177790316,0.7316029203233494,0.19041655212492276
12,0.3423087662591293,0.3906145183572935,0.6868700737105743,0.1644347567314608,0.6868700737105743,0.3306551551651281,0.6868700737105743,0.1456837055121477
13,0.29757591964635427,0.34588167174451845,0.6421372270977992,0.11970191011868575,0.6421372270977992,0.28592230855235307,0.6421372270977992,0.10095085889937266
14,0.2528430730335792,0.3011488251317434,0.5974043804850241,0.0749690635059107,0.5974043804850241,0.24118946193957802,0.5974043804850241,0.05621801228659761
15,0.20811022642080418,0.25641597851896836,0.552671533872249,0.030236216893135652,0.552671533872249,0.19645661532680297,0.552671533872249,0.011485165673822559
16,0.16337737980802913,0.2116831319061933,0.5079386872594739,-0.0144966297196394,0.5079386872594739,0.15172376871402793,0.5079386872594739,-0.033247680938952494
17,0.8087543786301766,0.6575344514113023,0.5624661171979649,0.11975291982264702,0.6377251714307022,0.2914415052056762,0.8097578602674568,0.9667523190610475
18,1.0,1.0,0.6169935471364559,0.2540024693649335,0.7675116556019305,0.43115924169732445,1.0,1.0
19,0.9552671533872249,0.9552671533872249,0.5722607005236808,0.20926962275215844,0.7227788089891554,0.3864263950845494,0.9552671533872249,0.9552671533872249
20,0.9105343067744498,0.9105343067744498,0.5275278539109057,0.1645367761393834,0.6780459623763803,0.34169354847177436,0.9105343067744498,0.9105343067744498
21,0.8658014601616747,0.8658014601616747,0.4827950072981307,0.11980392952660834,0.6333131157636052,0.2969607018589993,0.8658014601616747,0.8658014601616747
22,0.8210686135488996,0.8210686135488996,0.43806216068535564,0.0750710829138333,0.5885802691508301,0.25222785524622426,0.8210686135488996,0.8210686135488996
23,0.7763357669361245,0.7763357669361245,0.3933293140725806,0.030338236301058245,0.543847422538055,0.20749500863344922,0.7763357669361245,0.7763357669361245
24,0.7316029203233494,0.7316029203233494,0.34859646745980555,-0.014394610311716807,0.4991145759252799,0.16276216202067417,0.7316029203233494,0.7316029203233494
25,0.9601526564241941,0.6278555578280045,0.21873780968399875,0.9856053896882832,0.7479264829116482,0.0314031613069241,1.0,0.8658524698656358
26,1.0,0.5241081953326596,0.08887915190819193,1.0,0.9967383898980166,-0.09995583940682597,1.0,1.0
27,0.888342368218429,0.9291903446825848,-0.08922830736453119,0.8686409992862499,1.0,0.900044160593174,1.0,1.0
28,0.7766847364368581,1.0,-0.26733576663725434,0.7372819985724998,1.0,1.0,1.0,1.0
29,0.9383168883891867,1.0,0.7326642333627457,0.6074233407966929,1.0,0.8218925407272768,1.0,1.0
30,1.0,1.0,1.0,0.4775646830208861,1.0,0.6437850814545536,1.0,1.0
31,0.9552671533872249,0.9552671533872249,0.9552671533872249,0.43283183640811107,0.9552671533872249,0.5990522348417785,0.9552671533872249,0.9552671533872249
32,0.9105343067744498,0.9105343067744498,0.9105343067744498,0.388098989795336,0.9105343067744498,0.5543193882290034,0.9105343067744498,0.9105343067744498
33,0.8658014601616747,0.8658014601616747,0.8658014601616747,0.343366143182561,0.8658014601616747,0.5095865416162283,0.8658014601616747,0.8658014601616747
34,0.8210686135488996,0.8210686135488996,0.8210686135488996,0.29863329656978593,0.8210686135488996,0.46485369500345325,0.8210686135488996,0.8210686135488996
